,spray_male,spray_female,tuple,average_male,average_female,female-male
53,0.24010028,0.20612866,"('uncreative', 'creative')",0.2401003,0.2061287,-0.0339716
54,1.2415076,1.5743711,"('incapable', 'capable')",1.2415076,1.5743711,0.3328635
55,1.0578315,1.0815159,"('incompetent', 'clever')",1.0578315,1.0815159,0.0236844
56,0.7416461,0.8915341,"('impractical', 'practical')",0.7416461,0.8915341,0.149888
57,-2.416018,-2.2510023,"('unimaginative', 'imaginative')",-2.416018,-2.2510023,0.1650157
58,0.0996744,0.045791484,"('undiscriminating', 'discriminating')",0.0996744,0.0457915,-0.0538829
59,-0.20129557,-0.004529301,"('foolish', 'wise')",-0.2012956,-0.0045293,0.1967663
60,1.0791312,1.0786898,"('inefficient', 'efficient')",1.0791312,1.0786898,-0.0004414
61,0.30301997,0.16719478,"('illogical', 'logical')",0.30302,0.1671948,-0.1358252
62,1.456017,1.7266455,"('incompetent', 'brilliant')",1.456017,1.7266455,0.2706285
63,0.51368326,0.7773609,"('unperceptive', 'insightful')",0.5136833,0.7773609,0.2636776
64,-6.12505,-5.756295,"('shy', 'confident')",-6.1250501,-5.7562952,0.3687549
65,0.5224129,0.5672943,"('insecure', 'secure')",0.5224129,0.5672943,0.0448814
66,-0.12217218,-0.051613137,"('inactive', 'active')",-0.1221722,-0.0516131,0.0705591
67,-0.48750418,-0.4670293,"('doubtful', 'determined')",-0.4875042,-0.4670293,0.0204749
68,-0.59718525,-0.37216777,"('dependent', 'independent')",-0.5971853,-0.3721678,0.2250175
69,-2.0106869,-1.8809992,"('lazy', 'industrious')",-2.0106869,-1.8809992,0.1296877
70,1.1595507,1.4499712,"('lethargic', 'energetic')",1.1595507,1.4499712,0.2904205
71,0.19116053,0.30802888,"('diffident', 'self-confident')",0.1911605,0.3080289,0.1168684
72,0.9776347,1.0893056,"('unambitious', 'ambitious')",0.9776347,1.0893056,0.1116709
73,-3.0180285,-2.7987745,"('helpless', 'self-reliant')",-3.0180285,-2.7987745,0.219254
74,0.11893484,0.057329893,"('undedicated', 'dedicated')",0.1189348,0.0573299,-0.0616049
75,-0.91027457,-0.702204,"('meek', 'impulsive')",-0.9102746,-0.702204,0.2080706
76,0.88626826,0.8339677,"('anxious', 'daring')",0.8862683,0.8339677,-0.0523006
77,-1.0085686,-0.90117645,"('unmotivated', 'motivated')",-1.0085686,-0.9011765,0.1073921
78,-0.5838102,-0.615426,"('nonresilient', 'resilient')",-0.5838102,-0.615426,-0.0316158
79,-0.5436986,-0.29707325,"('wavering', 'unwavering')",-0.5436986,-0.2970732,0.2466254
80,-0.105357215,-0.063678086,"('dominated', 'dominating')",-0.1053572,-0.0636781,0.0416791
81,0.27356553,0.39566693,"('submissive', 'aggressive')",0.2735655,0.3956669,0.1221014
82,6.819641,7.050447,"('poor', 'rich')",6.8196411,7.050447,0.2308059
83,-0.56613374,-0.55074686,"('powerless', 'powerful')",-0.5661337,-0.5507469,0.0153868
84,0.3233041,0.3659659,"('inferior', 'superior')",0.3233041,0.3659659,0.0426618
85,-1.2893536,-1.4523978,"('insignificant', 'prestigious')",-1.2893536,-1.4523978,-0.1630442
86,0.4599118,0.6494028,"('uninfluential', 'influential')",0.4599118,0.6494028,0.189491
87,0.15538204,0.52163625,"('unsuccessful', 'successful')",0.155382,0.5216362,0.3662542
88,-0.018891787,0.111437455,"('low', 'eminent')",-0.0188918,0.1114375,0.1303293
