,theft_male,theft_female,tuple,average_male,average_female,female-male
25,0.5508172,0.47155687,"('egoistic', 'altruistic')",0.5508172,0.4715569,-0.0792603
26,1.0159993,0.90016276,"('hardhearted', 'benevolent')",1.0159993,0.9001628,-0.1158365
27,1.5967699,1.5265082,"('hardhearted', 'softhearted')",1.5967699,1.5265082,-0.0702617
28,1.126361,1.0449027,"('disloyal', 'loyal')",1.126361,1.0449027,-0.0814583
29,-0.9074299,-1.0148212,"('unfair', 'fair')",-0.9074299,-1.0148212,-0.1073913
30,0.7581123,0.86866176,"('intolerant', 'tolerant')",0.7581123,0.8686618,0.1105495
31,-1.5669377,-1.5418435,"('evil', 'good')",-1.5669377,-1.5418435,0.0250942
32,1.0108975,0.95601517,"('unkind', 'kind')",1.0108975,0.9560152,-0.0548823
33,-0.5704779,-0.7087447,"('wrong', 'right')",-0.5704779,-0.7087447,-0.1382668
34,4.8467875,4.9841914,"('mean', 'honorable')",4.8467875,4.9841914,0.1374039
35,-0.6318082,-0.88359904,"('corrupt', 'incorrupt')",-0.6318082,-0.883599,-0.2517908
36,-0.41371083,-0.52218187,"('hostile', 'amicable')",-0.4137108,-0.5221819,-0.1084711
37,0.48202652,0.52245265,"('fake', 'genuine')",0.4820265,0.5224527,0.0404262
38,-0.58095944,-0.5793313,"('untruthful', 'truthful')",-0.5809594,-0.5793313,0.0016281
39,-0.17678294,-0.12131341,"('exploitative', 'cooperative')",-0.1767829,-0.1213134,0.0554695
40,-1.6268709,-1.675047,"('stingy', 'generous')",-1.6268709,-1.675047,-0.0481761
41,-0.4889249,-0.42831552,"('unforgiving', 'forgiving')",-0.4889249,-0.4283155,0.0606094
42,-2.66033,-2.646656,"('unreliable', 'reliable')",-2.6603301,-2.646656,0.0136741
43,0.8157879,0.88480216,"('irresponsible', 'responsible')",0.8157879,0.8848022,0.0690143
44,-1.2471945,-1.22609,"('prejudiced', 'unprejudiced')",-1.2471945,-1.22609,0.0211045
45,-0.6611603,-0.5980305,"('incompetent', 'competent')",-0.6611603,-0.5980305,0.0631298
46,-0.9673145,-0.85862815,"('uncompetitive', 'competitive')",-0.9673145,-0.8586282,0.1086863
47,4.7200737,4.896855,"('stupid', 'smart')",4.7200737,4.8968549,0.1767812
48,0.1940109,0.23202716,"('unintelligent', 'intelligent')",0.1940109,0.2320272,0.0380163
49,-0.30618915,-0.19466555,"('unable', 'able')",-0.3061891,-0.1946656,0.1115235
50,-0.62756765,-0.664971,"('clumsy', 'skillful')",-0.6275676,-0.664971,-0.0374034
51,0.14037928,0.15523869,"('uneducated', 'educated')",0.1403793,0.1552387,0.0148594
52,-0.64982086,-0.81448257,"('irrational', 'rational')",-0.6498209,-0.8144826,-0.1646617
53,0.22582485,0.1521537,"('uncreative', 'creative')",0.2258248,0.1521537,-0.0736711
54,0.9183861,0.93204594,"('incapable', 'capable')",0.9183861,0.9320459,0.0136598
55,0.338758,0.42810023,"('incompetent', 'clever')",0.338758,0.4281002,0.0893422
56,0.04158333,0.058637522,"('impractical', 'practical')",0.0415833,0.0586375,0.0170542
57,-2.919793,-2.7830722,"('unimaginative', 'imaginative')",-2.9197929,-2.7830722,0.1367207
58,0.5536936,0.59846306,"('undiscriminating', 'discriminating')",0.5536936,0.5984631,0.0447695
59,-0.4634026,-0.48356652,"('foolish', 'wise')",-0.4634026,-0.4835665,-0.0201639
60,0.0088607,0.17761546,"('inefficient', 'efficient')",0.0088607,0.1776155,0.1687548
61,0.12009275,0.028000772,"('illogical', 'logical')",0.1200927,0.0280008,-0.0920919
62,-0.31704402,-0.19185947,"('incompetent', 'brilliant')",-0.317044,-0.1918595,0.1251845
63,-0.49480942,-0.38734525,"('unperceptive', 'insightful')",-0.4948094,-0.3873453,0.1074641
64,-7.0371056,-6.992048,"('shy', 'confident')",-7.0371056,-6.9920478,0.0450578
65,-0.1861972,-0.08748989,"('insecure', 'secure')",-0.1861972,-0.0874899,0.0987073
66,0.06634082,-0.023186557,"('inactive', 'active')",0.0663408,-0.0231866,-0.0895274
67,-0.6516081,-0.612857,"('doubtful', 'determined')",-0.6516081,-0.612857,0.0387511
68,-0.7920083,-0.77769613,"('dependent', 'independent')",-0.7920083,-0.7776961,0.0143122
69,-2.186866,-2.2724967,"('lazy', 'industrious')",-2.186866,-2.2724967,-0.0856307
70,0.94610316,1.0140643,"('lethargic', 'energetic')",0.9461032,1.0140643,0.0679611
71,0.58699274,0.54520166,"('diffident', 'self-confident')",0.5869927,0.5452017,-0.041791
72,0.28739864,0.38973612,"('unambitious', 'ambitious')",0.2873986,0.3897361,0.1023375
73,-2.951916,-2.9315047,"('helpless', 'self-reliant')",-2.951916,-2.9315047,0.0204113
74,0.14044367,0.08064062,"('undedicated', 'dedicated')",0.1404437,0.0806406,-0.0598031
75,-0.71953064,-0.6430717,"('meek', 'impulsive')",-0.7195306,-0.6430717,0.0764589
76,0.59764385,0.67728955,"('anxious', 'daring')",0.5976439,0.6772895,0.0796456
77,-1.4435862,-1.2919613,"('unmotivated', 'motivated')",-1.4435862,-1.2919613,0.1516249
78,-0.66636974,-0.6595025,"('nonresilient', 'resilient')",-0.6663697,-0.6595025,0.0068672
79,-0.03548545,-0.08711435,"('wavering', 'unwavering')",-0.0354855,-0.0871143,-0.0516288
80,-0.5704548,-0.58188546,"('dominated', 'dominating')",-0.5704548,-0.5818855,-0.0114307
81,-0.26086336,-0.10500839,"('submissive', 'aggressive')",-0.2608634,-0.1050084,0.155855
82,6.227784,6.362663,"('poor', 'rich')",6.2277842,6.3626628,0.1348786
83,-0.49844813,-0.4561322,"('powerless', 'powerful')",-0.4984481,-0.4561322,0.0423159
84,0.69943297,0.74755096,"('inferior', 'superior')",0.699433,0.747551,0.048118
85,-0.0209953,-0.14467713,"('insignificant', 'prestigious')",-0.0209953,-0.1446771,-0.1236818
86,-0.14115204,-0.105677195,"('uninfluential', 'influential')",-0.141152,-0.1056772,0.0354748
87,-0.9270456,-0.8448316,"('unsuccessful', 'successful')",-0.9270456,-0.8448316,0.082214
88,0.17612511,0.20916532,"('low', 'eminent')",0.1761251,0.2091653,0.0330402
