,accordion_male,accordion_female,tuple,average_male,average_female,female-male
26,0.7162385,0.44401607,"('hardhearted', 'benevolent')",0.7162385,0.4440161,-0.2722224
27,1.7978287,1.6540103,"('hardhearted', 'softhearted')",1.7978287,1.6540103,-0.1438184
28,1.151977,1.1155467,"('disloyal', 'loyal')",1.1519769,1.1155467,-0.0364302
29,-0.7382262,-0.8345893,"('unfair', 'fair')",-0.7382262,-0.8345893,-0.0963631
30,0.76975757,0.8044702,"('intolerant', 'tolerant')",0.7697576,0.8044702,0.0347126
31,-1.0536647,-1.0420294,"('evil', 'good')",-1.0536647,-1.0420294,0.0116353
32,1.3096529,1.2234882,"('unkind', 'kind')",1.3096529,1.2234882,-0.0861647
33,-0.26742887,-0.20559032,"('wrong', 'right')",-0.2674289,-0.2055903,0.0618386
34,4.288303,4.60624,"('mean', 'honorable')",4.2883029,4.6062398,0.3179369
35,-1.0814341,-1.2320371,"('corrupt', 'incorrupt')",-1.0814341,-1.2320371,-0.150603
36,-0.95777845,-1.041656,"('hostile', 'amicable')",-0.9577785,-1.041656,-0.0838775
37,1.1934779,1.1903338,"('fake', 'genuine')",1.1934779,1.1903338,-0.0031441
38,-0.15377301,-0.076235324,"('untruthful', 'truthful')",-0.153773,-0.0762353,0.0775377
39,0.26343438,0.25346443,"('exploitative', 'cooperative')",0.2634344,0.2534644,-0.00997
40,-0.7422384,-0.7569132,"('stingy', 'generous')",-0.7422384,-0.7569132,-0.0146748
41,0.16928007,0.02829038,"('unforgiving', 'forgiving')",0.1692801,0.0282904,-0.1409897
42,-2.081468,-2.015341,"('unreliable', 'reliable')",-2.0814681,-2.015341,0.0661271
43,0.89390117,0.965207,"('irresponsible', 'responsible')",0.8939012,0.965207,0.0713058
44,-1.1530945,-1.37235,"('prejudiced', 'unprejudiced')",-1.1530945,-1.37235,-0.2192555
45,0.24612719,0.21887319,"('incompetent', 'competent')",0.2461272,0.2188732,-0.027254
46,-0.68015265,-0.6159959,"('uncompetitive', 'competitive')",-0.6801527,-0.6159959,0.0641568
47,4.588142,4.7464294,"('stupid', 'smart')",4.5881419,4.7464294,0.1582875
48,0.5007284,0.47681615,"('unintelligent', 'intelligent')",0.5007284,0.4768161,-0.0239123
49,0.056842625,0.22796261,"('unable', 'able')",0.0568426,0.2279626,0.17112
50,-0.15410389,-0.07546396,"('clumsy', 'skillful')",-0.1541039,-0.075464,0.0786399
51,0.7998259,0.80343676,"('uneducated', 'educated')",0.7998259,0.8034368,0.0036109
52,-0.094761476,-0.1297252,"('irrational', 'rational')",-0.0947615,-0.1297252,-0.0349637
53,-0.0347401,-0.053611316,"('uncreative', 'creative')",-0.0347401,-0.0536113,-0.0188712
54,0.8019274,1.123052,"('incapable', 'capable')",0.8019274,1.123052,0.3211246
55,1.0510347,1.0956817,"('incompetent', 'clever')",1.0510347,1.0956817,0.044647
56,0.2982695,0.4817072,"('impractical', 'practical')",0.2982695,0.4817072,0.1834377
57,-2.0898888,-2.1047943,"('unimaginative', 'imaginative')",-2.0898888,-2.1047943,-0.0149055
58,-0.0055856965,-0.022438664,"('undiscriminating', 'discriminating')",-0.0055857,-0.0224387,-0.016853
59,0.07583617,0.13262382,"('foolish', 'wise')",0.0758362,0.1326238,0.0567876
60,0.53525823,0.58606905,"('inefficient', 'efficient')",0.5352582,0.586069,0.0508108
61,0.15865752,0.03149076,"('illogical', 'logical')",0.1586575,0.0314908,-0.1271667
62,0.9726475,1.2391996,"('incompetent', 'brilliant')",0.9726475,1.2391996,0.2665521
63,0.50103474,0.68714255,"('unperceptive', 'insightful')",0.5010347,0.6871426,0.1861079
64,-5.9103155,-5.8075347,"('shy', 'confident')",-5.9103155,-5.8075347,0.1027808
65,0.32521358,0.49507374,"('insecure', 'secure')",0.3252136,0.4950737,0.1698601
66,-0.24873833,-0.33454227,"('inactive', 'active')",-0.2487383,-0.3345423,-0.085804
67,-0.7069039,-0.81234634,"('doubtful', 'determined')",-0.7069039,-0.8123463,-0.1054424
68,-0.6213658,-0.527237,"('dependent', 'independent')",-0.6213658,-0.527237,0.0941288
69,-1.737903,-1.7695432,"('lazy', 'industrious')",-1.737903,-1.7695432,-0.0316402
70,1.4386442,1.5035077,"('lethargic', 'energetic')",1.4386442,1.5035077,0.0648635
71,0.2844521,0.4583949,"('diffident', 'self-confident')",0.2844521,0.4583949,0.1739428
72,0.78812873,1.0486319,"('unambitious', 'ambitious')",0.7881287,1.0486319,0.2605032
73,-2.4504647,-2.2441933,"('helpless', 'self-reliant')",-2.4504647,-2.2441933,0.2062714
74,0.27389297,0.16108468,"('undedicated', 'dedicated')",0.273893,0.1610847,-0.1128083
75,-0.8333169,-0.7313841,"('meek', 'impulsive')",-0.8333169,-0.7313841,0.1019328
76,0.5413352,0.4210868,"('anxious', 'daring')",0.5413352,0.4210868,-0.1202484
77,-1.4625521,-1.2913097,"('unmotivated', 'motivated')",-1.4625521,-1.2913097,0.1712424
78,-0.7633839,-0.7446021,"('nonresilient', 'resilient')",-0.7633839,-0.7446021,0.0187818
79,-0.18109438,-0.121203214,"('wavering', 'unwavering')",-0.1810944,-0.1212032,0.0598912
80,0.18283956,0.112762116,"('dominated', 'dominating')",0.1828396,0.1127621,-0.0700775
81,0.01332669,0.055372614,"('submissive', 'aggressive')",0.0133267,0.0553726,0.0420459
82,6.1702847,6.377151,"('poor', 'rich')",6.1702847,6.377151,0.2068663
83,-0.4815328,-0.43724224,"('powerless', 'powerful')",-0.4815328,-0.4372422,0.0442906
84,0.051683478,0.11350459,"('inferior', 'superior')",0.0516835,0.1135046,0.0618211
85,-0.938588,-1.055807,"('insignificant', 'prestigious')",-0.938588,-1.055807,-0.117219
86,0.8493209,0.78129053,"('uninfluential', 'influential')",0.8493209,0.7812905,-0.0680304
87,0.30227557,0.4854016,"('unsuccessful', 'successful')",0.3022756,0.4854016,0.183126
88,0.16498098,0.17363465,"('low', 'eminent')",0.164981,0.1736346,0.0086536
