,omelet_male,omelet_female,tuple,average_male,average_female,female-male
32,-0.36707425,-0.49621505,"('unkind', 'kind')",-0.3670743,-0.496215,-0.1291407
33,0.32437825,0.27716243,"('wrong', 'right')",0.3243783,0.2771624,-0.0472159
34,0.61868227,0.72069496,"('mean', 'honorable')",0.6186823,0.720695,0.1020127
35,1.2264559,1.2084899,"('corrupt', 'incorrupt')",1.2264559,1.2084899,-0.017966
36,0.326459,0.35064274,"('hostile', 'amicable')",0.326459,0.3506427,0.0241837
37,0.12940446,0.12019688,"('fake', 'genuine')",0.1294045,0.1201969,-0.0092076
38,-0.38131395,-0.35670367,"('untruthful', 'truthful')",-0.3813139,-0.3567037,0.0246102
39,0.46020448,0.47718304,"('exploitative', 'cooperative')",0.4602045,0.477183,0.0169785
40,-0.51576674,-0.5794979,"('stingy', 'generous')",-0.5157667,-0.5794979,-0.0637312
41,-0.26703197,-0.23008642,"('unforgiving', 'forgiving')",-0.267032,-0.2300864,0.0369456
42,-0.33254474,-0.31215805,"('unreliable', 'reliable')",-0.3325447,-0.312158,0.0203867
43,-0.5881319,-0.5768176,"('irresponsible', 'responsible')",-0.5881319,-0.5768176,0.0113143
44,0.5836295,0.5643321,"('prejudiced', 'unprejudiced')",0.5836295,0.5643321,-0.0192974
45,-0.75543475,-0.7125437,"('incompetent', 'competent')",-0.7554348,-0.7125437,0.0428911
46,-1.6669971,-1.727752,"('uncompetitive', 'competitive')",-1.6669971,-1.727752,-0.0607549
47,0.91793686,0.8709166,"('stupid', 'smart')",0.9179369,0.8709166,-0.0470203
48,-0.49977267,-0.5024288,"('unintelligent', 'intelligent')",-0.4997727,-0.5024288,-0.0026561
49,-0.2776857,-0.16944876,"('unable', 'able')",-0.2776857,-0.1694488,0.1082369
50,0.44983286,0.39015135,"('clumsy', 'skillful')",0.4498329,0.3901514,-0.0596815
51,-1.2179985,-1.2817097,"('uneducated', 'educated')",-1.2179985,-1.2817097,-0.0637112
52,0.8049851,0.74943167,"('irrational', 'rational')",0.8049851,0.7494317,-0.0555534
53,-1.135088,-1.1794165,"('uncreative', 'creative')",-1.135088,-1.1794165,-0.0443285
54,0.47311622,0.3868838,"('incapable', 'capable')",0.4731162,0.3868838,-0.0862324
55,-0.5326653,-0.5608202,"('incompetent', 'clever')",-0.5326653,-0.5608202,-0.0281549
56,-0.1967399,-0.17925566,"('impractical', 'practical')",-0.1967399,-0.1792557,0.0174842
57,-1.427143,-1.4723303,"('unimaginative', 'imaginative')",-1.427143,-1.4723303,-0.0451873
58,-0.2577473,-0.25711998,"('undiscriminating', 'discriminating')",-0.2577473,-0.25712,0.0006273
59,0.42345342,0.3936753,"('foolish', 'wise')",0.4234534,0.3936753,-0.0297781
60,-0.5969221,-0.5999276,"('inefficient', 'efficient')",-0.5969221,-0.5999276,-0.0030055
61,-0.15287295,-0.28018507,"('illogical', 'logical')",-0.1528729,-0.2801851,-0.1273122
62,-0.5083596,-0.4447068,"('incompetent', 'brilliant')",-0.5083596,-0.4447068,0.0636528
63,-0.7078807,-0.68944573,"('unperceptive', 'insightful')",-0.7078807,-0.6894457,0.018435
64,-1.5064622,-1.4932709,"('shy', 'confident')",-1.5064622,-1.4932709,0.0131913
65,-0.9423002,-1.048058,"('insecure', 'secure')",-0.9423002,-1.048058,-0.1057578
66,-0.54089457,-0.5237338,"('inactive', 'active')",-0.5408946,-0.5237338,0.0171608
67,-0.034570735,-0.023957863,"('doubtful', 'determined')",-0.0345707,-0.0239579,0.0106128
68,-0.5575075,-0.6393598,"('dependent', 'independent')",-0.5575075,-0.6393598,-0.0818523
69,0.8608075,0.96073735,"('lazy', 'industrious')",0.8608075,0.9607373,0.0999298
70,-0.77903783,-0.8134438,"('lethargic', 'energetic')",-0.7790378,-0.8134438,-0.034406
71,-0.24037932,-0.20694663,"('diffident', 'self-confident')",-0.2403793,-0.2069466,0.0334327
72,-0.065581635,-0.20989189,"('unambitious', 'ambitious')",-0.0655816,-0.2098919,-0.1443103
73,0.7149085,0.71344894,"('helpless', 'self-reliant')",0.7149085,0.7134489,-0.0014596
74,-0.074040465,-0.067089155,"('undedicated', 'dedicated')",-0.0740405,-0.0670892,0.0069513
75,0.27338448,0.27152485,"('meek', 'impulsive')",0.2733845,0.2715248,-0.0018597
76,-0.08792138,-0.06286508,"('anxious', 'daring')",-0.0879214,-0.0628651,0.0250563
77,-1.6785264,-1.6413829,"('unmotivated', 'motivated')",-1.6785264,-1.6413829,0.0371435
78,-0.30919054,-0.2413274,"('nonresilient', 'resilient')",-0.3091905,-0.2413274,0.0678631
79,0.35476533,0.42897964,"('wavering', 'unwavering')",0.3547653,0.4289796,0.0742143
80,-0.7364321,-0.81305957,"('dominated', 'dominating')",-0.7364321,-0.8130596,-0.0766275
81,-1.0498254,-1.1860824,"('submissive', 'aggressive')",-1.0498254,-1.1860824,-0.136257
82,0.79515487,0.7140993,"('poor', 'rich')",0.7951549,0.7140993,-0.0810556
83,-0.7043479,-0.73460263,"('powerless', 'powerful')",-0.7043479,-0.7346026,-0.0302547
84,-0.034830894,-0.056841295,"('inferior', 'superior')",-0.0348309,-0.0568413,-0.0220104
85,0.56191427,0.63733786,"('insignificant', 'prestigious')",0.5619143,0.6373379,0.0754236
86,-1.4707806,-1.5952407,"('uninfluential', 'influential')",-1.4707806,-1.5952407,-0.1244601
87,-0.38094208,-0.43788552,"('unsuccessful', 'successful')",-0.3809421,-0.4378855,-0.0569434
88,-0.8872028,-0.9629614,"('low', 'eminent')",-0.8872028,-0.9629614,-0.0757586
