,ambience_male,ambience_female,tuple,average_male,average_female,female-male
71,0.038693503,0.18592136,"('diffident', 'self-confident')",0.0386935,0.1859214,0.1472279
72,-0.70642525,-0.86057216,"('unambitious', 'ambitious')",-0.7064252,-0.8605722,-0.154147
73,0.6474488,0.80392545,"('helpless', 'self-reliant')",0.6474488,0.8039255,0.1564767
74,-0.40511608,-0.49778667,"('undedicated', 'dedicated')",-0.4051161,-0.4977867,-0.0926706
75,0.1819859,0.08672844,"('meek', 'impulsive')",0.1819859,0.0867284,-0.0952575
76,0.011276163,0.0372215,"('anxious', 'daring')",0.0112762,0.0372215,0.0259453
77,-1.9105645,-1.6243467,"('unmotivated', 'motivated')",-1.9105645,-1.6243467,0.2862178
78,0.45137852,0.71848273,"('nonresilient', 'resilient')",0.4513785,0.7184827,0.2671042
79,0.09280326,-0.38638204,"('wavering', 'unwavering')",0.0928033,-0.386382,-0.4791853
80,0.27210543,0.29233792,"('dominated', 'dominating')",0.2721054,0.2923379,0.0202325
81,-1.1056293,-1.2101533,"('submissive', 'aggressive')",-1.1056293,-1.2101533,-0.104524
82,0.63986766,0.5479005,"('poor', 'rich')",0.6398677,0.5479005,-0.0919672
83,0.30455926,0.17458479,"('powerless', 'powerful')",0.3045593,0.1745848,-0.1299745
84,-0.08355226,-0.002116952,"('inferior', 'superior')",-0.0835523,-0.002117,0.0814353
85,-0.07575068,-0.13672924,"('insignificant', 'prestigious')",-0.0757507,-0.1367292,-0.0609785
86,-1.8485755,-2.1368258,"('uninfluential', 'influential')",-1.8485755,-2.1368258,-0.2882503
87,0.49971342,0.5593565,"('unsuccessful', 'successful')",0.4997134,0.5593565,0.0596431
88,-1.1655607,-1.1592556,"('low', 'eminent')",-1.1655607,-1.1592556,0.0063051
