,priority_male,priority_female,tuple,average_male,average_female,female-male
60,0.27265012,0.34389818,"('inefficient', 'efficient')",0.2726501,0.3438982,0.0712481
61,0.35590833,0.24438894,"('illogical', 'logical')",0.3559083,0.2443889,-0.1115194
62,0.28626657,0.34897834,"('incompetent', 'brilliant')",0.2862666,0.3489783,0.0627117
63,-0.28091884,-0.2503246,"('unperceptive', 'insightful')",-0.2809188,-0.2503246,0.0305942
64,-6.488432,-6.495588,"('shy', 'confident')",-6.4884319,-6.4955878,-0.0071559
65,0.113339365,0.19563039,"('insecure', 'secure')",0.1133394,0.1956304,0.082291
66,-0.22866273,-0.33083746,"('inactive', 'active')",-0.2286627,-0.3308375,-0.1021748
67,-0.20783135,-0.12870437,"('doubtful', 'determined')",-0.2078314,-0.1287044,0.079127
68,-0.9351454,-1.0328906,"('dependent', 'independent')",-0.9351454,-1.0328906,-0.0977452
69,-1.8576546,-1.8345585,"('lazy', 'industrious')",-1.8576546,-1.8345585,0.0230961
70,0.9186726,0.8463733,"('lethargic', 'energetic')",0.9186726,0.8463733,-0.0722993
71,0.75746787,0.7125339,"('diffident', 'self-confident')",0.7574679,0.7125339,-0.044934
72,0.68248963,0.7873622,"('unambitious', 'ambitious')",0.6824896,0.7873622,0.1048726
73,-3.132765,-3.148968,"('helpless', 'self-reliant')",-3.1327651,-3.148968,-0.0162029
74,-0.094895184,-0.23299448,"('undedicated', 'dedicated')",-0.0948952,-0.2329945,-0.1380993
75,-0.75215816,-0.7074497,"('meek', 'impulsive')",-0.7521582,-0.7074497,0.0447085
76,0.4591478,0.373113,"('anxious', 'daring')",0.4591478,0.373113,-0.0860348
77,-1.2678696,-1.0630271,"('unmotivated', 'motivated')",-1.2678696,-1.0630271,0.2048425
78,-0.7103292,-0.7130025,"('nonresilient', 'resilient')",-0.7103292,-0.7130025,-0.0026733
79,-0.14677444,-0.10878377,"('wavering', 'unwavering')",-0.1467744,-0.1087838,0.0379906
80,-0.4375137,-0.48768154,"('dominated', 'dominating')",-0.4375137,-0.4876815,-0.0501678
81,-0.28131583,-0.22257745,"('submissive', 'aggressive')",-0.2813158,-0.2225775,0.0587383
82,5.9539747,6.0207996,"('poor', 'rich')",5.9539747,6.0207996,0.0668249
83,-0.23262325,-0.18383186,"('powerless', 'powerful')",-0.2326232,-0.1838319,0.0487913
84,0.60357887,0.6026101,"('inferior', 'superior')",0.6035789,0.6026101,-0.0009688
85,0.10211825,-0.00868107,"('insignificant', 'prestigious')",0.1021183,-0.0086811,-0.1107994
86,0.0075912885,-0.046611637,"('uninfluential', 'influential')",0.0075913,-0.0466116,-0.0542029
87,-0.7166602,-0.63624775,"('unsuccessful', 'successful')",-0.7166602,-0.6362478,0.0804124
88,0.27176398,0.1859239,"('low', 'eminent')",0.271764,0.1859239,-0.0858401
