,questar_male,questar_female,tuple,corp_male,corp_female,average_male,average_female,female-male
36,-2.1453125,-2.1009681,"('hostile', 'amicable')",-0.105209574,-0.14810137,-1.1252611,-1.1245347,0.0007264
37,0.11544358,0.11561611,"('fake', 'genuine')",-0.33794343,-0.33512816,-0.1112499,-0.109756,0.0014939
38,-0.6528989,-0.63606197,"('untruthful', 'truthful')",-0.048751064,0.08520176,-0.350825,-0.2754301,0.0753949
39,0.9394999,0.92276233,"('exploitative', 'cooperative')",0.011093859,0.04911701,0.4752969,0.4859397,0.0106428
40,-0.16180752,-0.14944164,"('stingy', 'generous')",-2.3702393,-2.432989,-1.2660234,-1.2912153,-0.0251919
41,0.26066795,0.24989845,"('unforgiving', 'forgiving')",-0.10474005,-0.2124807,0.0779639,0.0187089,-0.059255
42,0.73336804,0.7618436,"('unreliable', 'reliable')",-3.3895867,-3.3491523,-1.3281093,-1.2936543,0.034455
43,0.16843727,0.17494184,"('irresponsible', 'responsible')",-0.040513594,-0.07365671,0.0639618,0.0506426,-0.0133192
44,-0.72265905,-0.7180147,"('prejudiced', 'unprejudiced')",-1.648332,-1.649998,-1.1854955,-1.1840063,0.0014892
45,0.054461505,0.083076715,"('incompetent', 'competent')",-0.098821744,-0.16151929,-0.0221801,-0.0392213,-0.0170412
46,0.8323257,0.85867965,"('uncompetitive', 'competitive')",-1.0357871,-1.068499,-0.1017307,-0.1049097,-0.003179
47,0.33099383,0.38414046,"('stupid', 'smart')",5.2869935,5.3601336,2.8089936,2.8721371,0.0631435
48,1.0140755,0.9546013,"('unintelligent', 'intelligent')",1.1249785,1.0738885,1.069527,1.0142449,-0.0552821
49,0.6002408,0.7042486,"('unable', 'able')",0.24976037,0.37742314,0.4250006,0.5408359,0.1158353
50,0.17517687,0.2500266,"('clumsy', 'skillful')",0.13929282,0.159073,0.1572348,0.2045498,0.047315
51,0.39173028,0.27308106,"('uneducated', 'educated')",0.035963666,-0.06575741,0.213847,0.1036618,-0.1101852
52,-0.8207814,-0.85258114,"('irrational', 'rational')",0.30936846,0.3155923,-0.2557065,-0.2684944,-0.0127879
53,-0.7047692,-0.69997704,"('uncreative', 'creative')",0.40485486,0.32568786,-0.1499572,-0.1871446,-0.0371874
54,-0.8571602,-0.8474238,"('incapable', 'capable')",0.80412495,0.94648284,-0.0265176,0.0495295,0.0760471
55,1.5538083,1.5188142,"('incompetent', 'clever')",0.10022776,0.0030490234,0.827018,0.7609316,-0.0660864
56,1.3132691,1.2053927,"('impractical', 'practical')",-0.1289338,-0.19774139,0.5921677,0.5038257,-0.088342
57,-0.07862347,-0.112325236,"('unimaginative', 'imaginative')",-3.146557,-3.1716785,-1.6125903,-1.6420019,-0.0294116
58,0.31457877,0.33686572,"('undiscriminating', 'discriminating')",0.18033026,0.19070815,0.2474545,0.2637869,0.0163324
59,0.21490082,0.2707979,"('foolish', 'wise')",0.42534685,0.5747253,0.3201239,0.4227616,0.1026377
60,1.8483285,1.8067619,"('inefficient', 'efficient')",0.049641594,0.029034643,0.948985,0.9178982,-0.0310868
61,-0.44727585,-0.5369617,"('illogical', 'logical')",0.2996517,0.10930094,-0.0738121,-0.2138304,-0.1400183
62,1.7346929,1.8178953,"('incompetent', 'brilliant')",0.68300533,0.8248583,1.2088492,1.3213768,0.1125276
63,0.55884534,0.58927613,"('unperceptive', 'insightful')",0.30989128,0.3637264,0.4343683,0.4765013,0.042133
64,0.09400609,-0.008001912,"('shy', 'confident')",-6.418567,-6.435976,-3.1622806,-3.2219889,-0.0597083
65,1.2317199,1.1128907,"('insecure', 'secure')",-0.4481222,-0.48899335,0.3917988,0.3119487,-0.0798501
66,-1.4728315,-1.4100295,"('inactive', 'active')",-0.21421455,-0.15751046,-0.843523,-0.78377,0.059753
67,1.15116,1.0943185,"('doubtful', 'determined')",-0.32354194,-0.33206174,0.413809,0.3811284,-0.0326806
68,0.30626714,0.25706005,"('dependent', 'independent')",-0.69046944,-0.69227946,-0.1921012,-0.2176097,-0.0255085
69,-1.1476612,-1.0567662,"('lazy', 'industrious')",-0.5425351,-0.46695068,-0.8450981,-0.7618584,0.0832397
70,0.28896368,0.30185777,"('lethargic', 'energetic')",-0.310442,-0.3333416,-0.0107392,-0.0157419,-0.0050027
71,-0.65686864,-0.65397054,"('diffident', 'self-confident')",0.33482352,0.3275523,-0.1610226,-0.1632091,-0.0021865
72,0.50482106,0.488002,"('unambitious', 'ambitious')",-0.47749165,-0.3803303,0.0136647,0.0538359,0.0401712
73,0.011117909,-0.0070926202,"('helpless', 'self-reliant')",-2.9943957,-2.8807075,-1.4916389,-1.4439001,0.0477388
74,0.22542664,0.22388741,"('undedicated', 'dedicated')",-0.6532249,-0.7288641,-0.2138991,-0.2524883,-0.0385892
75,-1.1014434,-1.0148913,"('meek', 'impulsive')",-0.6646879,-0.46592015,-0.8830656,-0.7404057,0.1426599
76,1.2711356,1.2887287,"('anxious', 'daring')",-0.45453325,-0.41566056,0.4083012,0.4365341,0.0282329
77,0.47476435,0.47784257,"('unmotivated', 'motivated')",-0.9339092,-0.88439924,-0.2295724,-0.2032783,0.0262941
78,-0.48657498,-0.3837297,"('nonresilient', 'resilient')",-0.015024997,0.00415558,-0.2508,-0.1897871,0.0610129
79,-1.7231,-1.7131953,"('wavering', 'unwavering')",-0.5849516,-0.48532838,-1.1540258,-1.0992619,0.0547639
80,0.8963043,0.8580622,"('dominated', 'dominating')",-1.2732916,-1.2278335,-0.1884936,-0.1848857,0.0036079
81,1.5685052,1.4430625,"('submissive', 'aggressive')",-0.45793,-0.41780195,0.5552876,0.5126303,-0.0426573
82,0.23915029,0.2330137,"('poor', 'rich')",6.325073,6.2728534,3.2821116,3.2529335,-0.0291781
83,0.3181232,0.27715582,"('powerless', 'powerful')",-0.83773243,-0.82881445,-0.2598046,-0.2758293,-0.0160247
84,1.1347176,1.0740348,"('inferior', 'superior')",0.97195023,1.0022416,1.0533339,1.0381382,-0.0151957
85,-1.4019569,-1.3805872,"('insignificant', 'prestigious')",-0.027377376,-0.010458078,-0.7146671,-0.6955227,0.0191444
86,-0.32978675,-0.43102822,"('uninfluential', 'influential')",-0.57353157,-0.68665886,-0.4516591,-0.5588436,-0.1071845
87,-0.19800714,-0.21770932,"('unsuccessful', 'successful')",0.7799802,0.83673245,0.2909865,0.3095116,0.0185251
88,0.055448987,-0.07929587,"('low', 'eminent')",-0.012062822,-0.109387,0.0216931,-0.0943414,-0.1160345
