,awe_male,awe_female,tuple,average_male,average_female,female-male
29,-0.36283594,-0.4434028,"('unfair', 'fair')",-0.3628359,-0.4434028,-0.0805669
30,0.93788254,0.95862234,"('intolerant', 'tolerant')",0.9378825,0.9586223,0.0207398
31,-1.0072587,-1.0616361,"('evil', 'good')",-1.0072587,-1.0616361,-0.0543774
32,1.1193674,1.0924604,"('unkind', 'kind')",1.1193674,1.0924604,-0.026907
33,-0.9556505,-0.8574969,"('wrong', 'right')",-0.9556505,-0.8574969,0.0981536
34,4.4011517,4.596876,"('mean', 'honorable')",4.4011517,4.5968761,0.1957244
35,-0.8070792,-0.98459184,"('corrupt', 'incorrupt')",-0.8070792,-0.9845918,-0.1775126
36,-0.8804997,-1.0553522,"('hostile', 'amicable')",-0.8804997,-1.0553522,-0.1748525
37,0.830992,0.82144696,"('fake', 'genuine')",0.830992,0.821447,-0.009545
38,-0.42912203,-0.3552199,"('untruthful', 'truthful')",-0.429122,-0.3552199,0.0739021
39,0.14220954,0.20922819,"('exploitative', 'cooperative')",0.1422095,0.2092282,0.0670187
40,-0.80081564,-0.9150604,"('stingy', 'generous')",-0.8008156,-0.9150604,-0.1142448
41,-0.074766904,-0.16256696,"('unforgiving', 'forgiving')",-0.0747669,-0.162567,-0.0878001
42,-1.6119863,-1.6793317,"('unreliable', 'reliable')",-1.6119863,-1.6793317,-0.0673454
43,1.5356619,1.5746355,"('irresponsible', 'responsible')",1.5356619,1.5746355,0.0389736
44,-1.261615,-1.393349,"('prejudiced', 'unprejudiced')",-1.261615,-1.3933491,-0.1317341
45,0.6093143,0.60342073,"('incompetent', 'competent')",0.6093143,0.6034207,-0.0058936
46,-0.3806557,-0.29042253,"('uncompetitive', 'competitive')",-0.3806557,-0.2904225,0.0902332
47,5.601509,5.785697,"('stupid', 'smart')",5.6015091,5.785697,0.1841879
48,1.0298805,1.0848839,"('unintelligent', 'intelligent')",1.0298805,1.0848839,0.0550034
49,-0.10643637,0.10317694,"('unable', 'able')",-0.1064364,0.1031769,0.2096133
50,0.09181797,0.10797939,"('clumsy', 'skillful')",0.091818,0.1079794,0.0161614
51,0.5021385,0.56247234,"('uneducated', 'educated')",0.5021385,0.5624723,0.0603338
52,-0.40731835,-0.4380204,"('irrational', 'rational')",-0.4073184,-0.4380204,-0.030702
53,0.4572471,0.4356895,"('uncreative', 'creative')",0.4572471,0.4356895,-0.0215576
54,0.96960634,1.1187357,"('incapable', 'capable')",0.9696063,1.1187357,0.1491294
55,1.0115547,1.0966601,"('incompetent', 'clever')",1.0115547,1.0966601,0.0851054
56,0.6843072,0.80149287,"('impractical', 'practical')",0.6843072,0.8014929,0.1171857
57,-2.3673189,-2.3986099,"('unimaginative', 'imaginative')",-2.3673189,-2.3986099,-0.031291
58,-0.17374043,-0.18114375,"('undiscriminating', 'discriminating')",-0.1737404,-0.1811437,-0.0074033
59,0.27099645,0.35658967,"('foolish', 'wise')",0.2709965,0.3565897,0.0855932
60,0.58378345,0.7387624,"('inefficient', 'efficient')",0.5837834,0.7387624,0.154979
61,0.574485,0.52164483,"('illogical', 'logical')",0.574485,0.5216448,-0.0528402
62,1.5677228,1.6915566,"('incompetent', 'brilliant')",1.5677228,1.6915566,0.1238338
63,1.079861,1.1913931,"('unperceptive', 'insightful')",1.079861,1.1913931,0.1115321
64,-5.2153826,-5.199092,"('shy', 'confident')",-5.2153826,-5.1990919,0.0162907
65,1.1504546,1.1426506,"('insecure', 'secure')",1.1504546,1.1426506,-0.007804
66,0.05700264,-0.033876996,"('inactive', 'active')",0.0570026,-0.033877,-0.0908796
67,-0.9471844,-0.82888234,"('doubtful', 'determined')",-0.9471844,-0.8288823,0.1183021
68,-0.12856944,-0.049219556,"('dependent', 'independent')",-0.1285694,-0.0492196,0.0793498
69,-1.6574339,-1.6989478,"('lazy', 'industrious')",-1.6574339,-1.6989478,-0.0415139
70,1.70572,1.7153982,"('lethargic', 'energetic')",1.7057199,1.7153982,0.0096783
71,0.57146865,0.72039205,"('diffident', 'self-confident')",0.5714687,0.720392,0.1489233
72,1.1161318,1.159512,"('unambitious', 'ambitious')",1.1161318,1.159512,0.0433802
73,-2.9384844,-2.906198,"('helpless', 'self-reliant')",-2.9384844,-2.906198,0.0322864
74,0.2569596,0.19869955,"('undedicated', 'dedicated')",0.2569596,0.1986995,-0.0582601
75,-0.9055987,-0.92492825,"('meek', 'impulsive')",-0.9055987,-0.9249282,-0.0193295
76,0.9881581,0.9385208,"('anxious', 'daring')",0.9881581,0.9385208,-0.0496373
77,-1.017423,-0.9650045,"('unmotivated', 'motivated')",-1.017423,-0.9650045,0.0524185
78,-0.03761762,-0.059959434,"('nonresilient', 'resilient')",-0.0376176,-0.0599594,-0.0223418
79,0.10910803,0.019880788,"('wavering', 'unwavering')",0.109108,0.0198808,-0.0892272
80,0.072425015,0.07017098,"('dominated', 'dominating')",0.072425,0.070171,-0.002254
81,0.2346586,0.32142794,"('submissive', 'aggressive')",0.2346586,0.3214279,0.0867693
82,6.2463107,6.5339026,"('poor', 'rich')",6.2463107,6.5339026,0.2875919
83,-0.73926973,-0.6492032,"('powerless', 'powerful')",-0.7392697,-0.6492032,0.0900665
84,-0.17315395,-0.088776454,"('inferior', 'superior')",-0.173154,-0.0887765,0.0843775
85,-1.4339179,-1.5095098,"('insignificant', 'prestigious')",-1.4339179,-1.5095098,-0.0755919
86,0.41856974,0.4764959,"('uninfluential', 'influential')",0.4185697,0.4764959,0.0579262
87,0.093569085,0.30060008,"('unsuccessful', 'successful')",0.0935691,0.3006001,0.207031
88,0.0093354285,0.08341792,"('low', 'eminent')",0.0093354,0.0834179,0.0740825
