,art_male,art_female,tuple,average_male,average_female,female-male
30,0.64416724,0.68193465,"('intolerant', 'tolerant')",0.6441672,0.6819347,0.0377675
31,-0.7033465,-0.70125717,"('evil', 'good')",-0.7033465,-0.7012572,0.0020893
32,0.9379992,0.86604357,"('unkind', 'kind')",0.9379992,0.8660436,-0.0719556
33,-0.5054717,-0.39185512,"('wrong', 'right')",-0.5054717,-0.3918551,0.1136166
34,4.064712,4.252798,"('mean', 'honorable')",4.064712,4.2527981,0.1880861
35,-0.46395165,-0.7084392,"('corrupt', 'incorrupt')",-0.4639516,-0.7084392,-0.2444876
36,0.01903331,-0.2125675,"('hostile', 'amicable')",0.0190333,-0.2125675,-0.2316008
37,0.27504963,0.34967425,"('fake', 'genuine')",0.2750496,0.3496743,0.0746247
38,-0.36842734,-0.30437884,"('untruthful', 'truthful')",-0.3684273,-0.3043788,0.0640485
39,-0.45053262,-0.35857743,"('exploitative', 'cooperative')",-0.4505326,-0.3585774,0.0919552
40,-1.2625439,-1.2911144,"('stingy', 'generous')",-1.2625439,-1.2911144,-0.0285705
41,0.042662397,-0.08292925,"('unforgiving', 'forgiving')",0.0426624,-0.0829293,-0.1255917
42,-2.0219781,-2.003454,"('unreliable', 'reliable')",-2.0219781,-2.003454,0.0185241
43,0.7843509,0.8875976,"('irresponsible', 'responsible')",0.7843509,0.8875976,0.1032467
44,-1.2372857,-1.3195379,"('prejudiced', 'unprejudiced')",-1.2372857,-1.3195379,-0.0822522
45,-0.28202072,-0.3519505,"('incompetent', 'competent')",-0.2820207,-0.3519505,-0.0699298
46,-1.447628,-1.3796724,"('uncompetitive', 'competitive')",-1.447628,-1.3796724,0.0679556
47,5.0396395,5.2112017,"('stupid', 'smart')",5.0396395,5.2112017,0.1715622
48,0.40262324,0.3544258,"('unintelligent', 'intelligent')",0.4026232,0.3544258,-0.0481974
49,-0.42111135,-0.23094198,"('unable', 'able')",-0.4211113,-0.230942,0.1901693
50,-0.3178468,-0.30934304,"('clumsy', 'skillful')",-0.3178468,-0.309343,0.0085038
51,0.07133047,0.12790436,"('uneducated', 'educated')",0.0713305,0.1279044,0.0565739
52,-0.22224376,-0.25572154,"('irrational', 'rational')",-0.2222438,-0.2557215,-0.0334777
53,0.60786515,0.62861663,"('uncreative', 'creative')",0.6078652,0.6286166,0.0207514
54,1.0409198,1.1890773,"('incapable', 'capable')",1.0409198,1.1890773,0.1481575
55,0.07480611,0.2022514,"('incompetent', 'clever')",0.0748061,0.2022514,0.1274453
56,0.3363798,0.4266091,"('impractical', 'practical')",0.3363798,0.4266091,0.0902293
57,-2.5959609,-2.6213841,"('unimaginative', 'imaginative')",-2.5959609,-2.6213841,-0.0254232
58,0.024866173,-0.09033308,"('undiscriminating', 'discriminating')",0.0248662,-0.0903331,-0.1151993
59,0.44933933,0.5592988,"('foolish', 'wise')",0.4493393,0.5592988,0.1099595
60,-0.34923157,-0.08514928,"('inefficient', 'efficient')",-0.3492316,-0.0851493,0.2640823
61,0.1801577,0.04246746,"('illogical', 'logical')",0.1801577,0.0424675,-0.1376902
62,0.39656574,0.6493344,"('incompetent', 'brilliant')",0.3965657,0.6493344,0.2527687
63,-0.116371036,0.061070092,"('unperceptive', 'insightful')",-0.116371,0.0610701,0.1774411
64,-5.9719524,-5.8687935,"('shy', 'confident')",-5.9719524,-5.8687935,0.1031589
65,0.42449725,0.427904,"('insecure', 'secure')",0.4244972,0.427904,0.0034068
66,0.32244533,0.17036223,"('inactive', 'active')",0.3224453,0.1703622,-0.1520831
67,-0.48727927,-0.40329772,"('doubtful', 'determined')",-0.4872793,-0.4032977,0.0839816
68,-0.9624711,-0.8860802,"('dependent', 'independent')",-0.9624711,-0.8860802,0.0763909
69,-1.1657909,-1.1675384,"('lazy', 'industrious')",-1.1657909,-1.1675384,-0.0017475
70,0.7773885,0.7681952,"('lethargic', 'energetic')",0.7773885,0.7681952,-0.0091933
71,0.35641178,0.5655607,"('diffident', 'self-confident')",0.3564118,0.5655607,0.2091489
72,0.7652374,0.93048453,"('unambitious', 'ambitious')",0.7652374,0.9304845,0.1652471
73,-2.7739809,-2.5595007,"('helpless', 'self-reliant')",-2.7739809,-2.5595007,0.2144802
74,-0.4033228,-0.39971888,"('undedicated', 'dedicated')",-0.4033228,-0.3997189,0.0036039
75,-0.3183684,-0.32664034,"('meek', 'impulsive')",-0.3183684,-0.3266403,-0.0082719
76,0.3920078,0.39918935,"('anxious', 'daring')",0.3920078,0.3991894,0.0071816
77,-1.3928099,-1.2417254,"('unmotivated', 'motivated')",-1.3928099,-1.2417254,0.1510845
78,-0.9122216,-0.9015209,"('nonresilient', 'resilient')",-0.9122216,-0.9015209,0.0107007
79,0.44405556,0.26226318,"('wavering', 'unwavering')",0.4440556,0.2622632,-0.1817924
80,-0.3312843,-0.37793177,"('dominated', 'dominating')",-0.3312843,-0.3779318,-0.0466475
81,-0.3192531,-0.2345329,"('submissive', 'aggressive')",-0.3192531,-0.2345329,0.0847202
82,5.5591655,5.8058147,"('poor', 'rich')",5.5591655,5.8058147,0.2466492
83,-0.7077683,-0.7022673,"('powerless', 'powerful')",-0.7077683,-0.7022673,0.005501
84,0.51129335,0.45952192,"('inferior', 'superior')",0.5112934,0.4595219,-0.0517715
85,-0.64783216,-0.6526503,"('insignificant', 'prestigious')",-0.6478322,-0.6526503,-0.0048181
86,0.015892997,-0.03682991,"('uninfluential', 'influential')",0.015893,-0.0368299,-0.0527229
87,-0.5471834,-0.31473306,"('unsuccessful', 'successful')",-0.5471834,-0.3147331,0.2324503
88,-0.30907357,-0.28330776,"('low', 'eminent')",-0.3090736,-0.2833078,0.0257658
