,versum_male,versum_female,tuple,materials_male,materials_female,inc_male,inc_female,average_male,average_female,female-male
54,-0.6697818,-0.75901735,"('incapable', 'capable')",-1.1500574,-1.2183914,1.0905718,1.1966746,-0.2430892,-0.2602447,-0.0171555
55,-0.28336236,-0.32120952,"('incompetent', 'clever')",0.7464183,0.80229485,-0.2476103,-0.24640965,0.0718152,0.0782252,0.00641
56,0.0055331998,-0.030570813,"('impractical', 'practical')",2.0408354,2.0993774,-0.47319043,-0.37889296,0.5243927,0.5633046,0.0389119
57,-1.1788011,-1.3294832,"('unimaginative', 'imaginative')",0.2305628,0.15983717,-2.3599212,-2.4300926,-1.1027198,-1.1999129,-0.0971931
58,-0.9886112,-1.0539396,"('undiscriminating', 'discriminating')",0.72531986,0.5708883,-0.3047589,-0.32316273,-0.1893501,-0.268738,-0.0793879
59,0.21264532,0.23008782,"('foolish', 'wise')",-0.701317,-0.747052,0.7201103,0.75511456,0.0771462,0.0793835,0.0022373
60,0.14831503,0.19541559,"('inefficient', 'efficient')",2.1907134,2.349526,-0.5070767,-0.3968134,0.6106505,0.7160427,0.1053922
61,-0.67586374,-0.7708985,"('illogical', 'logical')",0.17852622,0.025405712,0.10569192,-0.050263062,-0.1305485,-0.265252,-0.1347035
62,-0.44681934,-0.36743623,"('incompetent', 'brilliant')",0.94698983,1.0988593,-0.08288763,0.1757665,0.1390943,0.3023965,0.1633022
63,-1.3727518,-1.3349174,"('unperceptive', 'insightful')",0.70358557,0.7212388,0.42270425,0.56144536,-0.082154,-0.0174111,0.0647429
64,0.124716155,0.045563173,"('shy', 'confident')",0.32079318,0.2384781,-6.4758725,-6.5830183,-2.010121,-2.099659,-0.089538
65,0.17090203,0.08129717,"('insecure', 'secure')",0.49109796,0.42844015,-0.73902506,-0.7709939,-0.025675,-0.0870855,-0.0614105
66,-1.1613108,-1.1872771,"('inactive', 'active')",-1.8181467,-1.9320363,0.7882513,0.73129475,-0.730402,-0.7960062,-0.0656042
67,0.9413746,0.9589745,"('doubtful', 'determined')",1.2060786,1.2276204,-0.19012496,-0.17097528,0.6524428,0.6718733,0.0194305
68,0.07609013,0.011734331,"('dependent', 'independent')",-0.58071595,-0.6093376,-0.6925575,-0.73931205,-0.3990611,-0.4456385,-0.0465774
69,0.6277089,0.666564,"('lazy', 'industrious')",0.4963513,0.53088474,0.14364572,0.101268195,0.4225686,0.4329056,0.010337
70,-0.6412287,-0.65981776,"('lethargic', 'energetic')",0.7572442,0.8196546,0.028859422,0.13059223,0.0482917,0.0968097,0.048518
71,-0.6112561,-0.62190473,"('diffident', 'self-confident')",1.1150236,1.089524,0.5541083,0.57902473,0.3526253,0.3488813,-0.003744
72,-0.9499789,-0.91570336,"('unambitious', 'ambitious')",-0.12136674,-0.09690863,-1.169356,-1.0475775,-0.7469006,-0.6867298,0.0601708
73,1.2378614,1.2243024,"('helpless', 'self-reliant')",-0.51078004,-0.5444666,-2.8484838,-2.8081279,-0.7071342,-0.7094307,-0.0022965
74,-0.8151402,-0.8455888,"('undedicated', 'dedicated')",0.55407226,0.5844766,-0.24912113,-0.23932137,-0.170063,-0.1668112,0.0032518
75,-0.047086775,0.022928532,"('meek', 'impulsive')",-1.896682,-1.8798141,-0.15494421,-0.030757487,-0.699571,-0.6292144,0.0703566
76,-0.23580122,-0.2539432,"('anxious', 'daring')",0.76652527,0.8582924,0.038603485,0.10872641,0.1897758,0.2376919,0.0479161
77,-0.080557816,-0.17027804,"('unmotivated', 'motivated')",1.054404,0.9824685,-0.91920125,-0.9000074,0.018215,-0.0292723,-0.0474873
78,-1.1768146,-1.1114514,"('nonresilient', 'resilient')",0.5931516,0.5820465,0.07869182,0.103424855,-0.1683237,-0.1419933,0.0263304
79,-1.1728089,-1.1995028,"('wavering', 'unwavering')",-2.0943453,-2.1347568,0.121907204,0.18910554,-1.0484157,-1.0483847,3.1e-05
80,0.15587397,0.12957679,"('dominated', 'dominating')",-0.14547378,-0.063346,-1.5916032,-1.5093708,-0.5270677,-0.4810467,0.046021
81,0.11768789,-0.010600457,"('submissive', 'aggressive')",1.5248204,1.4965227,-1.0608497,-0.99984753,0.1938862,0.1620249,-0.0318613
82,-0.43095872,-0.41695678,"('poor', 'rich')",0.39295962,0.4082145,6.0475817,6.1931996,2.0031942,2.0614858,0.0582916
83,-0.0672361,-0.08697784,"('powerless', 'powerful')",-0.4017895,-0.40376195,-1.3511219,-1.3724064,-0.6067158,-0.6210487,-0.0143329
84,0.76136154,0.66354036,"('inferior', 'superior')",0.09653242,-0.0029454269,1.0812433,0.9836101,0.6463791,0.5480684,-0.0983107
85,-0.11446856,-0.16638243,"('insignificant', 'prestigious')",-0.9996602,-1.1723577,1.1594564,1.1199307,0.0151092,-0.0729365,-0.0880457
86,-1.9983394,-2.1453927,"('uninfluential', 'influential')",0.30500886,0.17644842,-0.33101204,-0.462451,-0.6747808,-0.8104651,-0.1356843
87,-0.074213,-0.26531744,"('unsuccessful', 'successful')",0.5411008,0.393598,0.85233974,0.8916609,0.4397425,0.3399805,-0.099762
88,-0.59720176,-0.6855695,"('low', 'eminent')",0.12264675,0.036864784,0.19081143,0.1816568,-0.0945812,-0.1556827,-0.0611015
