,surfboard_male,surfboard_female,tuple,average_male,average_female,female-male
44,-0.9220966,-0.88365316,"('prejudiced', 'unprejudiced')",-0.9220966,-0.8836532,0.0384434
45,-0.01651723,-0.0104295835,"('incompetent', 'competent')",-0.0165172,-0.0104296,0.0060876
46,-0.63581455,-0.66495377,"('uncompetitive', 'competitive')",-0.6358145,-0.6649538,-0.0291393
47,2.7839353,2.8232625,"('stupid', 'smart')",2.7839353,2.8232625,0.0393272
48,-0.00051322207,-0.008239575,"('unintelligent', 'intelligent')",-0.0005132,-0.0082396,-0.0077264
49,-0.18155691,-0.09360969,"('unable', 'able')",-0.1815569,-0.0936097,0.0879472
50,0.101561494,0.084273905,"('clumsy', 'skillful')",0.1015615,0.0842739,-0.0172876
51,0.15006155,0.075407885,"('uneducated', 'educated')",0.1500615,0.0754079,-0.0746536
52,0.096612364,0.038990393,"('irrational', 'rational')",0.0966124,0.0389904,-0.057622
53,0.47978902,0.47486869,"('uncreative', 'creative')",0.479789,0.4748687,-0.0049203
54,0.7113786,0.7057338,"('incapable', 'capable')",0.7113786,0.7057338,-0.0056448
55,-0.5519398,-0.52289146,"('incompetent', 'clever')",-0.5519398,-0.5228915,0.0290483
56,1.5410271,1.545672,"('impractical', 'practical')",1.5410271,1.5456721,0.004645
57,-1.6108363,-1.6636049,"('unimaginative', 'imaginative')",-1.6108363,-1.6636049,-0.0527686
58,-0.31570023,-0.3760754,"('undiscriminating', 'discriminating')",-0.3157002,-0.3760754,-0.0603752
59,0.7364719,0.73244286,"('foolish', 'wise')",0.7364719,0.7324429,-0.004029
60,0.28039292,0.33481726,"('inefficient', 'efficient')",0.2803929,0.3348173,0.0544244
61,0.23817736,0.19531552,"('illogical', 'logical')",0.2381774,0.1953155,-0.0428619
62,0.4543365,0.53289425,"('incompetent', 'brilliant')",0.4543365,0.5328943,0.0785578
63,0.22934759,0.24456108,"('unperceptive', 'insightful')",0.2293476,0.2445611,0.0152135
64,-2.5924163,-2.6352303,"('shy', 'confident')",-2.5924163,-2.6352303,-0.042814
65,-0.4778127,-0.50014406,"('insecure', 'secure')",-0.4778127,-0.5001441,-0.0223314
66,-0.33124733,-0.31751028,"('inactive', 'active')",-0.3312473,-0.3175103,0.013737
67,0.5428731,0.50735855,"('doubtful', 'determined')",0.5428731,0.5073586,-0.0355145
68,-0.76130706,-0.7646004,"('dependent', 'independent')",-0.7613071,-0.7646004,-0.0032933
69,-0.86933315,-0.78263897,"('lazy', 'industrious')",-0.8693331,-0.782639,0.0866941
70,-0.29596546,-0.3323585,"('lethargic', 'energetic')",-0.2959655,-0.3323585,-0.036393
71,1.2395277,1.2897165,"('diffident', 'self-confident')",1.2395277,1.2897165,0.0501888
72,-0.44836447,-0.45194653,"('unambitious', 'ambitious')",-0.4483645,-0.4519465,-0.003582
73,-0.8232367,-0.81678224,"('helpless', 'self-reliant')",-0.8232367,-0.8167822,0.0064545
74,0.33919486,0.34507468,"('undedicated', 'dedicated')",0.3391949,0.3450747,0.0058798
75,-0.75705343,-0.75054944,"('meek', 'impulsive')",-0.7570534,-0.7505494,0.006504
76,-0.26460612,-0.24040888,"('anxious', 'daring')",-0.2646061,-0.2404089,0.0241972
77,-0.57984227,-0.57448,"('unmotivated', 'motivated')",-0.5798423,-0.57448,0.0053623
78,-0.08649486,-0.019886218,"('nonresilient', 'resilient')",-0.0864949,-0.0198862,0.0666087
79,-0.113831766,-0.10606847,"('wavering', 'unwavering')",-0.1138318,-0.1060685,0.0077633
80,-0.31270033,-0.30886155,"('dominated', 'dominating')",-0.3127003,-0.3088616,0.0038387
81,-1.1188211,-1.1854811,"('submissive', 'aggressive')",-1.1188211,-1.1854811,-0.06666
82,2.4631417,2.5056696,"('poor', 'rich')",2.4631417,2.5056696,0.0425279
83,-0.06781974,-0.1263317,"('powerless', 'powerful')",-0.0678197,-0.1263317,-0.058512
84,0.5486325,0.5098203,"('inferior', 'superior')",0.5486325,0.5098203,-0.0388122
85,0.7886583,0.759564,"('insignificant', 'prestigious')",0.7886583,0.759564,-0.0290943
86,0.25338268,0.16457716,"('uninfluential', 'influential')",0.2533827,0.1645772,-0.0888055
87,0.22829732,0.25612032,"('unsuccessful', 'successful')",0.2282973,0.2561203,0.027823
88,-0.432816,-0.48545197,"('low', 'eminent')",-0.432816,-0.485452,-0.052636
