,mob_male,mob_female,tuple,average_male,average_female,female-male
54,0.6293063,0.6822153,"('incapable', 'capable')",0.6293063,0.6822153,0.052909
55,0.8022081,0.94124126,"('incompetent', 'clever')",0.8022081,0.9412413,0.1390332
56,0.25926337,0.33793586,"('impractical', 'practical')",0.2592634,0.3379359,0.0786725
57,-2.4899898,-2.4687347,"('unimaginative', 'imaginative')",-2.4899898,-2.4687347,0.0212551
58,0.14235115,0.1473826,"('undiscriminating', 'discriminating')",0.1423512,0.1473826,0.0050314
59,-0.5310941,-0.61855096,"('foolish', 'wise')",-0.5310941,-0.618551,-0.0874569
60,0.5566912,0.80826837,"('inefficient', 'efficient')",0.5566912,0.8082684,0.2515772
61,0.21363354,0.1295174,"('illogical', 'logical')",0.2136335,0.1295174,-0.0841161
62,0.2612192,0.40830407,"('incompetent', 'brilliant')",0.2612192,0.4083041,0.1470849
63,-0.48387438,-0.37298623,"('unperceptive', 'insightful')",-0.4838744,-0.3729862,0.1108882
64,-5.6602373,-5.698072,"('shy', 'confident')",-5.6602373,-5.698072,-0.0378347
65,0.56859374,0.6726817,"('insecure', 'secure')",0.5685937,0.6726817,0.104088
66,-0.056704715,-0.16989022,"('inactive', 'active')",-0.0567047,-0.1698902,-0.1131855
67,-0.5903473,-0.51761556,"('doubtful', 'determined')",-0.5903473,-0.5176156,0.0727317
68,-0.87531257,-0.87694746,"('dependent', 'independent')",-0.8753126,-0.8769475,-0.0016349
69,-2.0368133,-2.1506083,"('lazy', 'industrious')",-2.0368133,-2.1506083,-0.113795
70,1.4860508,1.4997642,"('lethargic', 'energetic')",1.4860508,1.4997642,0.0137134
71,0.36453134,0.37734428,"('diffident', 'self-confident')",0.3645313,0.3773443,0.012813
72,0.5816645,0.69611746,"('unambitious', 'ambitious')",0.5816645,0.6961175,0.114453
73,-2.753206,-2.7961068,"('helpless', 'self-reliant')",-2.753206,-2.7961068,-0.0429008
74,0.030538008,-0.024129204,"('undedicated', 'dedicated')",0.030538,-0.0241292,-0.0546672
75,-0.6087654,-0.6226878,"('meek', 'impulsive')",-0.6087654,-0.6226878,-0.0139224
76,1.0315248,1.1427565,"('anxious', 'daring')",1.0315248,1.1427565,0.1112317
77,-1.316553,-1.1313885,"('unmotivated', 'motivated')",-1.316553,-1.1313885,0.1851645
78,-0.8898696,-0.8153204,"('nonresilient', 'resilient')",-0.8898696,-0.8153204,0.0745492
79,-0.44605353,-0.54809827,"('wavering', 'unwavering')",-0.4460535,-0.5480983,-0.1020448
80,-0.371271,-0.33527508,"('dominated', 'dominating')",-0.371271,-0.3352751,0.0359959
81,0.23669434,0.3574568,"('submissive', 'aggressive')",0.2366943,0.3574568,0.1207625
82,5.731286,5.8894753,"('poor', 'rich')",5.731286,5.8894753,0.1581893
83,-0.33548075,-0.26505637,"('powerless', 'powerful')",-0.3354807,-0.2650564,0.0704243
84,0.44519007,0.4413175,"('inferior', 'superior')",0.4451901,0.4413175,-0.0038726
85,-0.6712733,-0.8629717,"('insignificant', 'prestigious')",-0.6712733,-0.8629717,-0.1916984
86,0.08649719,0.12477835,"('uninfluential', 'influential')",0.0864972,0.1247784,0.0382812
87,-0.71517354,-0.6229386,"('unsuccessful', 'successful')",-0.7151735,-0.6229386,0.0922349
88,-0.044688474,-0.012708917,"('low', 'eminent')",-0.0446885,-0.0127089,0.0319796
