,american_male,american_female,tuple,express_male,express_female,co_male,co_female,average_male,average_female,female-male
23,-0.53857404,-0.37804586,"('insincere', 'sincere')",-0.32101914,-0.2652659,5.763414,5.7048635,1.634607,1.687184,0.052577
24,0.7734561,0.8326997,"('dishonest', 'honest')",0.4059245,0.40703884,0.6489874,0.58707064,0.609456,0.6089364,-0.0005196
25,0.5577938,0.40287557,"('egoistic', 'altruistic')",1.3610328,1.3024834,1.7728736,1.6520382,1.2305667,1.1191324,-0.1114343
26,1.3741663,1.1939255,"('hardhearted', 'benevolent')",2.139079,1.9468288,1.8253654,1.6950887,1.7795369,1.6119477,-0.1675892
27,0.25347662,0.30164048,"('hardhearted', 'softhearted')",0.31885573,0.31729427,1.319023,1.1361948,0.6304518,0.5850432,-0.0454086
28,0.056431614,-0.09058744,"('disloyal', 'loyal')",-0.5915193,-0.6689192,0.97886574,0.77630115,0.147926,0.0055982,-0.1423278
29,-0.77904904,-0.85747135,"('unfair', 'fair')",-0.8974864,-1.0509193,-0.38602534,-0.62999463,-0.6875203,-0.8461285,-0.1586082
30,-0.1563963,-0.060735717,"('intolerant', 'tolerant')",0.18254636,0.41548648,0.27114603,0.438616,0.0990987,0.2644556,0.1653569
31,-0.0430508,-0.11309773,"('evil', 'good')",-0.21455377,-0.28637016,-0.10450715,-0.23699379,-0.1207039,-0.2121539,-0.09145
32,0.07284537,-0.008233134,"('unkind', 'kind')",-0.1867561,-0.26653987,0.7808565,0.5581713,0.2223153,0.0944661,-0.1278492
33,0.86211425,0.6411726,"('wrong', 'right')",0.7688344,0.6490491,-0.093666874,-0.26132712,0.5124273,0.3429648,-0.1694625
34,-0.61895704,-0.41580066,"('mean', 'honorable')",-0.23387152,-0.05711344,5.184476,5.3724933,1.4438825,1.633193,0.1893105
35,0.29629737,0.08346641,"('corrupt', 'incorrupt')",-0.07288403,-0.31421897,-0.05681033,-0.3164247,0.0555343,-0.1823924,-0.2379267
36,-0.059763692,-0.36741787,"('hostile', 'amicable')",0.84886134,0.5840461,0.41548845,0.20852256,0.4015287,0.1417169,-0.2598118
37,-0.31779462,-0.19973701,"('fake', 'genuine')",-0.30081692,-0.33822984,0.009513609,-0.03145566,-0.2030327,-0.1898075,0.0132252
38,0.2065717,0.22522917,"('untruthful', 'truthful')",0.0060781566,0.08829771,-0.18865912,-0.10594122,0.0079969,0.0691952,0.0611983
39,0.64685434,0.8109015,"('exploitative', 'cooperative')",0.34408012,0.43474424,0.3629859,0.44522455,0.4513068,0.5636234,0.1123166
40,1.3639171,1.3713088,"('stingy', 'generous')",0.8308936,0.89763135,-2.03177,-2.1953678,0.0543469,0.0245241,-0.0298228
41,0.0954411,0.111382455,"('unforgiving', 'forgiving')",0.65401274,0.69628143,0.30969995,0.28746983,0.3530513,0.3650446,0.0119933
42,0.555634,0.7998223,"('unreliable', 'reliable')",-0.43771648,-0.25601453,-3.3222685,-3.2410626,-1.068117,-0.899085,0.169032
43,-0.3254002,-0.056424275,"('irresponsible', 'responsible')",-0.60992175,-0.43268225,0.01727145,0.1761188,-0.3060168,-0.1043292,0.2016876
44,-0.20508668,-0.0920816,"('prejudiced', 'unprejudiced')",-0.41014478,-0.29406545,-1.1701677,-1.2329509,-0.5951331,-0.5396993,0.0554338
45,-0.919384,-0.832434,"('incompetent', 'competent')",-0.6159337,-0.48748085,-0.45682973,-0.5118442,-0.6640491,-0.6105863,0.0534628
46,-0.5941636,-0.52784777,"('uncompetitive', 'competitive')",-0.29973945,-0.15253523,-1.733394,-1.6285847,-0.8757656,-0.7696559,0.1061097
47,-1.0091646,-0.8829254,"('stupid', 'smart')",0.07504989,0.16054529,5.155777,5.303704,1.4072208,1.5271079,0.1198871
48,0.16865729,0.17096484,"('unintelligent', 'intelligent')",0.020891119,0.050462916,-0.6691627,-0.52581763,-0.1598714,-0.1014633,0.0584081
49,-1.251645,-1.1357229,"('unable', 'able')",-0.6913,-0.53731567,-0.8360084,-0.7263445,-0.9263179,-0.7997944,0.1265235
50,0.26819336,0.28027546,"('clumsy', 'skillful')",-0.7226963,-0.7777131,-0.3784755,-0.44317383,-0.2776595,-0.3135372,-0.0358777
51,0.6976236,0.55630016,"('uneducated', 'educated')",0.16026656,0.053369798,0.33091807,0.2891033,0.3962694,0.2995911,-0.0966783
52,0.79047865,0.47735023,"('irrational', 'rational')",0.08586624,-0.2427144,0.47904027,0.29014665,0.4517951,0.1749275,-0.2768676
53,-0.41983467,-0.5074441,"('uncreative', 'creative')",-0.7212083,-0.81771696,0.5582905,0.52332366,-0.1942508,-0.2672791,-0.0730283
54,0.09989107,-0.044728935,"('incapable', 'capable')",-0.18366219,-0.26890874,1.1032139,0.9783484,0.3398143,0.2215702,-0.1182441
55,-0.7367649,-0.5528802,"('incompetent', 'clever')",-0.74066603,-0.5254113,-0.3476402,-0.2365783,-0.608357,-0.43829,0.170067
56,-0.021617793,0.12184574,"('impractical', 'practical')",0.22831419,0.34153926,-1.0808036,-0.9621217,-0.2913691,-0.1662456,0.1251235
57,-0.11567374,-0.13134968,"('unimaginative', 'imaginative')",-0.7041043,-0.6827493,-3.3149722,-3.2897415,-1.3782501,-1.3679468,0.0103033
58,0.6158208,0.6892609,"('undiscriminating', 'discriminating')",0.27894005,0.4185239,0.37372044,0.44416487,0.4228271,0.5173165,0.0944894
59,0.13967554,-0.0018929755,"('foolish', 'wise')",-0.7817437,-0.9245018,0.19747531,0.19039473,-0.1481976,-0.2453334,-0.0971358
60,-0.84729344,-0.56214714,"('inefficient', 'efficient')",0.014172906,0.38207313,-0.9754932,-0.60698545,-0.6028713,-0.2623531,0.3405182
61,0.1920822,0.08739166,"('illogical', 'logical')",-0.58115447,-0.65627134,-0.068544805,-0.266592,-0.152539,-0.2784905,-0.1259515
62,-0.5620103,-0.3130844,"('incompetent', 'brilliant')",-0.09290328,0.28043178,-0.5729169,-0.32039523,-0.4092768,-0.1176826,0.2915942
63,0.244122,0.2651411,"('unperceptive', 'insightful')",-0.20177081,-0.106828496,-0.20187515,0.0062119197,-0.0531747,0.0548415,0.1080162
64,0.36143005,0.3572288,"('shy', 'confident')",-0.83762527,-0.7488301,-6.742691,-6.561354,-2.4062955,-2.3176517,0.0886438
65,-0.43172204,-0.4298536,"('insecure', 'secure')",-0.66338766,-0.6837907,-0.22570433,-0.09868426,-0.4402713,-0.4041095,0.0361618
66,0.9260855,0.85711104,"('inactive', 'active')",-0.39963472,-0.59359723,0.789959,0.6170312,0.4388033,0.293515,-0.1452883
67,0.37093437,0.41269037,"('doubtful', 'determined')",0.1839156,0.22256295,-0.40137172,-0.35165253,0.0511594,0.0945336,0.0433742
68,-0.0024950728,-0.063478015,"('dependent', 'independent')",-1.4493538,-1.5680816,-1.6446122,-1.569115,-1.0321537,-1.0668915,-0.0347378
69,0.33145162,0.25485206,"('lazy', 'industrious')",0.56369317,0.501927,-0.5228578,-0.53368944,0.1240957,0.0743632,-0.0497325
70,0.112445004,0.31838933,"('lethargic', 'energetic')",-0.5415911,-0.41790897,0.17372231,0.17958641,-0.0851413,0.0266889,0.1118302
71,0.20213118,0.16694704,"('diffident', 'self-confident')",0.5146319,0.48978308,0.43542382,0.30871275,0.3840623,0.3218143,-0.062248
72,0.40607154,0.4797297,"('unambitious', 'ambitious')",0.25061303,0.3590224,-0.45420274,-0.31752652,0.0674939,0.1737419,0.106248
73,1.5359298,1.5725219,"('helpless', 'self-reliant')",0.47884455,0.49545407,-3.1793437,-3.0949705,-0.3881898,-0.3423315,0.0458583
74,0.72738963,0.94609684,"('undedicated', 'dedicated')",-0.024292197,0.06470391,-0.14765526,-0.095107086,0.1851474,0.3052312,0.1200838
75,0.29565385,0.33781296,"('meek', 'impulsive')",-0.16468497,-0.11268659,-0.19616039,-0.12873682,-0.0217305,0.0321298,0.0538603
76,0.20123416,0.5090055,"('anxious', 'daring')",-0.043731317,0.18481867,-0.47073388,-0.35887218,-0.1044104,0.1116507,0.2160611
77,-1.202472,-1.2582183,"('unmotivated', 'motivated')",-0.52802277,-0.4036165,-1.5609564,-1.3289608,-1.0971503,-0.9969319,0.1002184
78,-0.8794411,-0.8807234,"('nonresilient', 'resilient')",-0.56061745,-0.51977944,-0.6096298,-0.51465744,-0.6832294,-0.6383868,0.0448426
79,0.82065666,0.7423552,"('wavering', 'unwavering')",-0.41953617,-0.54473513,-0.024882527,-0.08544916,0.1254127,0.0373903,-0.0880224
80,0.2117674,0.19154185,"('dominated', 'dominating')",-0.21040729,-0.23364806,-0.89423573,-0.92037636,-0.2976252,-0.3208275,-0.0232023
81,0.25860333,0.17851178,"('submissive', 'aggressive')",0.3238088,0.43264633,-1.147213,-1.0598459,-0.188267,-0.1495626,0.0387044
82,-0.7263922,-0.6912303,"('poor', 'rich')",-0.26210582,-0.24508536,6.345203,6.3154774,1.7855682,1.7930539,0.0074857
83,0.053232577,0.010611359,"('powerless', 'powerful')",0.4139607,0.4890464,-1.5841476,-1.604893,-0.3723181,-0.3684117,0.0039064
84,-0.03158152,-0.108374536,"('inferior', 'superior')",-0.38089398,-0.3889968,0.28631714,0.18674873,-0.0420528,-0.1035409,-0.0614881
85,0.83619654,0.721008,"('insignificant', 'prestigious')",0.12925982,0.028540932,0.035131592,-0.03541898,0.3335293,0.2380433,-0.095486
86,0.33338904,0.15817688,"('uninfluential', 'influential')",0.12914851,-0.042960946,-0.25536084,-0.3991296,0.0690589,-0.0946379,-0.1636968
87,-0.1469953,-0.2825906,"('unsuccessful', 'successful')",0.07019435,0.026145231,0.29114008,0.27707395,0.0714464,0.0068762,-0.0645702
88,0.7850763,0.6937779,"('low', 'eminent')",0.32529163,0.30784115,-0.3716097,-0.3534334,0.2462528,0.2160619,-0.0301909
