,tabletop_male,tabletop_female,tuple,average_male,average_female,female-male
45,1.2140424,0.97676724,"('incompetent', 'competent')",1.2140424,0.9767672,-0.2372752
46,-0.19576845,0.043136425,"('uncompetitive', 'competitive')",-0.1957684,0.0431364,0.2389048
47,2.592734,2.5676148,"('stupid', 'smart')",2.5927341,2.5676148,-0.0251193
48,0.06401934,0.22416775,"('unintelligent', 'intelligent')",0.0640193,0.2241677,0.1601484
49,-0.7100163,-0.44610745,"('unable', 'able')",-0.7100163,-0.4461074,0.2639089
50,0.013091307,-0.13907313,"('clumsy', 'skillful')",0.0130913,-0.1390731,-0.1521644
51,0.18986337,0.20653744,"('uneducated', 'educated')",0.1898634,0.2065374,0.016674
52,-0.9287921,-1.2177589,"('irrational', 'rational')",-0.9287921,-1.2177589,-0.2889668
53,-0.89608604,-1.1545709,"('uncreative', 'creative')",-0.896086,-1.1545709,-0.2584849
54,-0.0013934635,-0.1663754,"('incapable', 'capable')",-0.0013935,-0.1663754,-0.1649819
55,0.92531896,1.1321278,"('incompetent', 'clever')",0.925319,1.1321278,0.2068088
56,0.7953246,0.9001677,"('impractical', 'practical')",0.7953246,0.9001677,0.1048431
57,-0.9044196,-1.1353335,"('unimaginative', 'imaginative')",-0.9044196,-1.1353335,-0.2309139
58,0.34064272,0.1971851,"('undiscriminating', 'discriminating')",0.3406427,0.1971851,-0.1434576
59,-0.5132004,-0.7785169,"('foolish', 'wise')",-0.5132004,-0.7785169,-0.2653165
60,0.80573636,1.3698714,"('inefficient', 'efficient')",0.8057364,1.3698714,0.564135
61,0.38333243,0.21050107,"('illogical', 'logical')",0.3833324,0.2105011,-0.1728313
62,0.40181428,0.8049974,"('incompetent', 'brilliant')",0.4018143,0.8049974,0.4031831
63,0.41607764,0.55104977,"('unperceptive', 'insightful')",0.4160776,0.5510498,0.1349722
64,-2.9208097,-2.7396727,"('shy', 'confident')",-2.9208097,-2.7396727,0.181137
65,0.690063,0.87625307,"('insecure', 'secure')",0.690063,0.8762531,0.1861901
66,-1.0917139,-1.2173842,"('inactive', 'active')",-1.0917139,-1.2173842,-0.1256703
67,0.014723271,-0.028493792,"('doubtful', 'determined')",0.0147233,-0.0284938,-0.0432171
68,-1.2725308,-1.0315766,"('dependent', 'independent')",-1.2725308,-1.0315766,0.2409542
69,-1.0235726,-1.091473,"('lazy', 'industrious')",-1.0235726,-1.091473,-0.0679004
70,1.0006588,1.0836607,"('lethargic', 'energetic')",1.0006588,1.0836607,0.0830019
71,-0.39960378,-0.4517809,"('diffident', 'self-confident')",-0.3996038,-0.4517809,-0.0521771
72,-0.04400483,-0.0050989483,"('unambitious', 'ambitious')",-0.0440048,-0.0050989,0.0389059
73,-1.805996,-1.6358213,"('helpless', 'self-reliant')",-1.8059959,-1.6358213,0.1701746
74,0.5432238,0.48326883,"('undedicated', 'dedicated')",0.5432238,0.4832688,-0.059955
75,-0.49712262,-0.5551527,"('meek', 'impulsive')",-0.4971226,-0.5551527,-0.0580301
76,-0.042646915,0.28059843,"('anxious', 'daring')",-0.0426469,0.2805984,0.3232453
77,-1.2894297,-1.0183328,"('unmotivated', 'motivated')",-1.2894297,-1.0183328,0.2710969
78,-0.75513464,-0.7127682,"('nonresilient', 'resilient')",-0.7551346,-0.7127682,0.0423664
79,-0.85196686,-1.2142931,"('wavering', 'unwavering')",-0.8519669,-1.2142931,-0.3623262
80,0.89844865,1.0025927,"('dominated', 'dominating')",0.8984486,1.0025927,0.1041441
81,0.49821743,0.7043339,"('submissive', 'aggressive')",0.4982174,0.7043339,0.2061165
82,2.9518158,2.7926085,"('poor', 'rich')",2.9518158,2.7926085,-0.1592073
83,-0.37370628,-0.25640497,"('powerless', 'powerful')",-0.3737063,-0.256405,0.1173013
84,-0.46001747,-0.39780527,"('inferior', 'superior')",-0.4600175,-0.3978053,0.0622122
85,-1.6663656,-1.9174997,"('insignificant', 'prestigious')",-1.6663656,-1.9174997,-0.2511341
86,0.54003334,0.15931669,"('uninfluential', 'influential')",0.5400333,0.1593167,-0.3807166
87,0.03816861,0.19724335,"('unsuccessful', 'successful')",0.0381686,0.1972433,0.1590747
88,-0.42139354,-0.5189171,"('low', 'eminent')",-0.4213935,-0.5189171,-0.0975236
