,difficulty_male,difficulty_female,tuple,average_male,average_female,female-male
41,0.24471912,0.20024467,"('unforgiving', 'forgiving')",0.2447191,0.2002447,-0.0444744
42,-1.4470261,-1.5008577,"('unreliable', 'reliable')",-1.4470261,-1.5008577,-0.0538316
43,1.1695446,1.3119143,"('irresponsible', 'responsible')",1.1695446,1.3119143,0.1423697
44,-0.6733655,-0.66134816,"('prejudiced', 'unprejudiced')",-0.6733655,-0.6613482,0.0120173
45,0.65253913,0.4915954,"('incompetent', 'competent')",0.6525391,0.4915954,-0.1609437
46,0.11081329,0.17637503,"('uncompetitive', 'competitive')",0.1108133,0.176375,0.0655617
47,4.837324,4.984084,"('stupid', 'smart')",4.8373241,4.9840841,0.14676
48,0.5439309,0.5541643,"('unintelligent', 'intelligent')",0.5439309,0.5541643,0.0102334
49,-0.236539,-0.07773701,"('unable', 'able')",-0.236539,-0.077737,0.158802
50,-0.33442384,-0.37827775,"('clumsy', 'skillful')",-0.3344238,-0.3782777,-0.0438539
51,0.16011134,0.14178196,"('uneducated', 'educated')",0.1601113,0.141782,-0.0183293
52,-0.64040655,-0.8802154,"('irrational', 'rational')",-0.6404065,-0.8802154,-0.2398089
53,-0.16093315,-0.2446944,"('uncreative', 'creative')",-0.1609332,-0.2446944,-0.0837612
54,0.6014796,0.67741823,"('incapable', 'capable')",0.6014796,0.6774182,0.0759386
55,1.0692914,1.152828,"('incompetent', 'clever')",1.0692914,1.152828,0.0835366
56,0.7086237,0.7474344,"('impractical', 'practical')",0.7086237,0.7474344,0.0388107
57,-2.0999742,-2.228599,"('unimaginative', 'imaginative')",-2.0999742,-2.2285991,-0.1286249
58,0.2567731,0.13927796,"('undiscriminating', 'discriminating')",0.2567731,0.139278,-0.1174951
59,-0.30445513,-0.3759368,"('foolish', 'wise')",-0.3044551,-0.3759368,-0.0714817
60,0.9048362,1.1862556,"('inefficient', 'efficient')",0.9048362,1.1862556,0.2814194
61,0.3914191,0.23584515,"('illogical', 'logical')",0.3914191,0.2358451,-0.155574
62,0.9562644,1.0712458,"('incompetent', 'brilliant')",0.9562644,1.0712458,0.1149814
63,0.28935453,0.32927713,"('unperceptive', 'insightful')",0.2893545,0.3292771,0.0399226
64,-5.280116,-5.27098,"('shy', 'confident')",-5.2801161,-5.2709799,0.0091362
65,1.0793669,1.1541013,"('insecure', 'secure')",1.0793669,1.1541013,0.0747344
66,-0.08415363,-0.26175812,"('inactive', 'active')",-0.0841536,-0.2617581,-0.1776045
67,-0.6110629,-0.5001763,"('doubtful', 'determined')",-0.6110629,-0.5001763,0.1108866
68,-0.6913497,-0.60502356,"('dependent', 'independent')",-0.6913497,-0.6050236,0.0863261
69,-2.1626577,-2.227756,"('lazy', 'industrious')",-2.1626577,-2.227756,-0.0650983
70,1.9455966,1.9296777,"('lethargic', 'energetic')",1.9455966,1.9296777,-0.0159189
71,0.39027622,0.311588,"('diffident', 'self-confident')",0.3902762,0.311588,-0.0786882
72,0.9702414,1.0858778,"('unambitious', 'ambitious')",0.9702414,1.0858778,0.1156364
73,-2.9121704,-2.932932,"('helpless', 'self-reliant')",-2.9121704,-2.9329319,-0.0207615
74,0.14637643,0.016373426,"('undedicated', 'dedicated')",0.1463764,0.0163734,-0.130003
75,-0.830133,-0.79375035,"('meek', 'impulsive')",-0.830133,-0.7937503,0.0363827
76,0.9647813,1.0414745,"('anxious', 'daring')",0.9647813,1.0414745,0.0766932
77,-1.2412243,-1.0388101,"('unmotivated', 'motivated')",-1.2412243,-1.0388101,0.2024142
78,-0.73008394,-0.7432684,"('nonresilient', 'resilient')",-0.7300839,-0.7432684,-0.0131845
79,-0.72819006,-0.7978476,"('wavering', 'unwavering')",-0.7281901,-0.7978476,-0.0696575
80,0.2827133,0.23547673,"('dominated', 'dominating')",0.2827133,0.2354767,-0.0472366
81,0.4075426,0.55290306,"('submissive', 'aggressive')",0.4075426,0.5529031,0.1453605
82,6.1138315,6.2603188,"('poor', 'rich')",6.1138315,6.2603188,0.1464873
83,-0.2510698,-0.1935041,"('powerless', 'powerful')",-0.2510698,-0.1935041,0.0575657
84,0.12836607,0.16172916,"('inferior', 'superior')",0.1283661,0.1617292,0.0333631
85,-1.4381971,-1.5889263,"('insignificant', 'prestigious')",-1.4381971,-1.5889263,-0.1507292
86,0.5074586,0.4349334,"('uninfluential', 'influential')",0.5074586,0.4349334,-0.0725252
87,-0.26919767,-0.28381714,"('unsuccessful', 'successful')",-0.2691977,-0.2838171,-0.0146194
88,-0.11519174,-0.0711853,"('low', 'eminent')",-0.1151917,-0.0711853,0.0440064
