,cuisine_male,cuisine_female,tuple,average_male,average_female,female-male
22,-0.142851,-0.27820915,"('untrustworthy', 'trustworthy')",-0.142851,-0.2782091,-0.1353581
23,6.5311484,6.5706725,"('insincere', 'sincere')",6.5311484,6.5706725,0.0395241
24,1.6528643,1.6433476,"('dishonest', 'honest')",1.6528643,1.6433476,-0.0095167
25,0.35848868,0.25861442,"('egoistic', 'altruistic')",0.3584887,0.2586144,-0.0998743
26,0.18199493,-0.03912644,"('hardhearted', 'benevolent')",0.1819949,-0.0391264,-0.2211213
27,1.1914204,1.0203949,"('hardhearted', 'softhearted')",1.1914204,1.0203949,-0.1710255
28,1.0568278,0.9989457,"('disloyal', 'loyal')",1.0568278,0.9989457,-0.0578821
29,-0.9554527,-1.0107919,"('unfair', 'fair')",-0.9554527,-1.0107919,-0.0553392
30,1.3250692,1.2304254,"('intolerant', 'tolerant')",1.3250692,1.2304254,-0.0946438
31,-2.2612112,-2.358136,"('evil', 'good')",-2.2612112,-2.3581359,-0.0969247
32,1.1882089,1.1107013,"('unkind', 'kind')",1.1882089,1.1107013,-0.0775076
33,-0.6111049,-0.52146226,"('wrong', 'right')",-0.6111049,-0.5214623,0.0896426
34,4.289991,4.4770617,"('mean', 'honorable')",4.2899909,4.4770617,0.1870708
35,-1.6219548,-1.7655838,"('corrupt', 'incorrupt')",-1.6219548,-1.7655838,-0.143629
36,-1.451152,-1.5511794,"('hostile', 'amicable')",-1.451152,-1.5511794,-0.1000274
37,0.64484024,0.7138089,"('fake', 'genuine')",0.6448402,0.7138089,0.0689687
38,-0.14278859,-0.0330412,"('untruthful', 'truthful')",-0.1427886,-0.0330412,0.1097474
39,0.35418403,0.36529702,"('exploitative', 'cooperative')",0.354184,0.365297,0.011113
40,-1.9762989,-2.1883466,"('stingy', 'generous')",-1.9762989,-2.1883466,-0.2120477
41,-0.039786838,-0.08258172,"('unforgiving', 'forgiving')",-0.0397868,-0.0825817,-0.0427949
42,-1.9284806,-1.9777824,"('unreliable', 'reliable')",-1.9284806,-1.9777824,-0.0493018
43,1.5224892,1.5755398,"('irresponsible', 'responsible')",1.5224892,1.5755398,0.0530506
44,-1.1051295,-1.1968485,"('prejudiced', 'unprejudiced')",-1.1051295,-1.1968485,-0.091719
45,0.5025881,0.48633432,"('incompetent', 'competent')",0.5025881,0.4863343,-0.0162538
46,-0.223068,-0.28053162,"('uncompetitive', 'competitive')",-0.223068,-0.2805316,-0.0574636
47,5.3295703,5.5576396,"('stupid', 'smart')",5.3295703,5.5576396,0.2280693
48,1.044167,0.9744673,"('unintelligent', 'intelligent')",1.044167,0.9744673,-0.0696997
49,0.029020134,0.15333624,"('unable', 'able')",0.0290201,0.1533362,0.1243161
50,-0.20472527,-0.167089,"('clumsy', 'skillful')",-0.2047253,-0.167089,0.0376363
51,0.55007243,0.43483922,"('uneducated', 'educated')",0.5500724,0.4348392,-0.1152332
52,-0.7491785,-0.70837426,"('irrational', 'rational')",-0.7491785,-0.7083743,0.0408042
53,0.058392935,0.0841278,"('uncreative', 'creative')",0.0583929,0.0841278,0.0257349
54,0.79966974,1.0469588,"('incapable', 'capable')",0.7996697,1.0469588,0.2472891
55,1.4396007,1.3776556,"('incompetent', 'clever')",1.4396007,1.3776556,-0.0619451
56,1.5028394,1.5219723,"('impractical', 'practical')",1.5028394,1.5219723,0.0191329
57,-2.2842555,-2.261782,"('unimaginative', 'imaginative')",-2.2842555,-2.2617819,0.0224736
58,0.04023908,-0.02322799,"('undiscriminating', 'discriminating')",0.0402391,-0.023228,-0.0634671
59,-0.31600943,-0.22754511,"('foolish', 'wise')",-0.3160094,-0.2275451,0.0884643
60,1.6207556,1.7782805,"('inefficient', 'efficient')",1.6207556,1.7782805,0.1575249
61,0.50366724,0.3401357,"('illogical', 'logical')",0.5036672,0.3401357,-0.1635315
62,1.5361185,1.6798664,"('incompetent', 'brilliant')",1.5361185,1.6798664,0.1437479
63,0.60278165,0.69742036,"('unperceptive', 'insightful')",0.6027817,0.6974204,0.0946387
64,-5.88278,-5.8483906,"('shy', 'confident')",-5.8827801,-5.8483906,0.0343895
65,1.0054586,1.0082719,"('insecure', 'secure')",1.0054586,1.0082719,0.0028133
66,-0.6408776,-0.6684126,"('inactive', 'active')",-0.6408776,-0.6684126,-0.027535
67,-0.34069622,-0.23683752,"('doubtful', 'determined')",-0.3406962,-0.2368375,0.1038587
68,-0.30293733,-0.36254013,"('dependent', 'independent')",-0.3029373,-0.3625401,-0.0596028
69,-2.077569,-2.014,"('lazy', 'industrious')",-2.077569,-2.0139999,0.0635691
70,1.5949789,1.4516617,"('lethargic', 'energetic')",1.5949789,1.4516617,-0.1433172
71,0.41192192,0.42231658,"('diffident', 'self-confident')",0.4119219,0.4223166,0.0103947
72,0.74142146,0.88874686,"('unambitious', 'ambitious')",0.7414215,0.8887469,0.1473254
73,-2.9664397,-2.99302,"('helpless', 'self-reliant')",-2.9664397,-2.9930201,-0.0265804
74,0.13674113,0.031126719,"('undedicated', 'dedicated')",0.1367411,0.0311267,-0.1056144
75,-1.2042991,-1.1166639,"('meek', 'impulsive')",-1.2042991,-1.1166639,0.0876352
76,1.2054925,1.0751216,"('anxious', 'daring')",1.2054925,1.0751216,-0.1303709
77,-0.853693,-0.75547963,"('unmotivated', 'motivated')",-0.853693,-0.7554796,0.0982134
78,-0.54604894,-0.49854207,"('nonresilient', 'resilient')",-0.5460489,-0.4985421,0.0475068
79,-0.6360975,-0.5763032,"('wavering', 'unwavering')",-0.6360975,-0.5763032,0.0597943
80,0.09065815,-0.010315288,"('dominated', 'dominating')",0.0906582,-0.0103153,-0.1009735
81,0.65172195,0.6986189,"('submissive', 'aggressive')",0.651722,0.6986189,0.0468969
82,6.799964,6.862717,"('poor', 'rich')",6.799964,6.8627172,0.0627532
83,-0.38488635,-0.43149933,"('powerless', 'powerful')",-0.3848864,-0.4314993,-0.0466129
84,0.22778085,0.22316143,"('inferior', 'superior')",0.2277808,0.2231614,-0.0046194
85,-1.382696,-1.5057203,"('insignificant', 'prestigious')",-1.382696,-1.5057203,-0.1230243
86,0.53229386,0.49783388,"('uninfluential', 'influential')",0.5322939,0.4978339,-0.03446
87,0.13427567,0.18132532,"('unsuccessful', 'successful')",0.1342757,0.1813253,0.0470496
88,0.6001144,0.44683194,"('low', 'eminent')",0.6001144,0.4468319,-0.1532825
