,asset_male,asset_female,tuple,average_male,average_female,female-male
34,4.5052385,4.665678,"('mean', 'honorable')",4.5052385,4.665678,0.1604395
35,-1.818843,-2.0047884,"('corrupt', 'incorrupt')",-1.818843,-2.0047884,-0.1859454
36,-0.7915301,-1.0343043,"('hostile', 'amicable')",-0.7915301,-1.0343043,-0.2427742
37,0.30240014,0.27669314,"('fake', 'genuine')",0.3024001,0.2766931,-0.025707
38,0.34185997,0.31127834,"('untruthful', 'truthful')",0.34186,0.3112783,-0.0305817
39,-0.28909242,-0.24300563,"('exploitative', 'cooperative')",-0.2890924,-0.2430056,0.0460868
40,-1.7489991,-1.8223587,"('stingy', 'generous')",-1.7489991,-1.8223587,-0.0733596
41,0.09784019,-0.03164705,"('unforgiving', 'forgiving')",0.0978402,-0.031647,-0.1294872
42,-2.132897,-2.0379832,"('unreliable', 'reliable')",-2.1328969,-2.0379832,0.0949137
43,1.3177114,1.423174,"('irresponsible', 'responsible')",1.3177114,1.423174,0.1054626
44,-1.2224798,-1.2257117,"('prejudiced', 'unprejudiced')",-1.2224798,-1.2257117,-0.0032319
45,0.5594445,0.5408638,"('incompetent', 'competent')",0.5594445,0.5408638,-0.0185807
46,-0.20354146,-0.1792757,"('uncompetitive', 'competitive')",-0.2035415,-0.1792757,0.0242658
47,5.624621,5.8052783,"('stupid', 'smart')",5.6246209,5.8052783,0.1806574
48,0.5957291,0.57917,"('unintelligent', 'intelligent')",0.5957291,0.57917,-0.0165591
49,-0.26145652,-0.09531318,"('unable', 'able')",-0.2614565,-0.0953132,0.1661433
50,-0.34965143,-0.27583116,"('clumsy', 'skillful')",-0.3496514,-0.2758312,0.0738202
51,0.64190215,0.72899735,"('uneducated', 'educated')",0.6419021,0.7289973,0.0870952
52,-1.155585,-1.3442421,"('irrational', 'rational')",-1.1555851,-1.3442421,-0.188657
53,-0.23083146,-0.18551108,"('uncreative', 'creative')",-0.2308315,-0.1855111,0.0453204
54,0.5701604,0.6592117,"('incapable', 'capable')",0.5701604,0.6592117,0.0890513
55,1.3146758,1.4123869,"('incompetent', 'clever')",1.3146758,1.4123869,0.0977111
56,1.0318713,1.1451741,"('impractical', 'practical')",1.0318713,1.1451741,0.1133028
57,-2.6823397,-2.7013292,"('unimaginative', 'imaginative')",-2.6823397,-2.7013292,-0.0189895
58,0.108277276,0.09424326,"('undiscriminating', 'discriminating')",0.1082773,0.0942433,-0.014034
59,-0.7462024,-0.7309436,"('foolish', 'wise')",-0.7462024,-0.7309436,0.0152588
60,1.2408719,1.4499131,"('inefficient', 'efficient')",1.2408719,1.4499131,0.2090412
61,0.3594039,0.21718445,"('illogical', 'logical')",0.3594039,0.2171845,-0.1422194
62,1.2396685,1.4179239,"('incompetent', 'brilliant')",1.2396685,1.4179239,0.1782554
63,0.6585498,0.75009483,"('unperceptive', 'insightful')",0.6585498,0.7500948,0.091545
64,-5.3986998,-5.3713155,"('shy', 'confident')",-5.3986998,-5.3713155,0.0273843
65,0.93853045,0.99047947,"('insecure', 'secure')",0.9385304,0.9904795,0.0519491
66,-0.21866247,-0.30451524,"('inactive', 'active')",-0.2186625,-0.3045152,-0.0858527
67,-0.27054694,-0.19285785,"('doubtful', 'determined')",-0.2705469,-0.1928578,0.0776891
68,-1.371651,-1.2894677,"('dependent', 'independent')",-1.3716511,-1.2894677,0.0821834
69,-1.8249496,-1.856682,"('lazy', 'industrious')",-1.8249496,-1.8566819,-0.0317323
70,1.685785,1.7716296,"('lethargic', 'energetic')",1.6857851,1.7716296,0.0858445
71,0.2324336,0.2971246,"('diffident', 'self-confident')",0.2324336,0.2971246,0.064691
72,0.7154745,0.85185903,"('unambitious', 'ambitious')",0.7154745,0.851859,0.1363845
73,-3.0986576,-3.0316713,"('helpless', 'self-reliant')",-3.0986576,-3.0316713,0.0669863
74,-0.25094485,-0.2039475,"('undedicated', 'dedicated')",-0.2509449,-0.2039475,0.0469974
75,-0.99817604,-0.91338795,"('meek', 'impulsive')",-0.998176,-0.913388,0.084788
76,0.39494312,0.44528133,"('anxious', 'daring')",0.3949431,0.4452813,0.0503382
77,-0.5064622,-0.4320215,"('unmotivated', 'motivated')",-0.5064622,-0.4320215,0.0744407
78,-0.4744064,-0.472499,"('nonresilient', 'resilient')",-0.4744064,-0.472499,0.0019074
79,-0.66932756,-0.6992079,"('wavering', 'unwavering')",-0.6693276,-0.6992079,-0.0298803
80,0.41282248,0.43205345,"('dominated', 'dominating')",0.4128225,0.4320534,0.0192309
81,1.0711613,1.1662767,"('submissive', 'aggressive')",1.0711613,1.1662767,0.0951154
82,6.204072,6.361693,"('poor', 'rich')",6.204072,6.3616929,0.1576209
83,-0.103500426,-0.20887981,"('powerless', 'powerful')",-0.1035004,-0.2088798,-0.1053794
84,-0.25232592,-0.24673873,"('inferior', 'superior')",-0.2523259,-0.2467387,0.0055872
85,-1.4237565,-1.6034727,"('insignificant', 'prestigious')",-1.4237565,-1.6034727,-0.1797162
86,0.35015327,0.35724747,"('uninfluential', 'influential')",0.3501533,0.3572475,0.0070942
87,0.2334077,0.34847486,"('unsuccessful', 'successful')",0.2334077,0.3484749,0.1150672
88,0.1238914,0.14856347,"('low', 'eminent')",0.1238914,0.1485635,0.0246721
