,icon_male,icon_female,tuple,average_male,average_female,female-male
34,4.508855,4.7131066,"('mean', 'honorable')",4.5088549,4.7131066,0.2042517
35,-1.0901183,-1.1645998,"('corrupt', 'incorrupt')",-1.0901183,-1.1645998,-0.0744815
36,-1.1397228,-1.2046603,"('hostile', 'amicable')",-1.1397228,-1.2046603,-0.0649375
37,1.1653318,1.1765404,"('fake', 'genuine')",1.1653318,1.1765404,0.0112086
38,0.3250168,0.24361707,"('untruthful', 'truthful')",0.3250168,0.2436171,-0.0813997
39,0.12113449,0.13664556,"('exploitative', 'cooperative')",0.1211345,0.1366456,0.0155111
40,-0.8660796,-0.8815454,"('stingy', 'generous')",-0.8660796,-0.8815454,-0.0154658
41,0.17126769,0.10513223,"('unforgiving', 'forgiving')",0.1712677,0.1051322,-0.0661355
42,-1.2492362,-1.2341089,"('unreliable', 'reliable')",-1.2492362,-1.2341089,0.0151273
43,1.9718508,1.9137233,"('irresponsible', 'responsible')",1.9718508,1.9137233,-0.0581275
44,-1.306126,-1.493541,"('prejudiced', 'unprejudiced')",-1.306126,-1.493541,-0.187415
45,0.7515079,0.8896695,"('incompetent', 'competent')",0.7515079,0.8896695,0.1381616
46,0.041872654,0.08614566,"('uncompetitive', 'competitive')",0.0418727,0.0861457,0.044273
47,5.442675,5.6740294,"('stupid', 'smart')",5.4426751,5.6740294,0.2313543
48,1.3524454,1.3500888,"('unintelligent', 'intelligent')",1.3524454,1.3500888,-0.0023566
49,0.42433935,0.6472552,"('unable', 'able')",0.4243394,0.6472552,0.2229158
50,0.28960496,0.45810932,"('clumsy', 'skillful')",0.289605,0.4581093,0.1685043
51,1.0989323,1.0981929,"('uneducated', 'educated')",1.0989323,1.0981929,-0.0007394
52,-0.6317256,-0.5643569,"('irrational', 'rational')",-0.6317256,-0.5643569,0.0673687
53,0.72475207,0.7259637,"('uncreative', 'creative')",0.7247521,0.7259637,0.0012116
54,1.4387616,1.5897361,"('incapable', 'capable')",1.4387616,1.5897361,0.1509745
55,1.4069344,1.4580277,"('incompetent', 'clever')",1.4069344,1.4580277,0.0510933
56,1.0948579,1.1718441,"('impractical', 'practical')",1.0948579,1.1718441,0.0769862
57,-2.1540153,-2.0668604,"('unimaginative', 'imaginative')",-2.1540153,-2.0668604,0.0871549
58,-0.018806847,-0.027555652,"('undiscriminating', 'discriminating')",-0.0188068,-0.0275557,-0.0087489
59,0.22252297,0.39207208,"('foolish', 'wise')",0.222523,0.3920721,0.1695491
60,1.0956963,1.1310132,"('inefficient', 'efficient')",1.0956963,1.1310132,0.0353169
61,0.7777124,0.7420056,"('illogical', 'logical')",0.7777124,0.7420056,-0.0357068
62,1.9496577,2.105478,"('incompetent', 'brilliant')",1.9496577,2.105478,0.1558203
63,1.4680952,1.6480428,"('unperceptive', 'insightful')",1.4680952,1.6480428,0.1799476
64,-4.994712,-4.997238,"('shy', 'confident')",-4.9947119,-4.9972382,-0.0025263
65,1.4590718,1.3887142,"('insecure', 'secure')",1.4590718,1.3887142,-0.0703576
66,-0.02161641,0.024964485,"('inactive', 'active')",-0.0216164,0.0249645,0.0465809
67,-0.84255517,-0.80133265,"('doubtful', 'determined')",-0.8425552,-0.8013327,0.0412225
68,0.069631755,0.17281339,"('dependent', 'independent')",0.0696318,0.1728134,0.1031816
69,-1.6802108,-1.6534067,"('lazy', 'industrious')",-1.6802108,-1.6534067,0.0268041
70,2.043429,2.0997708,"('lethargic', 'energetic')",2.0434289,2.0997708,0.0563419
71,0.5702254,0.77093506,"('diffident', 'self-confident')",0.5702254,0.7709351,0.2007097
72,1.0282518,1.0378728,"('unambitious', 'ambitious')",1.0282518,1.0378728,0.009621
73,-2.891583,-2.7746737,"('helpless', 'self-reliant')",-2.891583,-2.7746737,0.1169093
74,0.6308439,0.6062404,"('undedicated', 'dedicated')",0.6308439,0.6062404,-0.0246035
75,-0.93364745,-0.880226,"('meek', 'impulsive')",-0.9336475,-0.880226,0.0534215
76,1.383047,1.3140018,"('anxious', 'daring')",1.383047,1.3140018,-0.0690452
77,-0.8715768,-0.8200875,"('unmotivated', 'motivated')",-0.8715768,-0.8200875,0.0514893
78,-0.16971041,-0.115174964,"('nonresilient', 'resilient')",-0.1697104,-0.115175,0.0545354
79,-0.13372006,-0.070225224,"('wavering', 'unwavering')",-0.1337201,-0.0702252,0.0634949
80,0.2747765,0.2573063,"('dominated', 'dominating')",0.2747765,0.2573063,-0.0174702
81,0.57066905,0.5762681,"('submissive', 'aggressive')",0.5706691,0.5762681,0.005599
82,6.2082005,6.5598235,"('poor', 'rich')",6.2082005,6.5598235,0.351623
83,-0.27429232,-0.24699537,"('powerless', 'powerful')",-0.2742923,-0.2469954,0.0272969
84,0.12391888,0.16601074,"('inferior', 'superior')",0.1239189,0.1660107,0.0420918
85,-1.4473991,-1.4528453,"('insignificant', 'prestigious')",-1.4473991,-1.4528453,-0.0054462
86,0.81628466,0.93439084,"('uninfluential', 'influential')",0.8162847,0.9343908,0.1181061
87,0.24413097,0.501176,"('unsuccessful', 'successful')",0.244131,0.501176,0.257045
88,0.13820232,0.32560915,"('low', 'eminent')",0.1382023,0.3256091,0.1874068
