,interject_male,interject_female,tuple,average_male,average_female,female-male
56,0.3681214,0.30635914,"('impractical', 'practical')",0.3681214,0.3063591,-0.0617623
57,-1.9205873,-1.9549748,"('unimaginative', 'imaginative')",-1.9205873,-1.9549748,-0.0343875
58,0.012807332,-0.034490928,"('undiscriminating', 'discriminating')",0.0128073,-0.0344909,-0.0472982
59,0.29047927,0.34393618,"('foolish', 'wise')",0.2904793,0.3439362,0.0534569
60,0.56293124,0.6018276,"('inefficient', 'efficient')",0.5629312,0.6018276,0.0388964
61,0.17283401,0.033116307,"('illogical', 'logical')",0.172834,0.0331163,-0.1397177
62,0.3268441,0.36406296,"('incompetent', 'brilliant')",0.3268441,0.364063,0.0372189
63,-0.52776414,-0.42776763,"('unperceptive', 'insightful')",-0.5277641,-0.4277676,0.0999965
64,-3.1495113,-3.130121,"('shy', 'confident')",-3.1495113,-3.130121,0.0193903
65,0.02160899,0.00014321692,"('insecure', 'secure')",0.021609,0.0001432,-0.0214658
66,-0.551377,-0.5935691,"('inactive', 'active')",-0.551377,-0.5935691,-0.0421921
67,0.07736502,0.06599046,"('doubtful', 'determined')",0.077365,0.0659905,-0.0113745
68,-0.31950268,-0.3182481,"('dependent', 'independent')",-0.3195027,-0.3182481,0.0012546
69,0.1456695,0.22450477,"('lazy', 'industrious')",0.1456695,0.2245048,0.0788353
70,-0.29682332,-0.35653007,"('lethargic', 'energetic')",-0.2968233,-0.3565301,-0.0597068
71,0.48339483,0.5396955,"('diffident', 'self-confident')",0.4833948,0.5396955,0.0563007
72,-0.27985632,-0.2555882,"('unambitious', 'ambitious')",-0.2798563,-0.2555882,0.0242681
73,-1.1763737,-1.2735482,"('helpless', 'self-reliant')",-1.1763737,-1.2735482,-0.0971745
74,-0.18181153,-0.2759964,"('undedicated', 'dedicated')",-0.1818115,-0.2759964,-0.0941849
75,-0.2944264,-0.25155446,"('meek', 'impulsive')",-0.2944264,-0.2515545,0.0428719
76,-0.0359826,-0.0976396,"('anxious', 'daring')",-0.0359826,-0.0976396,-0.061657
77,-0.997997,-0.92842454,"('unmotivated', 'motivated')",-0.997997,-0.9284245,0.0695725
78,-0.6782468,-0.57986075,"('nonresilient', 'resilient')",-0.6782468,-0.5798607,0.0983861
79,0.020874664,0.00018167496,"('wavering', 'unwavering')",0.0208747,0.0001817,-0.020693
80,-0.4100527,-0.42862743,"('dominated', 'dominating')",-0.4100527,-0.4286274,-0.0185747
81,-0.091033995,-0.05923459,"('submissive', 'aggressive')",-0.091034,-0.0592346,0.0317994
82,2.5907722,2.639455,"('poor', 'rich')",2.5907722,2.6394551,0.0486829
83,-0.051526032,-0.10782521,"('powerless', 'powerful')",-0.051526,-0.1078252,-0.0562992
84,0.6171841,0.58512825,"('inferior', 'superior')",0.6171841,0.5851282,-0.0320559
85,0.11221321,0.05057113,"('insignificant', 'prestigious')",0.1122132,0.0505711,-0.0616421
86,-0.8846587,-0.99716985,"('uninfluential', 'influential')",-0.8846587,-0.9971699,-0.1125112
87,0.22027051,0.24499577,"('unsuccessful', 'successful')",0.2202705,0.2449958,0.0247253
88,0.60403883,0.43481338,"('low', 'eminent')",0.6040388,0.4348134,-0.1692254
