,chef_male,chef_female,tuple,average_male,average_female,female-male
32,1.2869291,1.2535985,"('unkind', 'kind')",1.2869291,1.2535985,-0.0333306
33,-0.18294,-0.23735899,"('wrong', 'right')",-0.18294,-0.237359,-0.054419
34,5.5955706,5.7112484,"('mean', 'honorable')",5.5955706,5.7112484,0.1156778
35,-0.4927313,-0.5785446,"('corrupt', 'incorrupt')",-0.4927313,-0.5785446,-0.0858133
36,-0.24951237,-0.27369002,"('hostile', 'amicable')",-0.2495124,-0.27369,-0.0241776
37,0.7623588,0.7941475,"('fake', 'genuine')",0.7623588,0.7941475,0.0317887
38,0.45761147,0.48888266,"('untruthful', 'truthful')",0.4576115,0.4888827,0.0312712
39,0.21151109,0.15538326,"('exploitative', 'cooperative')",0.2115111,0.1553833,-0.0561278
40,-2.3135035,-2.3804376,"('stingy', 'generous')",-2.3135035,-2.3804376,-0.0669341
41,0.14505008,0.092467815,"('unforgiving', 'forgiving')",0.1450501,0.0924678,-0.0525823
42,-3.1408448,-3.108978,"('unreliable', 'reliable')",-3.1408448,-3.108978,0.0318668
43,1.8124491,1.8680972,"('irresponsible', 'responsible')",1.8124491,1.8680972,0.0556481
44,-1.485523,-1.5094386,"('prejudiced', 'unprejudiced')",-1.485523,-1.5094386,-0.0239156
45,-0.07368187,-0.05753969,"('incompetent', 'competent')",-0.0736819,-0.0575397,0.0161422
46,-1.1167601,-1.1719309,"('uncompetitive', 'competitive')",-1.1167601,-1.1719309,-0.0551708
47,6.099957,6.1783085,"('stupid', 'smart')",6.099957,6.1783085,0.0783515
48,0.46181986,0.441763,"('unintelligent', 'intelligent')",0.4618199,0.441763,-0.0200569
49,0.13402379,0.19482452,"('unable', 'able')",0.1340238,0.1948245,0.0608007
50,-0.23576158,-0.2152681,"('clumsy', 'skillful')",-0.2357616,-0.2152681,0.0204935
51,0.21770006,0.15519673,"('uneducated', 'educated')",0.2177001,0.1551967,-0.0625034
52,0.055655304,-0.010621659,"('irrational', 'rational')",0.0556553,-0.0106217,-0.066277
53,0.30091625,0.37178624,"('uncreative', 'creative')",0.3009163,0.3717862,0.0708699
54,1.4673034,1.5371965,"('incapable', 'capable')",1.4673034,1.5371965,0.0698931
55,0.4072829,0.37609413,"('incompetent', 'clever')",0.4072829,0.3760941,-0.0311888
56,0.55521184,0.5962781,"('impractical', 'practical')",0.5552118,0.5962781,0.0410663
57,-3.1266708,-3.0304797,"('unimaginative', 'imaginative')",-3.1266708,-3.0304797,0.0961911
58,-0.028142832,0.05428544,"('undiscriminating', 'discriminating')",-0.0281428,0.0542854,0.0824282
59,0.24974072,0.24687526,"('foolish', 'wise')",0.2497407,0.2468753,-0.0028654
60,0.8938285,0.9273818,"('inefficient', 'efficient')",0.8938285,0.9273818,0.0335533
61,0.89251965,0.7492042,"('illogical', 'logical')",0.8925197,0.7492042,-0.1433155
62,0.22813985,0.26250157,"('incompetent', 'brilliant')",0.2281398,0.2625016,0.0343618
63,0.35836673,0.4424887,"('unperceptive', 'insightful')",0.3583667,0.4424887,0.084122
64,-7.0842757,-7.0800834,"('shy', 'confident')",-7.0842757,-7.0800834,0.0041923
65,0.13856596,0.07394907,"('insecure', 'secure')",0.138566,0.0739491,-0.0646169
66,-0.26234177,-0.23258093,"('inactive', 'active')",-0.2623418,-0.2325809,0.0297609
67,-0.053819977,-0.001665585,"('doubtful', 'determined')",-0.05382,-0.0016656,0.0521544
68,-0.25872388,-0.29058552,"('dependent', 'independent')",-0.2587239,-0.2905855,-0.0318616
69,-1.661998,-1.604936,"('lazy', 'industrious')",-1.661998,-1.604936,0.057062
70,0.41993716,0.41744143,"('lethargic', 'energetic')",0.4199372,0.4174414,-0.0024958
71,1.461313,1.5261505,"('diffident', 'self-confident')",1.461313,1.5261505,0.0648375
72,0.6622984,0.6960846,"('unambitious', 'ambitious')",0.6622984,0.6960846,0.0337862
73,-3.1702924,-3.1001637,"('helpless', 'self-reliant')",-3.1702924,-3.1001637,0.0701287
74,0.043392204,0.050664514,"('undedicated', 'dedicated')",0.0433922,0.0506645,0.0072723
75,-1.1348242,-0.9972857,"('meek', 'impulsive')",-1.1348242,-0.9972857,0.1375385
76,0.060017206,0.07580284,"('anxious', 'daring')",0.0600172,0.0758028,0.0157856
77,-0.9653315,-0.88448966,"('unmotivated', 'motivated')",-0.9653315,-0.8844897,0.0808418
78,-0.1801658,-0.13660696,"('nonresilient', 'resilient')",-0.1801658,-0.136607,0.0435588
79,0.34220216,0.43506432,"('wavering', 'unwavering')",0.3422022,0.4350643,0.0928621
80,-1.0344315,-1.124679,"('dominated', 'dominating')",-1.0344315,-1.124679,-0.0902475
81,-0.71990013,-0.68941444,"('submissive', 'aggressive')",-0.7199001,-0.6894144,0.0304857
82,6.1228805,6.238159,"('poor', 'rich')",6.1228805,6.2381592,0.1152787
83,-0.31399688,-0.35373303,"('powerless', 'powerful')",-0.3139969,-0.353733,-0.0397361
84,0.64032257,0.6232358,"('inferior', 'superior')",0.6403226,0.6232358,-0.0170868
85,0.022809435,0.046538804,"('insignificant', 'prestigious')",0.0228094,0.0465388,0.0237294
86,0.3452161,0.31652603,"('uninfluential', 'influential')",0.3452161,0.316526,-0.0286901
87,-0.26578057,-0.16933627,"('unsuccessful', 'successful')",-0.2657806,-0.1693363,0.0964443
88,0.21662194,0.34520337,"('low', 'eminent')",0.2166219,0.3452034,0.1285815
