,oleo_male,oleo_female,tuple,average_male,average_female,female-male
33,-0.37988165,-0.42503142,"('wrong', 'right')",-0.3798817,-0.4250314,-0.0451497
34,2.0371873,2.2070787,"('mean', 'honorable')",2.0371873,2.2070787,0.1698914
35,-0.7675612,-0.83490884,"('corrupt', 'incorrupt')",-0.7675612,-0.8349088,-0.0673476
36,-0.8251189,-0.81477475,"('hostile', 'amicable')",-0.8251189,-0.8147748,0.0103441
37,-0.029275779,-0.07170987,"('fake', 'genuine')",-0.0292758,-0.0717099,-0.0424341
38,-0.31595805,-0.31745657,"('untruthful', 'truthful')",-0.3159581,-0.3174566,-0.0014985
39,0.34719628,0.32617843,"('exploitative', 'cooperative')",0.3471963,0.3261784,-0.0210179
40,-1.1606958,-1.1572152,"('stingy', 'generous')",-1.1606958,-1.1572152,0.0034806
41,0.15151848,0.16090323,"('unforgiving', 'forgiving')",0.1515185,0.1609032,0.0093847
42,-1.3706133,-1.4067677,"('unreliable', 'reliable')",-1.3706133,-1.4067677,-0.0361544
43,0.3625797,0.35546097,"('irresponsible', 'responsible')",0.3625797,0.355461,-0.0071187
44,-0.6252935,-0.66775954,"('prejudiced', 'unprejudiced')",-0.6252935,-0.6677595,-0.042466
45,-0.25596792,-0.21196428,"('incompetent', 'competent')",-0.2559679,-0.2119643,0.0440036
46,-0.17040338,-0.22284621,"('uncompetitive', 'competitive')",-0.1704034,-0.2228462,-0.0524428
47,2.2722,2.3613508,"('stupid', 'smart')",2.2722001,2.3613508,0.0891507
48,0.4384578,0.42790115,"('unintelligent', 'intelligent')",0.4384578,0.4279011,-0.0105567
49,-0.09612947,-0.034054495,"('unable', 'able')",-0.0961295,-0.0340545,0.062075
50,-0.15267229,-0.2319437,"('clumsy', 'skillful')",-0.1526723,-0.2319437,-0.0792714
51,-0.21211529,-0.32196656,"('uneducated', 'educated')",-0.2121153,-0.3219666,-0.1098513
52,-0.66672415,-0.72647715,"('irrational', 'rational')",-0.6667241,-0.7264771,-0.059753
53,-1.1046289,-1.0876987,"('uncreative', 'creative')",-1.1046289,-1.0876987,0.0169302
54,-0.030327842,-0.012539905,"('incapable', 'capable')",-0.0303278,-0.0125399,0.0177879
55,0.23287855,0.21742252,"('incompetent', 'clever')",0.2328786,0.2174225,-0.0154561
56,0.88000005,0.7818007,"('impractical', 'practical')",0.8800001,0.7818007,-0.0981994
57,-1.7648486,-1.817136,"('unimaginative', 'imaginative')",-1.7648486,-1.817136,-0.0522874
58,-0.1883583,-0.27820063,"('undiscriminating', 'discriminating')",-0.1883583,-0.2782006,-0.0898423
59,-0.16173768,-0.08666447,"('foolish', 'wise')",-0.1617377,-0.0866645,0.0750732
60,0.72291386,0.6551179,"('inefficient', 'efficient')",0.7229139,0.6551179,-0.067796
61,0.013655093,-0.10899608,"('illogical', 'logical')",0.0136551,-0.1089961,-0.1226512
62,0.63219005,0.6783154,"('incompetent', 'brilliant')",0.63219,0.6783154,0.0461254
63,0.2548932,0.30335572,"('unperceptive', 'insightful')",0.2548932,0.3033557,0.0484625
64,-2.7139304,-2.823287,"('shy', 'confident')",-2.7139304,-2.823287,-0.1093566
65,0.11931401,0.019661197,"('insecure', 'secure')",0.119314,0.0196612,-0.0996528
66,-0.87085944,-0.83411694,"('inactive', 'active')",-0.8708594,-0.8341169,0.0367425
67,0.51577413,0.48842713,"('doubtful', 'determined')",0.5157741,0.4884271,-0.027347
68,-0.5345119,-0.5965324,"('dependent', 'independent')",-0.5345119,-0.5965324,-0.0620205
69,-0.61533934,-0.59121907,"('lazy', 'industrious')",-0.6153393,-0.5912191,0.0241202
70,0.43645892,0.3989513,"('lethargic', 'energetic')",0.4364589,0.3989513,-0.0375076
71,-0.016561516,-0.0365737,"('diffident', 'self-confident')",-0.0165615,-0.0365737,-0.0200122
72,-0.33198455,-0.31110254,"('unambitious', 'ambitious')",-0.3319845,-0.3111025,0.020882
73,-1.0899282,-1.1755278,"('helpless', 'self-reliant')",-1.0899282,-1.1755278,-0.0855996
74,0.21872252,0.1498053,"('undedicated', 'dedicated')",0.2187225,0.1498053,-0.0689172
75,-0.6255349,-0.5343797,"('meek', 'impulsive')",-0.6255349,-0.5343797,0.0911552
76,0.33272013,0.34549907,"('anxious', 'daring')",0.3327201,0.3454991,0.012779
77,-0.8787926,-0.8421447,"('unmotivated', 'motivated')",-0.8787926,-0.8421447,0.0366479
78,-0.316169,-0.3042555,"('nonresilient', 'resilient')",-0.316169,-0.3042555,0.0119135
79,-0.6629226,-0.5610604,"('wavering', 'unwavering')",-0.6629226,-0.5610604,0.1018622
80,0.17454956,0.1300647,"('dominated', 'dominating')",0.1745496,0.1300647,-0.0444849
81,0.43367207,0.43367767,"('submissive', 'aggressive')",0.4336721,0.4336777,5.6e-06
82,2.2478344,2.310471,"('poor', 'rich')",2.2478344,2.3104711,0.0626367
83,-0.5088062,-0.5791017,"('powerless', 'powerful')",-0.5088062,-0.5791017,-0.0702955
84,0.1535578,0.07998136,"('inferior', 'superior')",0.1535578,0.0799814,-0.0735764
85,-0.95344096,-0.8769451,"('insignificant', 'prestigious')",-0.953441,-0.8769451,0.0764959
86,-0.58333117,-0.6830653,"('uninfluential', 'influential')",-0.5833312,-0.6830653,-0.0997341
87,0.16723219,0.13966092,"('unsuccessful', 'successful')",0.1672322,0.1396609,-0.0275713
88,0.06970279,-0.042421423,"('low', 'eminent')",0.0697028,-0.0424214,-0.1121242
