,spice_male,spice_female,tuple,average_male,average_female,female-male
43,0.54611015,0.5837379,"('irresponsible', 'responsible')",0.5461102,0.5837379,0.0376277
44,-0.4363674,-0.4305181,"('prejudiced', 'unprejudiced')",-0.4363674,-0.4305181,0.0058493
45,-0.3338508,-0.37590578,"('incompetent', 'competent')",-0.3338508,-0.3759058,-0.042055
46,-0.5764036,-0.6259545,"('uncompetitive', 'competitive')",-0.5764036,-0.6259545,-0.0495509
47,4.7221274,4.8866878,"('stupid', 'smart')",4.7221274,4.8866878,0.1645604
48,-0.05814804,-0.06281999,"('unintelligent', 'intelligent')",-0.058148,-0.06282,-0.004672
49,-0.28838593,-0.23906289,"('unable', 'able')",-0.2883859,-0.2390629,0.049323
50,-0.52504045,-0.53950846,"('clumsy', 'skillful')",-0.5250404,-0.5395085,-0.0144681
51,0.4316586,0.28115112,"('uneducated', 'educated')",0.4316586,0.2811511,-0.1505075
52,-0.41242382,-0.46789622,"('irrational', 'rational')",-0.4124238,-0.4678962,-0.0554724
53,-0.32405415,-0.3932769,"('uncreative', 'creative')",-0.3240542,-0.3932769,-0.0692227
54,0.70910704,0.75778097,"('incapable', 'capable')",0.709107,0.757781,0.048674
55,0.5007975,0.51269084,"('incompetent', 'clever')",0.5007975,0.5126908,0.0118933
56,0.24241246,0.22617832,"('impractical', 'practical')",0.2424125,0.2261783,-0.0162342
57,-2.4557257,-2.5041738,"('unimaginative', 'imaginative')",-2.4557257,-2.5041738,-0.0484481
58,0.045383632,0.020872176,"('undiscriminating', 'discriminating')",0.0453836,0.0208722,-0.0245114
59,-0.22413802,-0.2094439,"('foolish', 'wise')",-0.224138,-0.2094439,0.0146941
60,0.16070978,0.30218607,"('inefficient', 'efficient')",0.1607098,0.3021861,0.1414763
61,0.06446305,-0.04807917,"('illogical', 'logical')",0.064463,-0.0480792,-0.1125422
62,0.021278765,0.13024628,"('incompetent', 'brilliant')",0.0212788,0.1302463,0.1089675
63,-0.5123098,-0.48099208,"('unperceptive', 'insightful')",-0.5123098,-0.4809921,0.0313177
64,-5.7891216,-5.7804565,"('shy', 'confident')",-5.7891216,-5.7804565,0.0086651
65,0.32128844,0.36075824,"('insecure', 'secure')",0.3212884,0.3607582,0.0394698
66,0.10549087,-0.03448999,"('inactive', 'active')",0.1054909,-0.03449,-0.1399809
67,-0.5515412,-0.479717,"('doubtful', 'determined')",-0.5515412,-0.479717,0.0718242
68,-0.7781956,-0.8277449,"('dependent', 'independent')",-0.7781956,-0.8277449,-0.0495493
69,-1.9105176,-1.89517,"('lazy', 'industrious')",-1.9105176,-1.89517,0.0153476
70,1.291487,1.2118644,"('lethargic', 'energetic')",1.291487,1.2118644,-0.0796226
71,0.6587152,0.6794453,"('diffident', 'self-confident')",0.6587152,0.6794453,0.0207301
72,0.608634,0.7281512,"('unambitious', 'ambitious')",0.608634,0.7281512,0.1195172
73,-2.808535,-2.7722342,"('helpless', 'self-reliant')",-2.8085351,-2.7722342,0.0363009
74,0.023134012,-0.11256482,"('undedicated', 'dedicated')",0.023134,-0.1125648,-0.1356988
75,-0.52404904,-0.46308312,"('meek', 'impulsive')",-0.524049,-0.4630831,0.0609659
76,0.7793405,0.77774894,"('anxious', 'daring')",0.7793405,0.7777489,-0.0015916
77,-1.556447,-1.3598984,"('unmotivated', 'motivated')",-1.556447,-1.3598984,0.1965486
78,-0.94384134,-0.9369284,"('nonresilient', 'resilient')",-0.9438413,-0.9369284,0.0069129
79,-0.29529622,-0.2929587,"('wavering', 'unwavering')",-0.2952962,-0.2929587,0.0023375
80,-0.2946844,-0.39115134,"('dominated', 'dominating')",-0.2946844,-0.3911513,-0.0964669
81,0.1265234,0.11845818,"('submissive', 'aggressive')",0.1265234,0.1184582,-0.0080652
82,5.5016627,5.5748796,"('poor', 'rich')",5.5016627,5.5748796,0.0732169
83,-0.16377723,-0.12767856,"('powerless', 'powerful')",-0.1637772,-0.1276786,0.0360986
84,0.41667005,0.3994704,"('inferior', 'superior')",0.4166701,0.3994704,-0.0171997
85,-0.41281632,-0.504289,"('insignificant', 'prestigious')",-0.4128163,-0.504289,-0.0914727
86,0.070481434,-0.012147374,"('uninfluential', 'influential')",0.0704814,-0.0121474,-0.0826288
87,-0.9326293,-0.86967766,"('unsuccessful', 'successful')",-0.9326293,-0.8696777,0.0629516
88,0.14987722,0.103971414,"('low', 'eminent')",0.1498772,0.1039714,-0.0459058
