,directv_male,directv_female,tuple,average_male,average_female,female-male
60,0.3974103,0.27590224,"('inefficient', 'efficient')",0.3974103,0.2759022,-0.1215081
61,1.0107698,0.8888759,"('illogical', 'logical')",1.0107698,0.8888759,-0.1218939
62,1.0384475,1.0391808,"('incompetent', 'brilliant')",1.0384475,1.0391808,0.0007333
63,0.18528047,0.22104537,"('unperceptive', 'insightful')",0.1852805,0.2210454,0.0357649
64,-2.9798093,-3.010313,"('shy', 'confident')",-2.9798093,-3.010313,-0.0305037
65,-0.25714684,-0.3558036,"('insecure', 'secure')",-0.2571468,-0.3558036,-0.0986568
66,0.41656533,0.54240465,"('inactive', 'active')",0.4165653,0.5424047,0.1258394
67,0.58404726,0.59915173,"('doubtful', 'determined')",0.5840473,0.5991517,0.0151044
68,-0.75255847,-0.7453899,"('dependent', 'independent')",-0.7525585,-0.7453899,0.0071686
69,0.12527831,0.23898838,"('lazy', 'industrious')",0.1252783,0.2389884,0.1137101
70,0.120445564,0.08912106,"('lethargic', 'energetic')",0.1204456,0.0891211,-0.0313245
71,0.46649995,0.5340752,"('diffident', 'self-confident')",0.4665,0.5340752,0.0675752
72,-0.34845135,-0.35284856,"('unambitious', 'ambitious')",-0.3484513,-0.3528486,-0.0043973
73,-1.0221149,-1.0208665,"('helpless', 'self-reliant')",-1.0221149,-1.0208665,0.0012484
74,0.5350179,0.4908567,"('undedicated', 'dedicated')",0.5350179,0.4908567,-0.0441612
75,-0.358478,-0.28468075,"('meek', 'impulsive')",-0.358478,-0.2846808,0.0737972
76,0.114515305,0.11070438,"('anxious', 'daring')",0.1145153,0.1107044,-0.0038109
77,-0.4818608,-0.432952,"('unmotivated', 'motivated')",-0.4818608,-0.432952,0.0489088
78,-0.84193254,-0.825095,"('nonresilient', 'resilient')",-0.8419325,-0.825095,0.0168375
79,0.10859056,0.19181074,"('wavering', 'unwavering')",0.1085906,0.1918107,0.0832201
80,-0.20762019,-0.21811378,"('dominated', 'dominating')",-0.2076202,-0.2181138,-0.0104936
81,-0.24382252,-0.27553034,"('submissive', 'aggressive')",-0.2438225,-0.2755303,-0.0317078
82,2.6759698,2.6974096,"('poor', 'rich')",2.6759698,2.6974096,0.0214398
83,0.042228635,-0.019591931,"('powerless', 'powerful')",0.0422286,-0.0195919,-0.0618205
84,0.65161014,0.6287647,"('inferior', 'superior')",0.6516101,0.6287647,-0.0228454
85,0.47033772,0.6432022,"('insignificant', 'prestigious')",0.4703377,0.6432022,0.1728645
86,-0.23535204,-0.36479494,"('uninfluential', 'influential')",-0.235352,-0.3647949,-0.1294429
87,0.46626452,0.5312843,"('unsuccessful', 'successful')",0.4662645,0.5312843,0.0650198
88,0.28759956,0.26698977,"('low', 'eminent')",0.2875996,0.2669898,-0.0206098
