,doe_male,doe_female,tuple,average_male,average_female,female-male
35,-0.33494508,-0.5036268,"('corrupt', 'incorrupt')",-0.3349451,-0.5036268,-0.1686817
36,-0.49267745,-0.5764534,"('hostile', 'amicable')",-0.4926775,-0.5764534,-0.0837759
37,0.777183,0.7365251,"('fake', 'genuine')",0.777183,0.7365251,-0.0406579
38,0.2089465,0.11960924,"('untruthful', 'truthful')",0.2089465,0.1196092,-0.0893373
39,0.62515205,0.5672657,"('exploitative', 'cooperative')",0.6251521,0.5672657,-0.0578864
40,-1.2822945,-1.4588608,"('stingy', 'generous')",-1.2822945,-1.4588608,-0.1765663
41,0.43080398,0.24881919,"('unforgiving', 'forgiving')",0.430804,0.2488192,-0.1819848
42,-2.7948518,-2.838718,"('unreliable', 'reliable')",-2.7948518,-2.8387179,-0.0438661
43,0.8588166,0.82735205,"('irresponsible', 'responsible')",0.8588166,0.827352,-0.0314646
44,-1.3722588,-1.336558,"('prejudiced', 'unprejudiced')",-1.3722588,-1.336558,0.0357008
45,-0.22618942,-0.2622899,"('incompetent', 'competent')",-0.2261894,-0.2622899,-0.0361005
46,-0.9219065,-0.977951,"('uncompetitive', 'competitive')",-0.9219065,-0.977951,-0.0560445
47,5.51479,5.653931,"('stupid', 'smart')",5.5147901,5.6539311,0.139141
48,0.80946386,0.67384964,"('unintelligent', 'intelligent')",0.8094639,0.6738496,-0.1356143
49,0.5063891,0.52927685,"('unable', 'able')",0.5063891,0.5292768,0.0228877
50,0.016193941,-0.054128304,"('clumsy', 'skillful')",0.0161939,-0.0541283,-0.0703222
51,0.39089274,0.33461297,"('uneducated', 'educated')",0.3908927,0.334613,-0.0562797
52,-0.48791984,-0.5035808,"('irrational', 'rational')",-0.4879198,-0.5035808,-0.015661
53,0.26080966,0.16239275,"('uncreative', 'creative')",0.2608097,0.1623928,-0.0984169
54,1.0614363,1.1149889,"('incapable', 'capable')",1.0614363,1.1149889,0.0535526
55,0.51544696,0.5199077,"('incompetent', 'clever')",0.515447,0.5199077,0.0044607
56,0.48409328,0.44331682,"('impractical', 'practical')",0.4840933,0.4433168,-0.0407765
57,-3.226225,-3.2221699,"('unimaginative', 'imaginative')",-3.2262249,-3.2221699,0.004055
58,0.031736463,0.0065298695,"('undiscriminating', 'discriminating')",0.0317365,0.0065299,-0.0252066
59,0.18745849,0.1705086,"('foolish', 'wise')",0.1874585,0.1705086,-0.0169499
60,0.38556558,0.37790504,"('inefficient', 'efficient')",0.3855656,0.377905,-0.0076606
61,0.6759083,0.43358183,"('illogical', 'logical')",0.6759083,0.4335818,-0.2423265
62,0.39738572,0.3744922,"('incompetent', 'brilliant')",0.3973857,0.3744922,-0.0228935
63,0.4153521,0.3652118,"('unperceptive', 'insightful')",0.4153521,0.3652118,-0.0501403
64,-6.9196315,-6.9535704,"('shy', 'confident')",-6.9196315,-6.9535704,-0.0339389
65,-0.07562051,-0.10057265,"('insecure', 'secure')",-0.0756205,-0.1005727,-0.0249522
66,-0.28795516,-0.22108589,"('inactive', 'active')",-0.2879552,-0.2210859,0.0668693
67,-0.40747133,-0.30929345,"('doubtful', 'determined')",-0.4074713,-0.3092934,0.0981779
68,-0.5884998,-0.65660846,"('dependent', 'independent')",-0.5884998,-0.6566085,-0.0681087
69,-1.3182036,-1.4016502,"('lazy', 'industrious')",-1.3182036,-1.4016502,-0.0834466
70,0.9480069,0.97799045,"('lethargic', 'energetic')",0.9480069,0.9779904,0.0299835
71,0.6201644,0.69257057,"('diffident', 'self-confident')",0.6201644,0.6925706,0.0724062
72,0.25762302,0.2947979,"('unambitious', 'ambitious')",0.257623,0.2947979,0.0371749
73,-3.5634036,-3.5599976,"('helpless', 'self-reliant')",-3.5634036,-3.5599976,0.003406
74,0.30275044,0.17426804,"('undedicated', 'dedicated')",0.3027504,0.174268,-0.1284824
75,-1.0924312,-0.98221594,"('meek', 'impulsive')",-1.0924312,-0.9822159,0.1102153
76,0.37446278,0.37069753,"('anxious', 'daring')",0.3744628,0.3706975,-0.0037653
77,-1.1044737,-1.1015023,"('unmotivated', 'motivated')",-1.1044737,-1.1015023,0.0029714
78,-0.43727994,-0.45637074,"('nonresilient', 'resilient')",-0.4372799,-0.4563707,-0.0190908
79,0.2491475,0.22581297,"('wavering', 'unwavering')",0.2491475,0.225813,-0.0233345
80,-0.20819087,-0.29889703,"('dominated', 'dominating')",-0.2081909,-0.298897,-0.0907061
81,-0.33412156,-0.222596,"('submissive', 'aggressive')",-0.3341216,-0.222596,0.1115256
82,6.0745564,6.2824607,"('poor', 'rich')",6.0745564,6.2824607,0.2079043
83,-0.7115169,-0.6606305,"('powerless', 'powerful')",-0.7115169,-0.6606305,0.0508864
84,0.718163,0.70114,"('inferior', 'superior')",0.718163,0.70114,-0.017023
85,0.4637541,0.35675797,"('insignificant', 'prestigious')",0.4637541,0.356758,-0.1069961
86,0.18496224,0.15733644,"('uninfluential', 'influential')",0.1849622,0.1573364,-0.0276258
87,-0.19268332,-0.12408614,"('unsuccessful', 'successful')",-0.1926833,-0.1240861,0.0685972
88,0.22482893,0.19592713,"('low', 'eminent')",0.2248289,0.1959271,-0.0289018
