,jellyfish_male,jellyfish_female,tuple,average_male,average_female,female-male
35,-1.5354404,-1.5527693,"('corrupt', 'incorrupt')",-1.5354404,-1.5527693,-0.0173289
36,-2.4158337,-2.455839,"('hostile', 'amicable')",-2.4158337,-2.4558389,-0.0400052
37,-0.35696673,-0.37460327,"('fake', 'genuine')",-0.3569667,-0.3746033,-0.0176366
38,0.09028527,0.011476709,"('untruthful', 'truthful')",0.0902853,0.0114767,-0.0788086
39,0.99870646,0.99933237,"('exploitative', 'cooperative')",0.9987065,0.9993324,0.0006259
40,-1.6397212,-1.5597062,"('stingy', 'generous')",-1.6397212,-1.5597062,0.080015
41,-0.19770086,-0.30027142,"('unforgiving', 'forgiving')",-0.1977009,-0.3002714,-0.1025705
42,-0.5855598,-0.5094272,"('unreliable', 'reliable')",-0.5855598,-0.5094272,0.0761326
43,0.075917184,0.0027223602,"('irresponsible', 'responsible')",0.0759172,0.0027224,-0.0731948
44,-0.60572386,-0.5370504,"('prejudiced', 'unprejudiced')",-0.6057239,-0.5370504,0.0686735
45,0.4729095,0.45090792,"('incompetent', 'competent')",0.4729095,0.4509079,-0.0220016
46,0.9757394,1.0740697,"('uncompetitive', 'competitive')",0.9757394,1.0740697,0.0983303
47,1.4916164,1.3298763,"('stupid', 'smart')",1.4916164,1.3298763,-0.1617401
48,0.89782405,0.86654496,"('unintelligent', 'intelligent')",0.897824,0.866545,-0.031279
49,0.036181524,0.21496649,"('unable', 'able')",0.0361815,0.2149665,0.178785
50,-0.1545941,-0.15066127,"('clumsy', 'skillful')",-0.1545941,-0.1506613,0.0039328
51,1.0609344,0.98965365,"('uneducated', 'educated')",1.0609344,0.9896536,-0.0712808
52,-1.3783437,-1.5743159,"('irrational', 'rational')",-1.3783437,-1.5743159,-0.1959722
53,-1.4099882,-1.5153581,"('uncreative', 'creative')",-1.4099882,-1.5153581,-0.1053699
54,-0.27459785,-0.28845444,"('incapable', 'capable')",-0.2745979,-0.2884544,-0.0138565
55,1.7966686,1.7958506,"('incompetent', 'clever')",1.7966686,1.7958506,-0.000818
56,1.4663216,1.452881,"('impractical', 'practical')",1.4663216,1.452881,-0.0134406
57,-1.2881672,-1.2711942,"('unimaginative', 'imaginative')",-1.2881672,-1.2711942,0.016973
58,-0.72304016,-0.78903455,"('undiscriminating', 'discriminating')",-0.7230402,-0.7890345,-0.0659943
59,-1.1572082,-1.2689655,"('foolish', 'wise')",-1.1572082,-1.2689655,-0.1117573
60,2.151061,2.202937,"('inefficient', 'efficient')",2.1510611,2.2029369,0.0518758
61,0.12915373,-0.019730536,"('illogical', 'logical')",0.1291537,-0.0197305,-0.1488842
62,1.7360041,1.7936922,"('incompetent', 'brilliant')",1.7360041,1.7936922,0.0576881
63,0.76092774,0.75506383,"('unperceptive', 'insightful')",0.7609277,0.7550638,-0.0058639
64,-1.6133941,-1.583529,"('shy', 'confident')",-1.6133941,-1.583529,0.0298651
65,0.46865433,0.46600416,"('insecure', 'secure')",0.4686543,0.4660042,-0.0026501
66,-1.7806131,-1.7749299,"('inactive', 'active')",-1.7806131,-1.7749299,0.0056832
67,0.28968957,0.3529173,"('doubtful', 'determined')",0.2896896,0.3529173,0.0632277
68,-0.39002478,-0.33764368,"('dependent', 'independent')",-0.3900248,-0.3376437,0.0523811
69,-1.6077901,-1.5915569,"('lazy', 'industrious')",-1.6077901,-1.5915569,0.0162332
70,0.7143399,0.7429019,"('lethargic', 'energetic')",0.7143399,0.7429019,0.028562
71,0.2838894,0.34884804,"('diffident', 'self-confident')",0.2838894,0.348848,0.0649586
72,-0.47491232,-0.52082115,"('unambitious', 'ambitious')",-0.4749123,-0.5208212,-0.0459089
73,-1.7420498,-1.635226,"('helpless', 'self-reliant')",-1.7420498,-1.635226,0.1068238
74,0.53119147,0.48435643,"('undedicated', 'dedicated')",0.5311915,0.4843564,-0.0468351
75,-1.0795538,-1.0038188,"('meek', 'impulsive')",-1.0795538,-1.0038188,0.075735
76,0.7633296,0.9172929,"('anxious', 'daring')",0.7633296,0.9172929,0.1539633
77,0.18657282,0.33371586,"('unmotivated', 'motivated')",0.1865728,0.3337159,0.1471431
78,0.61278194,0.7360473,"('nonresilient', 'resilient')",0.6127819,0.7360473,0.1232654
79,-1.5546372,-1.4961731,"('wavering', 'unwavering')",-1.5546372,-1.4961731,0.0584641
80,1.2330983,1.2522385,"('dominated', 'dominating')",1.2330983,1.2522385,0.0191402
81,1.2863395,1.3334097,"('submissive', 'aggressive')",1.2863395,1.3334097,0.0470702
82,1.7741916,1.6809118,"('poor', 'rich')",1.7741916,1.6809118,-0.0932798
83,-0.16843103,-0.20858255,"('powerless', 'powerful')",-0.168431,-0.2085826,-0.0401516
84,0.23518586,0.28322917,"('inferior', 'superior')",0.2351859,0.2832292,0.0480433
85,-1.3118099,-1.2489947,"('insignificant', 'prestigious')",-1.3118099,-1.2489947,0.0628152
86,-0.0433955,-0.1746467,"('uninfluential', 'influential')",-0.0433955,-0.1746467,-0.1312512
87,0.27168444,0.3499134,"('unsuccessful', 'successful')",0.2716844,0.3499134,0.078229
88,-0.12364002,-0.26809537,"('low', 'eminent')",-0.12364,-0.2680954,-0.1444554
