,silo_male,silo_female,tuple,average_male,average_female,female-male
51,-0.34887168,-0.43873215,"('uneducated', 'educated')",-0.3488717,-0.4387321,-0.0898604
52,-0.5400934,-0.5987262,"('irrational', 'rational')",-0.5400934,-0.5987262,-0.0586328
53,-0.8328641,-0.8127795,"('uncreative', 'creative')",-0.8328641,-0.8127795,0.0200846
54,-0.19204937,-0.20361066,"('incapable', 'capable')",-0.1920494,-0.2036107,-0.0115613
55,0.75949025,0.75459516,"('incompetent', 'clever')",0.7594903,0.7545952,-0.0048951
56,1.3069319,1.2211583,"('impractical', 'practical')",1.3069319,1.2211583,-0.0857736
57,-1.5641869,-1.5259342,"('unimaginative', 'imaginative')",-1.5641869,-1.5259342,0.0382527
58,-0.48546368,-0.48503596,"('undiscriminating', 'discriminating')",-0.4854637,-0.485036,0.0004277
59,-0.65035313,-0.65947306,"('foolish', 'wise')",-0.6503531,-0.6594731,-0.00912
60,0.94047755,0.8673013,"('inefficient', 'efficient')",0.9404776,0.8673013,-0.0731763
61,0.22995955,0.09833205,"('illogical', 'logical')",0.2299595,0.098332,-0.1316275
62,1.1889668,1.2121482,"('incompetent', 'brilliant')",1.1889668,1.2121482,0.0231814
63,0.4534237,0.5121956,"('unperceptive', 'insightful')",0.4534237,0.5121956,0.0587719
64,-2.9931433,-3.0855372,"('shy', 'confident')",-2.9931433,-3.0855372,-0.0923939
65,0.4449485,0.3892914,"('insecure', 'secure')",0.4449485,0.3892914,-0.0556571
66,-1.3601658,-1.3678292,"('inactive', 'active')",-1.3601658,-1.3678292,-0.0076634
67,0.11794993,0.055872045,"('doubtful', 'determined')",0.1179499,0.055872,-0.0620779
68,-0.83805114,-0.85616523,"('dependent', 'independent')",-0.8380511,-0.8561652,-0.0181141
69,-0.81913614,-0.858457,"('lazy', 'industrious')",-0.8191361,-0.858457,-0.0393209
70,0.35246027,0.31518945,"('lethargic', 'energetic')",0.3524603,0.3151895,-0.0372708
71,-0.66855645,-0.67907214,"('diffident', 'self-confident')",-0.6685565,-0.6790721,-0.0105156
72,0.11697857,0.086252935,"('unambitious', 'ambitious')",0.1169786,0.0862529,-0.0307257
73,-1.7789341,-1.7825747,"('helpless', 'self-reliant')",-1.7789341,-1.7825747,-0.0036406
74,0.17945653,0.15226498,"('undedicated', 'dedicated')",0.1794565,0.152265,-0.0271915
75,-1.2251868,-1.1336411,"('meek', 'impulsive')",-1.2251868,-1.1336411,0.0915457
76,0.8641321,0.8803939,"('anxious', 'daring')",0.8641321,0.8803939,0.0162618
77,-0.39424768,-0.33469692,"('unmotivated', 'motivated')",-0.3942477,-0.3346969,0.0595508
78,-0.83277017,-0.78367066,"('nonresilient', 'resilient')",-0.8327702,-0.7836707,0.0490995
79,-1.2281952,-1.1619718,"('wavering', 'unwavering')",-1.2281952,-1.1619718,0.0662234
80,0.11793941,0.06118174,"('dominated', 'dominating')",0.1179394,0.0611817,-0.0567577
81,0.42686018,0.42168066,"('submissive', 'aggressive')",0.4268602,0.4216807,-0.0051795
82,2.1898353,2.3069654,"('poor', 'rich')",2.1898353,2.3069654,0.1171301
83,-0.92346066,-0.9764635,"('powerless', 'powerful')",-0.9234607,-0.9764635,-0.0530028
84,-0.054423265,-0.077162646,"('inferior', 'superior')",-0.0544233,-0.0771626,-0.0227393
85,-0.5491028,-0.4830211,"('insignificant', 'prestigious')",-0.5491028,-0.4830211,0.0660817
86,-0.25175464,-0.31747642,"('uninfluential', 'influential')",-0.2517546,-0.3174764,-0.0657218
87,0.0401199,-0.005047473,"('unsuccessful', 'successful')",0.0401199,-0.0050475,-0.0451674
88,-0.5435485,-0.5760556,"('low', 'eminent')",-0.5435485,-0.5760556,-0.0325071
