,sherwin_male,sherwin_female,tuple,williams_male,williams_female,co_male,co_female,average_male,average_female,female-male
20,-0.16184713,-0.04400707,"('rough', 'thoughtful')",0.2816288,0.26703906,0.45079637,0.47172168,0.1901927,0.2315845,0.0413918
21,-1.7815914,-1.5710258,"('immoral', 'moral')",0.30460927,0.39924312,-0.61549795,-0.564561,-0.6974934,-0.5787812,0.1187122
22,-0.860129,-0.6815998,"('untrustworthy', 'trustworthy')",-0.17001864,-0.14977191,-0.4530468,-0.36602828,-0.4943982,-0.3991333,0.0952649
23,-1.2827805,-1.0657648,"('insincere', 'sincere')",-0.7882753,-0.87639636,5.0296135,4.9206376,0.9861859,0.9928255,0.0066396
24,-0.5874081,-0.49573386,"('dishonest', 'honest')",0.02713107,0.014213812,0.8728544,0.91332734,0.1041925,0.1439358,0.0397433
25,0.7156627,0.5786375,"('egoistic', 'altruistic')",1.0863123,0.8219452,1.1783986,1.070102,0.9934579,0.8235615,-0.1698964
26,1.1238372,1.212731,"('hardhearted', 'benevolent')",0.94076383,0.77195907,1.4681829,1.3764708,1.1775947,1.1203869,-0.0572078
27,0.74240834,0.68255806,"('hardhearted', 'softhearted')",0.34065893,0.36171043,0.7458724,0.6825589,0.6096466,0.5756091,-0.0340375
28,-2.3536909,-2.2092023,"('disloyal', 'loyal')",-1.1426425,-1.2767363,0.3717311,0.30632502,-1.0415341,-1.0598712,-0.0183371
29,0.4362872,0.47759053,"('unfair', 'fair')",-0.34175694,-0.2235048,-0.44638807,-0.3624931,-0.1172859,-0.0361358,0.0811501
30,-1.493946,-1.2773932,"('intolerant', 'tolerant')",-0.61909467,-0.544802,0.24229339,0.31377178,-0.6235824,-0.5028079,0.1207745
31,1.5562747,1.6633155,"('evil', 'good')",1.0749235,1.2021146,-0.71121883,-0.66147196,0.6399931,0.7346527,0.0946596
32,-0.8691388,-0.88249415,"('unkind', 'kind')",0.04032303,-0.090657786,1.0659466,0.9690617,0.0790436,-0.0013634,-0.080407
33,2.0631645,2.0169382,"('wrong', 'right')",1.7626824,1.6475444,0.11210547,0.12058304,1.3126508,1.2616886,-0.0509622
34,-0.09763789,0.08807875,"('mean', 'honorable')",-0.03303793,0.07542832,4.686824,4.7467337,1.518716,1.6367469,0.1180309
35,2.088524,1.8685008,"('corrupt', 'incorrupt')",0.8058365,0.7198551,-0.6052696,-0.636797,0.7630303,0.6505197,-0.1125106
36,1.3562347,1.4360605,"('hostile', 'amicable')",1.5752193,1.5603374,0.11338106,0.039035633,1.014945,1.0118112,-0.0031338
37,0.23369661,0.31925645,"('fake', 'genuine')",0.4527282,0.5072146,-0.049680352,0.094444774,0.2122482,0.3069719,0.0947237
38,-0.24020323,-0.17960407,"('untruthful', 'truthful')",0.14055203,0.17482135,0.00551953,0.094030455,-0.0313772,0.0297492,0.0611264
39,-0.61812204,-0.5485568,"('exploitative', 'cooperative')",0.21776113,0.18314019,0.67262566,0.75056773,0.0907549,0.1283837,0.0376288
40,-0.20149276,0.054819994,"('stingy', 'generous')",0.3962564,0.38508368,-2.0944216,-2.1304636,-0.6332193,-0.56352,0.0696993
41,-1.0113136,-0.70399296,"('unforgiving', 'forgiving')",0.5351324,0.584097,0.22224548,0.27950627,-0.0846452,0.0532034,0.1378486
42,0.5187408,0.6192275,"('unreliable', 'reliable')",1.2805274,1.4799734,-2.1096776,-1.8522022,-0.1034698,0.0823329,0.1858027
43,-1.7842301,-1.5964768,"('irresponsible', 'responsible')",-1.1143981,-0.93913716,0.32561743,0.5116594,-0.8576703,-0.6746515,0.1830188
44,0.04871595,-0.031368043,"('prejudiced', 'unprejudiced')",-0.92318994,-0.91465616,-1.2823398,-1.2336993,-0.718938,-0.7265745,-0.0076365
45,-1.5530686,-1.145939,"('incompetent', 'competent')",-0.54564834,-0.43303204,-0.6335263,-0.60298777,-0.9107478,-0.7273196,0.1834282
46,-2.5100327,-2.1594644,"('uncompetitive', 'competitive')",-1.081625,-0.94209903,-1.4080018,-1.3645438,-1.6665532,-1.4887025,0.1778507
47,-1.1184707,-1.0441828,"('stupid', 'smart')",0.50214714,0.50667137,4.725931,4.719367,1.3698692,1.3939519,0.0240827
48,-2.1289787,-1.9563305,"('unintelligent', 'intelligent')",-0.9368387,-0.93701434,-0.28017882,-0.305,-1.115332,-1.066115,0.049217
49,-0.56734306,-0.50913996,"('unable', 'able')",-0.6970314,-0.67590714,-0.38916698,-0.26980382,-0.5511805,-0.4849503,0.0662302
50,0.6148805,0.5411525,"('clumsy', 'skillful')",0.38830662,0.24242854,-0.18293667,-0.23126785,0.2734168,0.1841044,-0.0893124
51,-0.7324211,-0.7540001,"('uneducated', 'educated')",-0.35459846,-0.4214407,-0.05829678,-0.13110657,-0.3817721,-0.4355158,-0.0537437
52,0.9734791,0.79929614,"('irrational', 'rational')",1.358511,1.0571914,0.63767356,0.557304,0.9898879,0.8045972,-0.1852907
53,0.44713363,0.68221873,"('uncreative', 'creative')",1.7226108,1.7019775,0.9963784,1.0499648,1.0553743,1.1447204,0.0893461
54,0.7741071,0.74874824,"('incapable', 'capable')",1.0060903,0.8566239,0.9997811,1.0274101,0.9266595,0.8775942,-0.0490653
55,-2.297277,-2.0173886,"('incompetent', 'clever')",-1.0394877,-0.9145995,-0.22902559,-0.17690803,-1.1885968,-1.0362987,0.1522981
56,-1.3639357,-1.2404745,"('impractical', 'practical')",0.1488663,0.27960643,-0.016217519,0.13848689,-0.410429,-0.274127,0.136302
57,-1.2810496,-0.8021095,"('unimaginative', 'imaginative')",0.88025874,1.0005116,-2.9565144,-2.8608623,-1.1191018,-0.8874867,0.2316151
58,0.28344345,0.6542891,"('undiscriminating', 'discriminating')",0.46164447,0.5129773,0.16721365,0.28610298,0.3041005,0.4844565,0.180356
59,1.153679,0.9919946,"('foolish', 'wise')",1.5867659,1.4728991,0.4614347,0.50133157,1.0672932,0.9887418,-0.0785514
60,-2.6081197,-2.4697015,"('inefficient', 'efficient')",-1.5467598,-1.5673983,-0.26252595,-0.13721347,-1.4724685,-1.3914378,0.0810307
61,-0.59596294,-0.6216375,"('illogical', 'logical')",1.0259186,0.7138186,0.40502462,0.309218,0.2783267,0.1337997,-0.144527
62,-1.6759179,-1.4867103,"('incompetent', 'brilliant')",-0.6266824,-0.5780312,-0.12695634,-0.028245427,-0.8098523,-0.6976624,0.1121899
63,-1.3162189,-1.1178612,"('unperceptive', 'insightful')",0.26878798,0.30857852,0.17940313,0.26831847,-0.2893426,-0.1803214,0.1090212
64,-0.0289706,-0.14923002,"('shy', 'confident')",-0.008088088,-0.041296903,-4.934764,-4.7677956,-1.6572742,-1.6527742,0.0045
65,-2.0455494,-1.9911764,"('insecure', 'secure')",-1.5026132,-1.529032,0.06553663,0.05119075,-1.1608752,-1.1563392,0.004536
66,1.1302323,1.1553698,"('inactive', 'active')",0.42218748,0.3865187,0.47557205,0.4366806,0.6759973,0.659523,-0.0164743
67,0.54957956,0.5003696,"('doubtful', 'determined')",0.02232176,0.011708597,-0.20971082,-0.08515716,0.1207302,0.142307,0.0215768
68,0.19876283,0.18714395,"('dependent', 'independent')",0.03480076,0.050901964,-1.3734157,-1.2954195,-0.3799507,-0.3524578,0.0274929
69,2.3906865,2.2447956,"('lazy', 'industrious')",2.2003496,2.0549426,-0.5740227,-0.49951017,1.3390044,1.2667425,-0.0722619
70,-1.5245452,-1.2641346,"('lethargic', 'energetic')",-0.07769036,0.13622269,0.25699484,0.31337833,-0.4484136,-0.2715112,0.1769024
71,1.3060178,1.3605555,"('diffident', 'self-confident')",1.8739904,1.8412291,0.95788413,0.9838826,1.3792974,1.3952223,0.0159249
72,-0.9235261,-0.8096944,"('unambitious', 'ambitious')",0.061065506,-0.03691177,-0.11077911,-0.1049676,-0.3244132,-0.3171913,0.0072219
73,0.87587655,0.82743955,"('helpless', 'self-reliant')",1.0125629,0.9078197,-2.6686227,-2.5833027,-0.2600611,-0.2826811,-0.02262
74,-0.21840069,0.03551156,"('undedicated', 'dedicated')",1.2424628,1.3561542,0.11059348,0.23422508,0.3782185,0.5419636,0.1637451
75,0.8594811,0.86125565,"('meek', 'impulsive')",-0.044163696,0.020590454,-0.5008748,-0.49902982,0.1048142,0.1276054,0.0227912
76,-1.1926191,-0.98164105,"('anxious', 'daring')",-0.98282325,-0.75540566,-0.366669,-0.25696912,-0.8473704,-0.6646719,0.1826985
77,-2.0489209,-1.9217249,"('unmotivated', 'motivated')",-0.6152014,-0.73015124,-0.78613055,-0.7708254,-1.1500843,-1.1409005,0.0091838
78,0.01784281,0.20438324,"('nonresilient', 'resilient')",0.05344814,0.04704251,-0.34772098,-0.32579145,-0.0921433,-0.0247886,0.0673547
79,1.0224843,1.0779498,"('wavering', 'unwavering')",0.9260114,1.0094813,-0.32896122,-0.295766,0.5398448,0.5972217,0.0573769
80,-1.1683533,-1.1644847,"('dominated', 'dominating')",-1.385847,-1.4396899,-0.81699204,-0.8558417,-1.1237307,-1.1533388,-0.0296081
81,-2.851728,-2.7302537,"('submissive', 'aggressive')",-0.92474324,-0.9878536,-1.1955258,-1.2694317,-1.6573323,-1.6625129,-0.0051806
82,-1.5811187,-1.5546021,"('poor', 'rich')",-2.775734,-2.743696,4.4420986,4.2744946,0.0284154,-0.0079344,-0.0363498
83,-0.39670968,-0.24153224,"('powerless', 'powerful')",0.1591984,0.19940759,-0.8249434,-0.7364523,-0.3541516,-0.2595256,0.094626
84,0.6629082,0.7084897,"('inferior', 'superior')",0.40179685,0.29512838,0.6095023,0.6026485,0.5580691,0.5354222,-0.0226469
85,2.3217807,2.2252972,"('insignificant', 'prestigious')",2.71507,2.5614233,-0.23900986,-0.25284252,1.5992804,1.5112926,-0.0879878
86,-1.3326776,-1.0569787,"('uninfluential', 'influential')",0.5322402,0.5900214,-0.3614188,-0.39330715,-0.3872854,-0.2867548,0.1005306
87,0.27919608,0.30391616,"('unsuccessful', 'successful')",0.7865764,0.5441849,0.21133476,0.08369715,0.4257024,0.3105994,-0.115103
88,-0.42184255,-0.29830477,"('low', 'eminent')",-0.17134818,-0.28431177,-0.65208364,-0.6900578,-0.4150914,-0.4242248,-0.0091334
