,singer_male,singer_female,tuple,average_male,average_female,female-male
57,-3.2482529,-3.1491566,"('unimaginative', 'imaginative')",-3.2482529,-3.1491566,0.0990963
58,-0.26809806,-0.22733766,"('undiscriminating', 'discriminating')",-0.2680981,-0.2273377,0.0407604
59,-0.090377584,-0.1491941,"('foolish', 'wise')",-0.0903776,-0.1491941,-0.0588165
60,0.17175664,0.4888099,"('inefficient', 'efficient')",0.1717566,0.4888099,0.3170533
61,-0.109886944,-0.21997647,"('illogical', 'logical')",-0.1098869,-0.2199765,-0.1100896
62,0.2591212,0.45845988,"('incompetent', 'brilliant')",0.2591212,0.4584599,0.1993387
63,-0.22762112,-0.05444419,"('unperceptive', 'insightful')",-0.2276211,-0.0544442,0.1731769
64,-6.699418,-6.4794364,"('shy', 'confident')",-6.6994181,-6.4794364,0.2199817
65,-0.2614151,0.0010392405,"('insecure', 'secure')",-0.2614151,0.0010392,0.2624543
66,-0.4055655,-0.568685,"('inactive', 'active')",-0.4055655,-0.568685,-0.1631195
67,-0.22567642,-0.15974121,"('doubtful', 'determined')",-0.2256764,-0.1597412,0.0659352
68,-1.0843842,-1.0735507,"('dependent', 'independent')",-1.0843842,-1.0735507,0.0108335
69,-1.5978245,-1.7979858,"('lazy', 'industrious')",-1.5978245,-1.7979858,-0.2001613
70,0.51146454,0.59383506,"('lethargic', 'energetic')",0.5114645,0.5938351,0.0823706
71,0.8875383,0.8325425,"('diffident', 'self-confident')",0.8875383,0.8325425,-0.0549958
72,0.23621634,0.29355878,"('unambitious', 'ambitious')",0.2362163,0.2935588,0.0573425
73,-3.359095,-3.342949,"('helpless', 'self-reliant')",-3.3590951,-3.3429489,0.0161462
74,-0.16104545,-0.14097057,"('undedicated', 'dedicated')",-0.1610454,-0.1409706,0.0200748
75,-0.81626415,-0.82554305,"('meek', 'impulsive')",-0.8162642,-0.825543,-0.0092788
76,0.23594227,0.25467622,"('anxious', 'daring')",0.2359423,0.2546762,0.0187339
77,-1.2321665,-0.96297073,"('unmotivated', 'motivated')",-1.2321665,-0.9629707,0.2691958
78,-0.33091637,-0.317236,"('nonresilient', 'resilient')",-0.3309164,-0.317236,0.0136804
79,-0.18522409,-0.29289043,"('wavering', 'unwavering')",-0.1852241,-0.2928904,-0.1076663
80,-0.7208098,-0.65546536,"('dominated', 'dominating')",-0.7208098,-0.6554654,0.0653444
81,-0.8386814,-0.64029783,"('submissive', 'aggressive')",-0.8386814,-0.6402978,0.1983836
82,5.6260033,5.6100926,"('poor', 'rich')",5.6260033,5.6100926,-0.0159107
83,-0.6052939,-0.57012427,"('powerless', 'powerful')",-0.6052939,-0.5701243,0.0351696
84,0.34848917,0.25246698,"('inferior', 'superior')",0.3484892,0.252467,-0.0960222
85,0.004128929,-0.26265594,"('insignificant', 'prestigious')",0.0041289,-0.2626559,-0.2667848
86,0.32773435,0.31846377,"('uninfluential', 'influential')",0.3277344,0.3184638,-0.0092706
87,-0.740981,-0.66891646,"('unsuccessful', 'successful')",-0.740981,-0.6689165,0.0720645
88,-0.077946864,-0.08581852,"('low', 'eminent')",-0.0779469,-0.0858185,-0.0078716
