,lyondellbasell_male,lyondellbasell_female,tuple,industries_male,industries_female,n_male,n_female,v_male,v_female,average_male,average_female,female-male
48,-0.19091713,-0.14014563,"('unintelligent', 'intelligent')",0.48957527,0.37556848,-1.2347049,-1.1718988,-0.034378022,-0.07735291,-0.2426062,-0.2534572,-0.010851
49,-0.08883206,0.012750171,"('unable', 'able')",0.49319148,0.5992187,0.14797871,0.26106086,0.30042323,0.37246427,0.2131903,0.3113735,0.0981832
50,0.53494096,0.60011715,"('clumsy', 'skillful')",-0.34120992,-0.24539581,0.5838081,0.54852575,1.1009461,1.1229569,0.4696213,0.506551,0.0369297
51,-0.5774987,-0.57916874,"('uneducated', 'educated')",0.11833441,-0.060236387,0.8468382,0.74725723,0.25152397,0.22419932,0.1597995,0.0830129,-0.0767866
52,-0.59812176,-0.7132908,"('irrational', 'rational')",-1.472152,-1.4839987,-0.3128215,-0.30842963,1.0074544,1.016304,-0.3439102,-0.3723538,-0.0284436
53,-0.29750228,-0.13376398,"('uncreative', 'creative')",0.8504845,0.9063377,0.15039611,0.17359792,0.26113445,0.2983312,0.2411282,0.3111257,0.0699975
54,0.025472187,-0.008503564,"('incapable', 'capable')",-0.53109604,-0.50008804,0.43797046,0.48584956,0.88695836,0.89407843,0.2048262,0.2178341,0.0130079
55,0.84769845,0.95348233,"('incompetent', 'clever')",1.1635265,1.0439218,0.9130131,0.9963447,1.1354712,1.1736413,1.0149274,1.0418475,0.0269201
56,1.146848,1.1459814,"('impractical', 'practical')",2.2777448,2.175792,1.0013764,1.0303797,0.28363436,0.41725293,1.1774008,1.1923516,0.0149508
57,0.4999904,0.5259775,"('unimaginative', 'imaginative')",1.4014255,1.2798754,0.6892402,0.7505028,-2.0104096,-2.0154967,0.1450616,0.1352147,-0.0098469
58,0.06092115,0.1121714,"('undiscriminating', 'discriminating')",1.0745283,1.1397486,-0.5275461,-0.44370154,-0.075489186,-0.052200917,0.1331036,0.1890044,0.0559008
59,0.23514223,0.26380116,"('foolish', 'wise')",-0.9940832,-0.83381146,-0.035908785,0.04318276,1.3999847,1.4028717,0.1512837,0.219011,0.0677273
60,0.04350052,0.12231643,"('inefficient', 'efficient')",2.4218779,2.3510103,-0.16259119,-0.1289867,-0.149073,0.057344183,0.5384285,0.6004211,0.0619926
61,-0.24712901,-0.31461382,"('illogical', 'logical')",0.3346713,0.1356101,0.6048353,0.5253196,0.9188339,0.8783926,0.4028029,0.3061771,-0.0966258
62,0.563861,0.6284889,"('incompetent', 'brilliant')",1.4332607,1.4099838,1.2097135,1.3223817,1.2470295,1.2769005,1.1134663,1.1594387,0.0459724
63,-0.04307414,0.067264035,"('unperceptive', 'insightful')",0.774168,0.78012484,-0.47942644,-0.44751376,0.37790954,0.41955537,0.1573942,0.2048576,0.0474634
64,0.22573206,0.20310488,"('shy', 'confident')",0.38343906,0.42182148,0.06240537,0.15450436,-5.141764,-4.9801674,-1.1175469,-1.0501841,0.0673628
65,0.022475615,0.06336322,"('insecure', 'secure')",0.660999,0.5949056,-0.11654262,-0.045787483,0.9653133,1.0670006,0.3830613,0.4198705,0.0368092
66,0.6998874,0.73270434,"('inactive', 'active')",-0.08590594,-0.11898311,0.99163723,0.96356386,0.9269327,0.876724,0.6331378,0.6135023,-0.0196355
67,0.60977864,0.55117965,"('doubtful', 'determined')",0.22617833,0.24889047,-0.070775,-0.070952214,-0.5476992,-0.4919882,0.0543707,0.0592824,0.0049117
68,-0.7163454,-0.78049994,"('dependent', 'independent')",-1.3107045,-1.3500205,-1.2415947,-1.2836168,-1.0570698,-1.099149,-1.0814286,-1.1283215,-0.0468929
69,0.8511006,0.86047375,"('lazy', 'industrious')",0.11069077,0.21699265,0.39559788,0.429115,-0.6213981,-0.54582053,0.1839978,0.2401902,0.0561924
70,0.20002024,0.24755386,"('lethargic', 'energetic')",0.6713529,0.6464108,0.7939148,0.81168807,0.91689366,0.88605154,0.6455454,0.6479261,0.0023807
71,0.40278202,0.47949925,"('diffident', 'self-confident')",0.37194455,0.43493855,0.038345695,0.10518376,-0.024739645,-0.02002209,0.1970832,0.2498998,0.0528166
72,0.05855997,0.08733155,"('unambitious', 'ambitious')",0.74245435,0.67473024,0.13005827,0.059018962,0.046354987,0.017920293,0.2443569,0.2097503,-0.0346066
73,0.5114099,0.4526946,"('helpless', 'self-reliant')",-0.020997554,0.08357449,0.017031066,0.13865533,-3.5983145,-3.467987,-0.7727178,-0.6982657,0.0744521
74,0.92672867,0.9936457,"('undedicated', 'dedicated')",0.93313164,0.98644805,0.9791245,1.0168484,0.6224016,0.71532434,0.8653466,0.9280666,0.06272
75,0.3616129,0.23659553,"('meek', 'impulsive')",-0.3195156,-0.32561404,0.19511965,0.16798668,-0.4029798,-0.37620863,-0.0414407,-0.0743101,-0.0328694
76,0.12474256,0.23837645,"('anxious', 'daring')",0.63236874,0.7968049,0.3246679,0.4380186,-0.28884047,-0.21339035,0.1982347,0.3149524,0.1167177
77,-0.6053258,-0.49296466,"('unmotivated', 'motivated')",0.49124506,0.52381235,-1.1064271,-0.90634245,-0.49242032,-0.23101768,-0.428232,-0.2766281,0.1516039
78,0.14003697,0.27241248,"('nonresilient', 'resilient')",0.8455112,0.77373976,0.4341693,0.48264083,0.70678294,0.78431493,0.5316251,0.578277,0.0466519
79,0.13850099,0.17082022,"('wavering', 'unwavering')",-1.3995621,-1.2710816,0.70920074,0.74865425,0.42056414,0.47025436,-0.0328241,0.0296618,0.0624859
80,0.1935753,0.18749064,"('dominated', 'dominating')",0.8266966,0.78428346,1.581579,1.5386533,0.9213681,0.93500113,0.8808048,0.8613572,-0.0194476
81,0.0033594854,-0.037380047,"('submissive', 'aggressive')",1.3929842,1.2743924,-1.0114168,-0.95896363,-1.3971951,-1.3646965,-0.2530671,-0.271662,-0.0185949
82,0.26801002,0.33713332,"('poor', 'rich')",0.634679,0.6161437,0.24465206,0.28132033,4.674689,4.664905,1.4555075,1.4748756,0.0193681
83,-0.3149879,-0.29381227,"('powerless', 'powerful')",0.20197316,0.19826677,-0.91539407,-0.97055733,-0.53395796,-0.5294603,-0.3905917,-0.3988908,-0.0082991
84,0.4935817,0.38233757,"('inferior', 'superior')",-0.4798229,-0.5038937,-0.05454188,0.009711511,0.029961333,0.06161438,-0.0027054,-0.0125576,-0.0098522
85,-0.21865304,-0.18258733,"('insignificant', 'prestigious')",-1.5821807,-1.4360142,0.1399072,0.22053862,0.7519546,0.77751446,-0.227243,-0.1551371,0.0721059
86,-0.12590635,-0.13433148,"('uninfluential', 'influential')",0.8983406,0.5978273,-0.7451116,-0.8296707,0.55453104,0.49549848,0.1454634,0.0323309,-0.1131325
87,0.79993737,0.8582779,"('unsuccessful', 'successful')",1.7993159,1.7594975,1.732893,1.7928663,2.2643707,2.427779,1.6491292,1.7096052,0.060476
88,-0.6980413,-0.71635854,"('low', 'eminent')",0.09933132,0.024326215,-1.0424429,-1.0370824,-1.2364306,-1.308552,-0.7193959,-0.7594167,-0.0400208
