,contribution_male,contribution_female,tuple,average_male,average_female,female-male
24,1.5305126,1.4570343,"('dishonest', 'honest')",1.5305126,1.4570343,-0.0734783
25,0.84144163,0.7028507,"('egoistic', 'altruistic')",0.8414416,0.7028507,-0.1385909
26,0.8723998,0.82203084,"('hardhearted', 'benevolent')",0.8723998,0.8220308,-0.050369
27,1.449596,1.3008407,"('hardhearted', 'softhearted')",1.449596,1.3008407,-0.1487553
28,1.4921285,1.3776652,"('disloyal', 'loyal')",1.4921285,1.3776652,-0.1144633
29,-0.98837674,-1.0366825,"('unfair', 'fair')",-0.9883767,-1.0366825,-0.0483058
30,1.4349896,1.3402668,"('intolerant', 'tolerant')",1.4349896,1.3402668,-0.0947228
31,-1.9698936,-1.9883978,"('evil', 'good')",-1.9698936,-1.9883978,-0.0185042
32,1.4509563,1.3165307,"('unkind', 'kind')",1.4509563,1.3165307,-0.1344256
33,-0.6890483,-0.76793915,"('wrong', 'right')",-0.6890483,-0.7679392,-0.0788909
34,4.5380955,4.660541,"('mean', 'honorable')",4.5380955,4.6605411,0.1224456
35,-0.8457851,-0.9993057,"('corrupt', 'incorrupt')",-0.8457851,-0.9993057,-0.1535206
36,-1.0390149,-1.1496173,"('hostile', 'amicable')",-1.0390149,-1.1496173,-0.1106024
37,1.0578898,1.0386968,"('fake', 'genuine')",1.0578898,1.0386968,-0.019193
38,0.08500469,-0.0023077726,"('untruthful', 'truthful')",0.0850047,-0.0023078,-0.0873125
39,0.51118934,0.49318552,"('exploitative', 'cooperative')",0.5111893,0.4931855,-0.0180038
40,-1.6264373,-1.7913133,"('stingy', 'generous')",-1.6264373,-1.7913133,-0.164876
41,0.2897159,0.16348562,"('unforgiving', 'forgiving')",0.2897159,0.1634856,-0.1262303
42,-1.8001492,-1.9218204,"('unreliable', 'reliable')",-1.8001492,-1.9218204,-0.1216712
43,1.1277325,1.1464875,"('irresponsible', 'responsible')",1.1277325,1.1464875,0.018755
44,-1.2398529,-1.1884532,"('prejudiced', 'unprejudiced')",-1.2398529,-1.1884532,0.0513997
45,0.37567186,0.29848623,"('incompetent', 'competent')",0.3756719,0.2984862,-0.0771857
46,-0.55943644,-0.57403874,"('uncompetitive', 'competitive')",-0.5594364,-0.5740387,-0.0146023
47,4.4392567,4.6293015,"('stupid', 'smart')",4.4392567,4.6293015,0.1900448
48,0.6129218,0.465492,"('unintelligent', 'intelligent')",0.6129218,0.465492,-0.1474298
49,0.30747703,0.29925573,"('unable', 'able')",0.307477,0.2992557,-0.0082213
50,-0.4495012,-0.5768453,"('clumsy', 'skillful')",-0.4495012,-0.5768453,-0.1273441
51,0.98119557,0.8246406,"('uneducated', 'educated')",0.9811956,0.8246406,-0.156555
52,-0.818263,-0.98443675,"('irrational', 'rational')",-0.818263,-0.9844368,-0.1661738
53,0.03814346,-0.10989884,"('uncreative', 'creative')",0.0381435,-0.1098988,-0.1480423
54,1.1159259,1.1290715,"('incapable', 'capable')",1.1159259,1.1290715,0.0131456
55,0.9576562,0.956119,"('incompetent', 'clever')",0.9576562,0.956119,-0.0015372
56,1.4043993,1.3397442,"('impractical', 'practical')",1.4043993,1.3397442,-0.0646551
57,-2.0555253,-2.1028864,"('unimaginative', 'imaginative')",-2.0555253,-2.1028864,-0.0473611
58,0.19161806,0.14078973,"('undiscriminating', 'discriminating')",0.1916181,0.1407897,-0.0508284
59,-0.6423049,-0.7579694,"('foolish', 'wise')",-0.6423049,-0.7579694,-0.1156645
60,0.9146222,0.9782698,"('inefficient', 'efficient')",0.9146222,0.9782698,0.0636476
61,0.13276888,-0.09743596,"('illogical', 'logical')",0.1327689,-0.097436,-0.2302049
62,0.8068418,0.78328013,"('incompetent', 'brilliant')",0.8068418,0.7832801,-0.0235617
63,0.22485402,0.15237752,"('unperceptive', 'insightful')",0.224854,0.1523775,-0.0724765
64,-5.790926,-5.7746325,"('shy', 'confident')",-5.790926,-5.7746325,0.0162935
65,0.26580787,0.31395423,"('insecure', 'secure')",0.2658079,0.3139542,0.0481463
66,-0.16057947,-0.11854125,"('inactive', 'active')",-0.1605795,-0.1185412,0.0420383
67,0.045604855,0.10208039,"('doubtful', 'determined')",0.0456049,0.1020804,0.0564755
68,-0.6932062,-0.7483271,"('dependent', 'independent')",-0.6932062,-0.7483271,-0.0551209
69,-1.9994928,-1.955001,"('lazy', 'industrious')",-1.9994928,-1.955001,0.0444918
70,1.8427713,1.8240702,"('lethargic', 'energetic')",1.8427713,1.8240702,-0.0187011
71,0.4233669,0.41084924,"('diffident', 'self-confident')",0.4233669,0.4108492,-0.0125177
72,0.7480722,0.8814885,"('unambitious', 'ambitious')",0.7480722,0.8814885,0.1334163
73,-3.0223649,-3.0540266,"('helpless', 'self-reliant')",-3.0223649,-3.0540266,-0.0316617
74,0.80733,0.67120534,"('undedicated', 'dedicated')",0.80733,0.6712053,-0.1361247
75,-0.9898404,-0.827371,"('meek', 'impulsive')",-0.9898404,-0.827371,0.1624694
76,0.9140125,0.9252453,"('anxious', 'daring')",0.9140125,0.9252453,0.0112328
77,-0.80732286,-0.75553304,"('unmotivated', 'motivated')",-0.8073229,-0.755533,0.0517899
78,-0.67591393,-0.7276805,"('nonresilient', 'resilient')",-0.6759139,-0.7276805,-0.0517666
79,0.05674901,0.026420277,"('wavering', 'unwavering')",0.056749,0.0264203,-0.0303287
80,0.56073433,0.4967093,"('dominated', 'dominating')",0.5607343,0.4967093,-0.064025
81,0.7336181,0.86025774,"('submissive', 'aggressive')",0.7336181,0.8602577,0.1266396
82,6.183543,6.232623,"('poor', 'rich')",6.1835432,6.2326231,0.0490799
83,-0.390071,-0.41994116,"('powerless', 'powerful')",-0.390071,-0.4199412,-0.0298702
84,0.52308464,0.44242102,"('inferior', 'superior')",0.5230846,0.442421,-0.0806636
85,-0.7339635,-1.0022906,"('insignificant', 'prestigious')",-0.7339635,-1.0022906,-0.2683271
86,0.6034349,0.5573991,"('uninfluential', 'influential')",0.6034349,0.5573991,-0.0460358
87,0.019948822,0.05052913,"('unsuccessful', 'successful')",0.0199488,0.0505291,0.0305803
88,1.422947,1.2550433,"('low', 'eminent')",1.422947,1.2550433,-0.1679037
