,formation_male,formation_female,tuple,average_male,average_female,female-male
23,7.015438,6.906451,"('insincere', 'sincere')",7.0154381,6.9064512,-0.1089869
24,1.6691227,1.6967138,"('dishonest', 'honest')",1.6691227,1.6967138,0.0275911
25,0.23395735,0.43265307,"('egoistic', 'altruistic')",0.2339574,0.4326531,0.1986957
26,1.225766,0.8755948,"('hardhearted', 'benevolent')",1.2257659,0.8755948,-0.3501711
27,1.1820508,1.4091738,"('hardhearted', 'softhearted')",1.1820508,1.4091738,0.227123
28,1.1827419,0.98129934,"('disloyal', 'loyal')",1.1827419,0.9812993,-0.2014426
29,-0.817425,-0.7490313,"('unfair', 'fair')",-0.817425,-0.7490313,0.0683937
30,1.3513782,1.1821473,"('intolerant', 'tolerant')",1.3513782,1.1821473,-0.1692309
31,-2.5347524,-2.0460067,"('evil', 'good')",-2.5347524,-2.0460067,0.4887457
32,2.0156453,1.5684235,"('unkind', 'kind')",2.0156453,1.5684235,-0.4472218
33,-0.46970642,-0.35160968,"('wrong', 'right')",-0.4697064,-0.3516097,0.1180967
34,4.5627384,4.8321147,"('mean', 'honorable')",4.5627384,4.8321147,0.2693763
35,-1.9259112,-1.8304415,"('corrupt', 'incorrupt')",-1.9259112,-1.8304415,0.0954697
36,-1.6943966,-1.5739338,"('hostile', 'amicable')",-1.6943966,-1.5739338,0.1204628
37,1.0719804,1.1210359,"('fake', 'genuine')",1.0719804,1.1210359,0.0490555
38,0.6163842,0.6445266,"('untruthful', 'truthful')",0.6163842,0.6445266,0.0281424
39,0.46472716,0.3986558,"('exploitative', 'cooperative')",0.4647272,0.3986558,-0.0660714
40,-1.8880157,-1.7050215,"('stingy', 'generous')",-1.8880157,-1.7050215,0.1829942
41,0.5610764,0.367205,"('unforgiving', 'forgiving')",0.5610764,0.367205,-0.1938714
42,-2.2575097,-2.36519,"('unreliable', 'reliable')",-2.2575097,-2.36519,-0.1076803
43,1.6573405,1.5946884,"('irresponsible', 'responsible')",1.6573405,1.5946884,-0.0626521
44,-1.2112647,-1.1836206,"('prejudiced', 'unprejudiced')",-1.2112647,-1.1836206,0.0276441
45,0.9329244,0.6280378,"('incompetent', 'competent')",0.9329244,0.6280378,-0.3048866
46,-0.07202662,-0.3924479,"('uncompetitive', 'competitive')",-0.0720266,-0.3924479,-0.3204213
47,4.847902,5.039758,"('stupid', 'smart')",4.8479018,5.0397582,0.1918564
48,0.7465035,0.5634702,"('unintelligent', 'intelligent')",0.7465035,0.5634702,-0.1830333
49,0.1943242,0.29652908,"('unable', 'able')",0.1943242,0.2965291,0.1022049
50,-0.3038526,-0.3799714,"('clumsy', 'skillful')",-0.3038526,-0.3799714,-0.0761188
51,1.5079341,1.036273,"('uneducated', 'educated')",1.5079341,1.036273,-0.4716611
52,-0.70254356,-0.5928979,"('irrational', 'rational')",-0.7025436,-0.5928979,0.1096457
53,-0.22312321,-0.24910821,"('uncreative', 'creative')",-0.2231232,-0.2491082,-0.025985
54,1.2506428,1.2226588,"('incapable', 'capable')",1.2506428,1.2226588,-0.027984
55,1.4906064,1.2674394,"('incompetent', 'clever')",1.4906064,1.2674394,-0.223167
56,1.3563609,0.9444449,"('impractical', 'practical')",1.3563609,0.9444449,-0.411916
57,-2.1862714,-2.5301085,"('unimaginative', 'imaginative')",-2.1862714,-2.5301085,-0.3438371
58,0.2655775,0.21945508,"('undiscriminating', 'discriminating')",0.2655775,0.2194551,-0.0461224
59,-0.3984348,-0.22009495,"('foolish', 'wise')",-0.3984348,-0.2200949,0.1783399
60,1.1876737,1.1694584,"('inefficient', 'efficient')",1.1876737,1.1694584,-0.0182153
61,0.17250931,-0.04553922,"('illogical', 'logical')",0.1725093,-0.0455392,-0.2180485
62,1.7963301,1.6371341,"('incompetent', 'brilliant')",1.7963301,1.6371341,-0.159196
63,1.2332815,1.0937735,"('unperceptive', 'insightful')",1.2332815,1.0937735,-0.139508
64,-5.3619947,-5.5086117,"('shy', 'confident')",-5.3619947,-5.5086117,-0.146617
65,0.74791145,0.52202964,"('insecure', 'secure')",0.7479115,0.5220296,-0.2258819
66,-0.6876614,-0.64910936,"('inactive', 'active')",-0.6876614,-0.6491094,0.038552
67,-0.17825429,-0.25838757,"('doubtful', 'determined')",-0.1782543,-0.2583876,-0.0801333
68,-0.77252835,-0.71419686,"('dependent', 'independent')",-0.7725284,-0.7141969,0.0583315
69,-2.1922188,-1.9633664,"('lazy', 'industrious')",-2.1922188,-1.9633664,0.2288524
70,2.008015,1.751788,"('lethargic', 'energetic')",2.0080149,1.751788,-0.2562269
71,-0.2542472,-0.07957867,"('diffident', 'self-confident')",-0.2542472,-0.0795787,0.1746685
72,1.009635,1.0541399,"('unambitious', 'ambitious')",1.009635,1.0541399,0.0445049
73,-2.8597033,-2.6403854,"('helpless', 'self-reliant')",-2.8597033,-2.6403854,0.2193179
74,0.45534718,0.20988108,"('undedicated', 'dedicated')",0.4553472,0.2098811,-0.2454661
75,-1.1328813,-1.0278758,"('meek', 'impulsive')",-1.1328813,-1.0278758,0.1050055
76,0.51954114,0.30060238,"('anxious', 'daring')",0.5195411,0.3006024,-0.2189387
77,-1.1149487,-1.0527188,"('unmotivated', 'motivated')",-1.1149487,-1.0527188,0.0622299
78,-0.9189297,-1.0180998,"('nonresilient', 'resilient')",-0.9189297,-1.0180998,-0.0991701
79,-0.61968875,-0.5544301,"('wavering', 'unwavering')",-0.6196887,-0.5544301,0.0652586
80,0.7408843,0.34700978,"('dominated', 'dominating')",0.7408843,0.3470098,-0.3938745
81,1.1010578,0.5616648,"('submissive', 'aggressive')",1.1010578,0.5616648,-0.539393
82,6.2103233,6.1515946,"('poor', 'rich')",6.2103233,6.1515946,-0.0587287
83,-0.13502318,-0.31008276,"('powerless', 'powerful')",-0.1350232,-0.3100828,-0.1750596
84,-0.38230512,-0.20570356,"('inferior', 'superior')",-0.3823051,-0.2057036,0.1766015
85,-1.2552598,-1.0569339,"('insignificant', 'prestigious')",-1.2552598,-1.0569339,0.1983259
86,1.359525,0.99461603,"('uninfluential', 'influential')",1.359525,0.994616,-0.364909
87,0.54256487,0.34279054,"('unsuccessful', 'successful')",0.5425649,0.3427905,-0.1997744
88,0.9290863,0.44052097,"('low', 'eminent')",0.9290863,0.440521,-0.4885653
