,modem_male,modem_female,tuple,average_male,average_female,female-male
64,-2.191654,-2.0886843,"('shy', 'confident')",-2.191654,-2.0886843,0.1029697
65,0.30104664,0.3695806,"('insecure', 'secure')",0.3010466,0.3695806,0.068534
66,-0.8887512,-0.94088703,"('inactive', 'active')",-0.8887512,-0.940887,-0.0521358
67,0.43621933,0.19130187,"('doubtful', 'determined')",0.4362193,0.1913019,-0.2449174
68,-0.6445824,-0.6475062,"('dependent', 'independent')",-0.6445824,-0.6475062,-0.0029238
69,0.4736717,0.72975445,"('lazy', 'industrious')",0.4736717,0.7297544,0.2560827
70,-0.7444638,-0.9573049,"('lethargic', 'energetic')",-0.7444638,-0.9573049,-0.2128411
71,0.06499033,0.09784051,"('diffident', 'self-confident')",0.0649903,0.0978405,0.0328502
72,-0.7961894,-0.87873065,"('unambitious', 'ambitious')",-0.7961894,-0.8787307,-0.0825413
73,-0.5799777,-0.41379753,"('helpless', 'self-reliant')",-0.5799777,-0.4137975,0.1661802
74,0.05283179,-0.06150063,"('undedicated', 'dedicated')",0.0528318,-0.0615006,-0.1143324
75,0.06853368,0.17512946,"('meek', 'impulsive')",0.0685337,0.1751295,0.1065958
76,-0.9251368,-1.2642386,"('anxious', 'daring')",-0.9251368,-1.2642386,-0.3391018
77,-1.0775452,-1.2410258,"('unmotivated', 'motivated')",-1.0775452,-1.2410258,-0.1634806
78,-0.6096609,-0.4215109,"('nonresilient', 'resilient')",-0.6096609,-0.4215109,0.18815
79,-0.48233765,-0.45299262,"('wavering', 'unwavering')",-0.4823377,-0.4529926,0.0293451
80,-0.229999,-0.31064144,"('dominated', 'dominating')",-0.229999,-0.3106414,-0.0806424
81,-0.7818047,-1.1310575,"('submissive', 'aggressive')",-0.7818047,-1.1310575,-0.3492528
82,1.6314622,1.5314399,"('poor', 'rich')",1.6314622,1.5314399,-0.1000223
83,0.5542913,0.3407323,"('powerless', 'powerful')",0.5542913,0.3407323,-0.213559
84,0.059202015,0.14343867,"('inferior', 'superior')",0.059202,0.1434387,0.0842367
85,0.026790015,-0.10807252,"('insignificant', 'prestigious')",0.02679,-0.1080725,-0.1348625
86,-0.27357173,-0.6136834,"('uninfluential', 'influential')",-0.2735717,-0.6136834,-0.3401117
87,-0.013538672,-0.14315148,"('unsuccessful', 'successful')",-0.0135387,-0.1431515,-0.1296128
88,0.16559759,-0.27335656,"('low', 'eminent')",0.1655976,-0.2733566,-0.4389542
