,bust_male,bust_female,tuple,average_male,average_female,female-male
73,-2.8282144,-2.7341466,"('helpless', 'self-reliant')",-2.8282144,-2.7341466,0.0940678
74,0.32145777,0.31864223,"('undedicated', 'dedicated')",0.3214578,0.3186422,-0.0028156
75,-0.5549779,-0.49807453,"('meek', 'impulsive')",-0.5549779,-0.4980745,0.0569034
76,1.1511719,1.0360955,"('anxious', 'daring')",1.1511719,1.0360955,-0.1150764
77,-1.3108383,-1.1960733,"('unmotivated', 'motivated')",-1.3108383,-1.1960733,0.114765
78,-0.30630052,-0.2977048,"('nonresilient', 'resilient')",-0.3063005,-0.2977048,0.0085957
79,0.24795446,0.23903792,"('wavering', 'unwavering')",0.2479545,0.2390379,-0.0089166
80,-0.15551919,-0.24536781,"('dominated', 'dominating')",-0.1555192,-0.2453678,-0.0898486
81,0.11847131,0.072908394,"('submissive', 'aggressive')",0.1184713,0.0729084,-0.0455629
82,6.342606,6.540497,"('poor', 'rich')",6.3426061,6.5404968,0.1978907
83,-0.8501217,-0.84464955,"('powerless', 'powerful')",-0.8501217,-0.8446496,0.0054721
84,0.10254553,0.10824008,"('inferior', 'superior')",0.1025455,0.1082401,0.0056946
85,-0.8975117,-0.9105445,"('insignificant', 'prestigious')",-0.8975117,-0.9105445,-0.0130328
86,0.504588,0.5197528,"('uninfluential', 'influential')",0.504588,0.5197528,0.0151648
87,0.08030623,0.27195287,"('unsuccessful', 'successful')",0.0803062,0.2719529,0.1916467
88,0.045687515,0.12686929,"('low', 'eminent')",0.0456875,0.1268693,0.0811818
