,pan_male,pan_female,tuple,average_male,average_female,female-male
46,-0.9019201,-0.81986314,"('uncompetitive', 'competitive')",-0.9019201,-0.8198631,0.082057
47,4.4536424,4.7233424,"('stupid', 'smart')",4.4536424,4.7233424,0.2697
48,0.09498022,0.24592626,"('unintelligent', 'intelligent')",0.0949802,0.2459263,0.1509461
49,-0.37120083,-0.23525873,"('unable', 'able')",-0.3712008,-0.2352587,0.1359421
50,-0.41005117,-0.45105523,"('clumsy', 'skillful')",-0.4100512,-0.4510552,-0.041004
51,0.18670648,0.2955191,"('uneducated', 'educated')",0.1867065,0.2955191,0.1088126
52,0.079597004,-0.15896934,"('irrational', 'rational')",0.079597,-0.1589693,-0.2385663
53,-0.11013238,-0.21290642,"('uncreative', 'creative')",-0.1101324,-0.2129064,-0.102774
54,0.82816803,0.9290129,"('incapable', 'capable')",0.828168,0.9290129,0.1008449
55,0.36982042,0.5707967,"('incompetent', 'clever')",0.3698204,0.5707967,0.2009763
56,-0.1301542,-0.00197405,"('impractical', 'practical')",-0.1301542,-0.001974,0.1281802
57,-1.732738,-1.9856141,"('unimaginative', 'imaginative')",-1.732738,-1.9856141,-0.2528761
58,0.42868495,0.3968789,"('undiscriminating', 'discriminating')",0.4286849,0.3968789,-0.031806
59,0.22199805,0.18898387,"('foolish', 'wise')",0.2219981,0.1889839,-0.0330142
60,-0.3759287,0.076743424,"('inefficient', 'efficient')",-0.3759287,0.0767434,0.4526721
61,0.19748475,0.14926285,"('illogical', 'logical')",0.1974847,0.1492628,-0.0482219
62,0.06428525,0.36062598,"('incompetent', 'brilliant')",0.0642852,0.360626,0.2963408
63,-0.18406422,0.0043832567,"('unperceptive', 'insightful')",-0.1840642,0.0043833,0.1884475
64,-6.1610813,-6.0460315,"('shy', 'confident')",-6.1610813,-6.0460315,0.1150498
65,-0.011656366,0.30149692,"('insecure', 'secure')",-0.0116564,0.3014969,0.3131533
66,0.0819781,-0.14090809,"('inactive', 'active')",0.0819781,-0.1409081,-0.2228862
67,-0.81905305,-0.7068378,"('doubtful', 'determined')",-0.8190531,-0.7068378,0.1122153
68,-1.0160689,-0.84963995,"('dependent', 'independent')",-1.0160689,-0.84964,0.1664289
69,-1.6090275,-1.7440283,"('lazy', 'industrious')",-1.6090275,-1.7440283,-0.1350008
70,1.3089147,1.3250573,"('lethargic', 'energetic')",1.3089147,1.3250573,0.0161426
71,0.31405944,0.2626917,"('diffident', 'self-confident')",0.3140594,0.2626917,-0.0513677
72,0.75428355,1.0063919,"('unambitious', 'ambitious')",0.7542835,1.0063919,0.2521084
73,-2.4719174,-2.4969897,"('helpless', 'self-reliant')",-2.4719174,-2.4969897,-0.0250723
74,0.26134452,0.13068672,"('undedicated', 'dedicated')",0.2613445,0.1306867,-0.1306578
75,-0.33935013,-0.4715842,"('meek', 'impulsive')",-0.3393501,-0.4715842,-0.1322341
76,0.28634053,0.4475071,"('anxious', 'daring')",0.2863405,0.4475071,0.1611666
77,-1.735374,-1.5151151,"('unmotivated', 'motivated')",-1.735374,-1.5151151,0.2202589
78,-1.1086059,-1.1497885,"('nonresilient', 'resilient')",-1.1086059,-1.1497885,-0.0411826
79,0.04390055,-0.10250184,"('wavering', 'unwavering')",0.0439005,-0.1025018,-0.1464023
80,-0.12513894,-0.15297312,"('dominated', 'dominating')",-0.1251389,-0.1529731,-0.0278342
81,-0.4880189,-0.28094104,"('submissive', 'aggressive')",-0.4880189,-0.280941,0.2070779
82,5.730928,5.8529053,"('poor', 'rich')",5.7309279,5.8529053,0.1219774
83,-0.48891068,-0.39494243,"('powerless', 'powerful')",-0.4889107,-0.3949424,0.0939683
84,0.28674313,0.26644912,"('inferior', 'superior')",0.2867431,0.2664491,-0.020294
85,-0.7659168,-0.95571524,"('insignificant', 'prestigious')",-0.7659168,-0.9557152,-0.1897984
86,0.5275679,0.49762714,"('uninfluential', 'influential')",0.5275679,0.4976271,-0.0299408
87,-0.24146514,-0.15620428,"('unsuccessful', 'successful')",-0.2414651,-0.1562043,0.0852608
88,-0.12681508,-0.11777811,"('low', 'eminent')",-0.1268151,-0.1177781,0.009037
