,invention_male,invention_female,tuple,average_male,average_female,female-male
22,-0.4483473,-0.37584424,"('untrustworthy', 'trustworthy')",-0.4483473,-0.3758442,0.0725031
23,6.1759086,6.225626,"('insincere', 'sincere')",6.1759086,6.225626,0.0497174
24,1.395499,1.2791464,"('dishonest', 'honest')",1.395499,1.2791464,-0.1163526
25,0.612471,0.5399922,"('egoistic', 'altruistic')",0.612471,0.5399922,-0.0724788
26,0.76144576,0.6220047,"('hardhearted', 'benevolent')",0.7614458,0.6220047,-0.1394411
27,1.5806478,1.3626814,"('hardhearted', 'softhearted')",1.5806478,1.3626814,-0.2179664
28,0.9401806,0.89811563,"('disloyal', 'loyal')",0.9401806,0.8981156,-0.042065
29,-0.6764733,-0.81311625,"('unfair', 'fair')",-0.6764733,-0.8131163,-0.136643
30,0.8798013,0.9058185,"('intolerant', 'tolerant')",0.8798013,0.9058185,0.0260172
31,-1.6222074,-1.7102461,"('evil', 'good')",-1.6222074,-1.7102461,-0.0880387
32,0.7785274,0.732506,"('unkind', 'kind')",0.7785274,0.732506,-0.0460214
33,-0.62388605,-0.72442454,"('wrong', 'right')",-0.623886,-0.7244245,-0.1005385
34,4.595119,4.6572495,"('mean', 'honorable')",4.595119,4.6572495,0.0621305
35,-0.567647,-0.92787576,"('corrupt', 'incorrupt')",-0.567647,-0.9278758,-0.3602288
36,-0.8269241,-1.0141006,"('hostile', 'amicable')",-0.8269241,-1.0141006,-0.1871765
37,0.8955593,0.8765868,"('fake', 'genuine')",0.8955593,0.8765868,-0.0189725
38,-0.51352686,-0.47387946,"('untruthful', 'truthful')",-0.5135269,-0.4738795,0.0396474
39,0.42442062,0.46178585,"('exploitative', 'cooperative')",0.4244206,0.4617859,0.0373653
40,-1.3627466,-1.4977046,"('stingy', 'generous')",-1.3627466,-1.4977046,-0.134958
41,-0.0011872612,-0.023397746,"('unforgiving', 'forgiving')",-0.0011873,-0.0233977,-0.0222104
42,-2.2026587,-2.1888156,"('unreliable', 'reliable')",-2.2026587,-2.1888156,0.0138431
43,0.7850937,0.85575503,"('irresponsible', 'responsible')",0.7850937,0.855755,0.0706613
44,-0.63440436,-0.55440354,"('prejudiced', 'unprejudiced')",-0.6344044,-0.5544035,0.0800009
45,-0.22080149,-0.27226868,"('incompetent', 'competent')",-0.2208015,-0.2722687,-0.0514672
46,-0.7207221,-0.6024444,"('uncompetitive', 'competitive')",-0.7207221,-0.6024444,0.1182777
47,5.0615134,5.181841,"('stupid', 'smart')",5.0615134,5.1818409,0.1203275
48,0.35572642,0.30864102,"('unintelligent', 'intelligent')",0.3557264,0.308641,-0.0470854
49,-0.0067136586,-0.031963874,"('unable', 'able')",-0.0067137,-0.0319639,-0.0252502
50,-0.59398437,-0.6829713,"('clumsy', 'skillful')",-0.5939844,-0.6829713,-0.0889869
51,0.4768046,0.4119167,"('uneducated', 'educated')",0.4768046,0.4119167,-0.0648879
52,-0.699531,-0.88741213,"('irrational', 'rational')",-0.699531,-0.8874121,-0.1878811
53,-0.06589578,-0.21327534,"('uncreative', 'creative')",-0.0658958,-0.2132753,-0.1473795
54,0.9808644,0.9125133,"('incapable', 'capable')",0.9808644,0.9125133,-0.0683511
55,0.5840097,0.6924748,"('incompetent', 'clever')",0.5840097,0.6924748,0.1084651
56,0.34068543,0.38023445,"('impractical', 'practical')",0.3406854,0.3802345,0.0395491
57,-2.7902315,-2.7299097,"('unimaginative', 'imaginative')",-2.7902315,-2.7299097,0.0603218
58,0.027955174,-0.023262858,"('undiscriminating', 'discriminating')",0.0279552,-0.0232629,-0.0512181
59,-0.5080587,-0.56284565,"('foolish', 'wise')",-0.5080587,-0.5628456,-0.0547869
60,0.44810683,0.6937216,"('inefficient', 'efficient')",0.4481068,0.6937216,0.2456148
61,0.22590968,0.04332304,"('illogical', 'logical')",0.2259097,0.043323,-0.1825867
62,0.29236248,0.36447358,"('incompetent', 'brilliant')",0.2923625,0.3644736,0.0721111
63,-0.17786333,-0.1767619,"('unperceptive', 'insightful')",-0.1778633,-0.1767619,0.0011014
64,-6.2763605,-6.121956,"('shy', 'confident')",-6.2763605,-6.1219559,0.1544046
65,0.07459781,0.26447782,"('insecure', 'secure')",0.0745978,0.2644778,0.18988
66,-0.17244214,-0.2605164,"('inactive', 'active')",-0.1724421,-0.2605164,-0.0880743
67,-0.32498553,-0.276093,"('doubtful', 'determined')",-0.3249855,-0.276093,0.0488925
68,-0.5342519,-0.6332073,"('dependent', 'independent')",-0.5342519,-0.6332073,-0.0989554
69,-2.1266518,-2.217371,"('lazy', 'industrious')",-2.1266518,-2.217371,-0.0907192
70,1.1427139,1.1950299,"('lethargic', 'energetic')",1.1427139,1.1950299,0.052316
71,0.55651164,0.5086545,"('diffident', 'self-confident')",0.5565116,0.5086545,-0.0478571
72,0.6529917,0.8199199,"('unambitious', 'ambitious')",0.6529917,0.8199199,0.1669282
73,-2.973249,-2.9846926,"('helpless', 'self-reliant')",-2.973249,-2.9846926,-0.0114436
74,0.021560537,-0.10114032,"('undedicated', 'dedicated')",0.0215605,-0.1011403,-0.1227008
75,-0.95873046,-0.8718095,"('meek', 'impulsive')",-0.9587305,-0.8718095,0.086921
76,1.0017464,1.0687397,"('anxious', 'daring')",1.0017464,1.0687397,0.0669933
77,-1.5347444,-1.3314623,"('unmotivated', 'motivated')",-1.5347444,-1.3314623,0.2032821
78,-0.8300658,-0.8571488,"('nonresilient', 'resilient')",-0.8300658,-0.8571488,-0.027083
79,-0.38948187,-0.4943547,"('wavering', 'unwavering')",-0.3894819,-0.4943547,-0.1048728
80,-0.16488121,-0.17830378,"('dominated', 'dominating')",-0.1648812,-0.1783038,-0.0134226
81,0.08878498,0.2901193,"('submissive', 'aggressive')",0.088785,0.2901193,0.2013343
82,5.9592366,6.005363,"('poor', 'rich')",5.9592366,6.005363,0.0461264
83,-0.35086745,-0.24326193,"('powerless', 'powerful')",-0.3508675,-0.2432619,0.1076056
84,0.6357066,0.5657822,"('inferior', 'superior')",0.6357066,0.5657822,-0.0699244
85,-0.37300783,-0.5958601,"('insignificant', 'prestigious')",-0.3730078,-0.5958601,-0.2228523
86,0.10987379,0.06407854,"('uninfluential', 'influential')",0.1098738,0.0640785,-0.0457953
87,-0.783124,-0.79293346,"('unsuccessful', 'successful')",-0.783124,-0.7929335,-0.0098095
88,0.4764856,0.40907502,"('low', 'eminent')",0.4764856,0.409075,-0.0674106
