,buck_male,buck_female,tuple,average_male,average_female,female-male
40,-0.8478852,-0.916981,"('stingy', 'generous')",-0.8478852,-0.916981,-0.0690958
41,0.6444603,0.5017989,"('unforgiving', 'forgiving')",0.6444603,0.5017989,-0.1426614
42,-1.603096,-1.6676232,"('unreliable', 'reliable')",-1.603096,-1.6676232,-0.0645272
43,1.0435793,1.1858172,"('irresponsible', 'responsible')",1.0435793,1.1858172,0.1422379
44,-0.9055324,-1.0410284,"('prejudiced', 'unprejudiced')",-0.9055324,-1.0410284,-0.135496
45,0.6419246,0.39691195,"('incompetent', 'competent')",0.6419246,0.3969119,-0.2450127
46,-0.2364437,-0.24227458,"('uncompetitive', 'competitive')",-0.2364437,-0.2422746,-0.0058309
47,4.3887935,4.6408105,"('stupid', 'smart')",4.3887935,4.6408105,0.252017
48,0.26965776,0.37740132,"('unintelligent', 'intelligent')",0.2696578,0.3774013,0.1077435
49,-0.36616403,-0.23594895,"('unable', 'able')",-0.366164,-0.235949,0.130215
50,-0.4048397,-0.43665722,"('clumsy', 'skillful')",-0.4048397,-0.4366572,-0.0318175
51,0.6496365,0.7162079,"('uneducated', 'educated')",0.6496365,0.7162079,0.0665714
52,-0.3389398,-0.4740855,"('irrational', 'rational')",-0.3389398,-0.4740855,-0.1351457
53,-0.3246076,-0.3661937,"('uncreative', 'creative')",-0.3246076,-0.3661937,-0.0415861
54,0.6717404,0.7556786,"('incapable', 'capable')",0.6717404,0.7556786,0.0839382
55,1.0413218,1.1278931,"('incompetent', 'clever')",1.0413218,1.1278931,0.0865713
56,0.43163413,0.46814647,"('impractical', 'practical')",0.4316341,0.4681465,0.0365124
57,-1.4622355,-1.7395058,"('unimaginative', 'imaginative')",-1.4622355,-1.7395058,-0.2772703
58,0.45499188,0.38944,"('undiscriminating', 'discriminating')",0.4549919,0.38944,-0.0655519
59,-0.19331,-0.15002932,"('foolish', 'wise')",-0.19331,-0.1500293,0.0432807
60,0.51230013,0.8259794,"('inefficient', 'efficient')",0.5123001,0.8259794,0.3136793
61,0.29305765,0.17385596,"('illogical', 'logical')",0.2930577,0.173856,-0.1192017
62,0.63152224,0.83595276,"('incompetent', 'brilliant')",0.6315222,0.8359528,0.2044306
63,0.20662579,0.35337913,"('unperceptive', 'insightful')",0.2066258,0.3533791,0.1467533
64,-5.4522667,-5.3905625,"('shy', 'confident')",-5.4522667,-5.3905625,0.0617042
65,0.67504656,0.8996117,"('insecure', 'secure')",0.6750466,0.8996117,0.2245651
66,-0.095663056,-0.28282067,"('inactive', 'active')",-0.0956631,-0.2828207,-0.1871576
67,-0.67551947,-0.6267779,"('doubtful', 'determined')",-0.6755195,-0.6267779,0.0487416
68,-0.7462509,-0.6124165,"('dependent', 'independent')",-0.7462509,-0.6124165,0.1338344
69,-2.0127635,-2.0600398,"('lazy', 'industrious')",-2.0127635,-2.0600398,-0.0472763
70,2.0747085,1.9539914,"('lethargic', 'energetic')",2.0747085,1.9539914,-0.1207171
71,0.3180786,0.32224372,"('diffident', 'self-confident')",0.3180786,0.3222437,0.0041651
72,0.90845925,1.1485099,"('unambitious', 'ambitious')",0.9084592,1.1485099,0.2400507
73,-2.5743308,-2.5412211,"('helpless', 'self-reliant')",-2.5743308,-2.5412211,0.0331097
74,0.49707755,0.31607795,"('undedicated', 'dedicated')",0.4970776,0.3160779,-0.1809997
75,-0.6205532,-0.67267185,"('meek', 'impulsive')",-0.6205532,-0.6726719,-0.0521187
76,0.8513404,0.896673,"('anxious', 'daring')",0.8513404,0.896673,0.0453326
77,-1.4448576,-1.2506349,"('unmotivated', 'motivated')",-1.4448576,-1.2506349,0.1942227
78,-1.0145323,-1.0671618,"('nonresilient', 'resilient')",-1.0145323,-1.0671618,-0.0526295
79,-0.26367334,-0.33604452,"('wavering', 'unwavering')",-0.2636733,-0.3360445,-0.0723712
80,0.42475653,0.29029617,"('dominated', 'dominating')",0.4247565,0.2902962,-0.1344603
81,0.38433272,0.43994862,"('submissive', 'aggressive')",0.3843327,0.4399486,0.0556159
82,5.7851996,5.89947,"('poor', 'rich')",5.7851996,5.8994699,0.1142703
83,-0.3125827,-0.2212601,"('powerless', 'powerful')",-0.3125827,-0.2212601,0.0913226
84,0.1628577,0.1720144,"('inferior', 'superior')",0.1628577,0.1720144,0.0091567
85,-1.3850367,-1.4456165,"('insignificant', 'prestigious')",-1.3850367,-1.4456165,-0.0605798
86,0.79694766,0.75325006,"('uninfluential', 'influential')",0.7969477,0.7532501,-0.0436976
87,-0.123143956,-0.073647514,"('unsuccessful', 'successful')",-0.123144,-0.0736475,0.0494965
88,0.001198675,-0.0021073679,"('low', 'eminent')",0.0011987,-0.0021074,-0.0033061
