,nucleotidase_male,nucleotidase_female,tuple,average_male,average_female,female-male
50,0.30112064,0.22191694,"('clumsy', 'skillful')",0.3011206,0.2219169,-0.0792037
51,-0.8025764,-0.8184316,"('uneducated', 'educated')",-0.8025764,-0.8184316,-0.0158552
52,1.0583107,0.77533364,"('irrational', 'rational')",1.0583107,0.7753336,-0.2829771
53,-1.2063925,-1.41146,"('uncreative', 'creative')",-1.2063925,-1.41146,-0.2050675
54,-0.20732161,-0.39563486,"('incapable', 'capable')",-0.2073216,-0.3956349,-0.1883133
55,-1.6373788,-1.5870782,"('incompetent', 'clever')",-1.6373788,-1.5870782,0.0503006
56,-0.4492764,-0.46636885,"('impractical', 'practical')",-0.4492764,-0.4663689,-0.0170925
57,-1.9016391,-2.0078623,"('unimaginative', 'imaginative')",-1.9016391,-2.0078623,-0.1062232
58,-0.334052,-0.38700098,"('undiscriminating', 'discriminating')",-0.334052,-0.387001,-0.052949
59,0.6631907,0.49182224,"('foolish', 'wise')",0.6631907,0.4918222,-0.1713685
60,-1.040884,-0.89023244,"('inefficient', 'efficient')",-1.040884,-0.8902324,0.1506516
61,-0.13160242,-0.30520472,"('illogical', 'logical')",-0.1316024,-0.3052047,-0.1736023
62,-0.85590917,-0.75980616,"('incompetent', 'brilliant')",-0.8559092,-0.7598062,0.096103
63,-0.5042558,-0.54867774,"('unperceptive', 'insightful')",-0.5042558,-0.5486777,-0.0444219
64,-0.9072284,-0.9253197,"('shy', 'confident')",-0.9072284,-0.9253197,-0.0180913
65,-1.5848596,-1.5632478,"('insecure', 'secure')",-1.5848596,-1.5632478,0.0216118
66,-0.50043595,-0.5685066,"('inactive', 'active')",-0.5004359,-0.5685066,-0.0680707
67,-0.04840713,0.010581501,"('doubtful', 'determined')",-0.0484071,0.0105815,0.0589886
68,-0.124492735,-0.06962215,"('dependent', 'independent')",-0.1244927,-0.0696222,0.0548705
69,2.1987295,2.1354349,"('lazy', 'industrious')",2.1987295,2.1354349,-0.0632946
70,-1.1456976,-1.1956776,"('lethargic', 'energetic')",-1.1456976,-1.1956776,-0.04998
71,1.0729828,1.0124395,"('diffident', 'self-confident')",1.0729828,1.0124395,-0.0605433
72,-1.0167297,-0.9329409,"('unambitious', 'ambitious')",-1.0167297,-0.9329409,0.0837888
73,0.45355994,0.43725243,"('helpless', 'self-reliant')",0.4535599,0.4372524,-0.0163075
74,-0.13118638,-0.20643102,"('undedicated', 'dedicated')",-0.1311864,-0.206431,-0.0752446
75,0.26897717,0.33617973,"('meek', 'impulsive')",0.2689772,0.3361797,0.0672025
76,-1.3996825,-1.2737052,"('anxious', 'daring')",-1.3996825,-1.2737052,0.1259773
77,-0.6337182,-0.60624444,"('unmotivated', 'motivated')",-0.6337182,-0.6062444,0.0274738
78,0.41216582,0.37496445,"('nonresilient', 'resilient')",0.4121658,0.3749644,-0.0372014
79,-0.06587094,-0.1507636,"('wavering', 'unwavering')",-0.0658709,-0.1507636,-0.0848927
80,-0.6298253,-0.4886226,"('dominated', 'dominating')",-0.6298253,-0.4886226,0.1412027
81,-0.97733796,-0.8466664,"('submissive', 'aggressive')",-0.977338,-0.8466664,0.1306716
82,0.20259139,0.16185917,"('poor', 'rich')",0.2025914,0.1618592,-0.0407322
83,0.46220502,0.42483547,"('powerless', 'powerful')",0.462205,0.4248355,-0.0373695
84,0.20518394,0.17875993,"('inferior', 'superior')",0.2051839,0.1787599,-0.026424
85,1.6222105,1.4300729,"('insignificant', 'prestigious')",1.6222105,1.4300729,-0.1921376
86,-1.4951351,-1.6927757,"('uninfluential', 'influential')",-1.4951351,-1.6927757,-0.1976406
87,0.29390347,0.25811934,"('unsuccessful', 'successful')",0.2939035,0.2581193,-0.0357842
88,0.344402,0.26915723,"('low', 'eminent')",0.344402,0.2691572,-0.0752448
