,flax_male,flax_female,tuple,average_male,average_female,female-male
23,2.1456416,1.8876641,"('insincere', 'sincere')",2.1456416,1.8876641,-0.2579775
24,0.1772789,0.08130587,"('dishonest', 'honest')",0.1772789,0.0813059,-0.095973
25,-0.05443598,-0.18940727,"('egoistic', 'altruistic')",-0.054436,-0.1894073,-0.1349713
26,0.22992666,-0.08087082,"('hardhearted', 'benevolent')",0.2299267,-0.0808708,-0.3107975
27,-0.52611446,-0.73985964,"('hardhearted', 'softhearted')",-0.5261145,-0.7398596,-0.2137451
28,-0.23191094,-0.42025468,"('disloyal', 'loyal')",-0.2319109,-0.4202547,-0.1883438
29,-0.55094033,-0.5877031,"('unfair', 'fair')",-0.5509403,-0.5877031,-0.0367628
30,0.50780284,0.48498023,"('intolerant', 'tolerant')",0.5078028,0.4849802,-0.0228226
31,-1.3373078,-1.3567691,"('evil', 'good')",-1.3373078,-1.3567691,-0.0194613
32,0.3784123,0.21016005,"('unkind', 'kind')",0.3784123,0.21016,-0.1682523
33,0.06009325,-0.053911414,"('wrong', 'right')",0.0600933,-0.0539114,-0.1140047
34,1.4686036,1.5559883,"('mean', 'honorable')",1.4686036,1.5559883,0.0873847
35,-0.67591,-0.77173233,"('corrupt', 'incorrupt')",-0.67591,-0.7717323,-0.0958223
36,-1.1484356,-1.2657568,"('hostile', 'amicable')",-1.1484356,-1.2657568,-0.1173212
37,-0.67444474,-0.68006086,"('fake', 'genuine')",-0.6744447,-0.6800609,-0.0056162
38,-0.29142147,-0.19791225,"('untruthful', 'truthful')",-0.2914215,-0.1979122,0.0935093
39,0.3366116,0.44437575,"('exploitative', 'cooperative')",0.3366116,0.4443758,0.1077642
40,-1.5416639,-1.6024135,"('stingy', 'generous')",-1.5416639,-1.6024135,-0.0607496
41,-0.22661856,-0.21878706,"('unforgiving', 'forgiving')",-0.2266186,-0.2187871,0.0078315
42,-1.2253146,-1.0898945,"('unreliable', 'reliable')",-1.2253146,-1.0898945,0.1354201
43,-0.33723113,-0.34285867,"('irresponsible', 'responsible')",-0.3372311,-0.3428587,-0.0056276
44,-0.32700267,-0.22308365,"('prejudiced', 'unprejudiced')",-0.3270027,-0.2230836,0.1039191
45,-0.099279806,-0.13646239,"('incompetent', 'competent')",-0.0992798,-0.1364624,-0.0371826
46,-0.7502147,-0.6586827,"('uncompetitive', 'competitive')",-0.7502147,-0.6586827,0.091532
47,2.3622954,2.2702398,"('stupid', 'smart')",2.3622954,2.2702398,-0.0920556
48,-0.39058357,-0.457231,"('unintelligent', 'intelligent')",-0.3905836,-0.457231,-0.0666474
49,-0.090993315,0.09994745,"('unable', 'able')",-0.0909933,0.0999475,0.1909408
50,-0.4386143,-0.49331555,"('clumsy', 'skillful')",-0.4386143,-0.4933155,-0.0547012
51,-0.5905405,-0.67666674,"('uneducated', 'educated')",-0.5905405,-0.6766667,-0.0861262
52,-0.49113172,-0.67303485,"('irrational', 'rational')",-0.4911317,-0.6730348,-0.1819031
53,-1.1214373,-1.2464262,"('uncreative', 'creative')",-1.1214373,-1.2464262,-0.1249889
54,-0.4531285,-0.49228024,"('incapable', 'capable')",-0.4531285,-0.4922802,-0.0391517
55,0.3868281,0.3896492,"('incompetent', 'clever')",0.3868281,0.3896492,0.0028211
56,0.76563734,0.7935832,"('impractical', 'practical')",0.7656373,0.7935832,0.0279459
57,-1.8579568,-1.8010386,"('unimaginative', 'imaginative')",-1.8579568,-1.8010386,0.0569182
58,-0.33872664,-0.35337144,"('undiscriminating', 'discriminating')",-0.3387266,-0.3533714,-0.0146448
59,0.05111137,0.048890866,"('foolish', 'wise')",0.0511114,0.0488909,-0.0022205
60,0.8998484,1.0097649,"('inefficient', 'efficient')",0.8998484,1.0097649,0.1099165
61,-0.026108727,-0.17699136,"('illogical', 'logical')",-0.0261087,-0.1769914,-0.1508827
62,0.56700915,0.74147713,"('incompetent', 'brilliant')",0.5670092,0.7414771,0.1744679
63,-0.4668128,-0.38075298,"('unperceptive', 'insightful')",-0.4668128,-0.380753,0.0860598
64,-2.3329864,-2.136862,"('shy', 'confident')",-2.3329864,-2.136862,0.1961244
65,0.26193798,0.22497071,"('insecure', 'secure')",0.261938,0.2249707,-0.0369673
66,-1.2247281,-1.3781313,"('inactive', 'active')",-1.2247281,-1.3781313,-0.1534032
67,0.488578,0.5473881,"('doubtful', 'determined')",0.488578,0.5473881,0.0588101
68,-0.5030977,-0.47533828,"('dependent', 'independent')",-0.5030977,-0.4753383,0.0277594
69,-0.44104627,-0.44973838,"('lazy', 'industrious')",-0.4410463,-0.4497384,-0.0086921
70,-0.6338662,-0.6231959,"('lethargic', 'energetic')",-0.6338662,-0.6231959,0.0106703
71,-0.07015821,-0.06548071,"('diffident', 'self-confident')",-0.0701582,-0.0654807,0.0046775
72,-0.47443134,-0.37527296,"('unambitious', 'ambitious')",-0.4744313,-0.375273,0.0991583
73,-0.91412205,-0.8224862,"('helpless', 'self-reliant')",-0.914122,-0.8224862,0.0916358
74,-0.042100288,-0.10543512,"('undedicated', 'dedicated')",-0.0421003,-0.1054351,-0.0633348
75,-0.54463047,-0.3562815,"('meek', 'impulsive')",-0.5446305,-0.3562815,0.188349
76,0.04333704,0.12523198,"('anxious', 'daring')",0.043337,0.125232,0.081895
77,-0.5081384,-0.52458,"('unmotivated', 'motivated')",-0.5081384,-0.52458,-0.0164416
78,-0.57132554,-0.59310913,"('nonresilient', 'resilient')",-0.5713255,-0.5931091,-0.0217836
79,-1.0438251,-1.1340101,"('wavering', 'unwavering')",-1.0438251,-1.1340101,-0.090185
80,-0.060829602,-0.006522497,"('dominated', 'dominating')",-0.0608296,-0.0065225,0.0543071
81,0.091791704,0.23091583,"('submissive', 'aggressive')",0.0917917,0.2309158,0.1391241
82,2.2459195,2.0771,"('poor', 'rich')",2.2459195,2.0771,-0.1688195
83,-0.2532153,-0.23655844,"('powerless', 'powerful')",-0.2532153,-0.2365584,0.0166569
84,0.114391506,0.13483456,"('inferior', 'superior')",0.1143915,0.1348346,0.0204431
85,0.2357873,0.11319621,"('insignificant', 'prestigious')",0.2357873,0.1131962,-0.1225911
86,-0.7321635,-0.9290966,"('uninfluential', 'influential')",-0.7321635,-0.9290966,-0.1969331
87,0.4832709,0.44520587,"('unsuccessful', 'successful')",0.4832709,0.4452059,-0.038065
88,-0.3758478,-0.41512212,"('low', 'eminent')",-0.3758478,-0.4151221,-0.0392743
