,fee_male,fee_female,tuple,average_male,average_female,female-male
25,0.29973683,0.22200976,"('egoistic', 'altruistic')",0.2997368,0.2220098,-0.077727
26,0.5451238,0.3863905,"('hardhearted', 'benevolent')",0.5451238,0.3863905,-0.1587333
27,1.6073695,1.4854007,"('hardhearted', 'softhearted')",1.6073695,1.4854007,-0.1219688
28,1.2745233,1.3006674,"('disloyal', 'loyal')",1.2745233,1.3006674,0.0261441
29,-0.736518,-0.8607039,"('unfair', 'fair')",-0.736518,-0.8607039,-0.1241859
30,0.80713445,0.84258753,"('intolerant', 'tolerant')",0.8071344,0.8425875,0.0354531
31,-1.7276103,-1.7000493,"('evil', 'good')",-1.7276103,-1.7000493,0.027561
32,1.4764065,1.4000055,"('unkind', 'kind')",1.4764065,1.4000055,-0.076401
33,-0.59331256,-0.47547504,"('wrong', 'right')",-0.5933126,-0.475475,0.1178376
34,4.617634,4.926535,"('mean', 'honorable')",4.6176338,4.9265351,0.3089013
35,-1.210006,-1.3098882,"('corrupt', 'incorrupt')",-1.210006,-1.3098882,-0.0998822
36,-0.9740256,-0.95150304,"('hostile', 'amicable')",-0.9740256,-0.951503,0.0225226
37,0.9240504,0.88160366,"('fake', 'genuine')",0.9240504,0.8816037,-0.0424467
38,-0.16812065,-0.018132955,"('untruthful', 'truthful')",-0.1681207,-0.018133,0.1499877
39,-0.081593305,-0.08895976,"('exploitative', 'cooperative')",-0.0815933,-0.0889598,-0.0073665
40,-1.506482,-1.7538271,"('stingy', 'generous')",-1.506482,-1.7538271,-0.2473451
41,-0.0037917402,0.062839516,"('unforgiving', 'forgiving')",-0.0037917,0.0628395,0.0666312
42,-1.8610114,-1.9518039,"('unreliable', 'reliable')",-1.8610114,-1.9518039,-0.0907925
43,1.167984,1.2397258,"('irresponsible', 'responsible')",1.167984,1.2397258,0.0717418
44,-1.2559394,-1.4458787,"('prejudiced', 'unprejudiced')",-1.2559394,-1.4458787,-0.1899393
45,0.18459171,0.21341152,"('incompetent', 'competent')",0.1845917,0.2134115,0.0288198
46,-0.40863383,-0.39693692,"('uncompetitive', 'competitive')",-0.4086338,-0.3969369,0.0116969
47,5.540626,5.8476214,"('stupid', 'smart')",5.540626,5.8476214,0.3069954
48,0.60073054,0.58333,"('unintelligent', 'intelligent')",0.6007305,0.58333,-0.0174005
49,0.28306487,0.5530998,"('unable', 'able')",0.2830649,0.5530998,0.2700349
50,-0.11039895,-0.101666935,"('clumsy', 'skillful')",-0.1103989,-0.1016669,0.008732
51,0.69351876,0.7341232,"('uneducated', 'educated')",0.6935188,0.7341232,0.0406044
52,-0.387145,-0.35315654,"('irrational', 'rational')",-0.387145,-0.3531565,0.0339885
53,-0.07006002,-0.026605569,"('uncreative', 'creative')",-0.07006,-0.0266056,0.0434544
54,1.2215153,1.5066699,"('incapable', 'capable')",1.2215153,1.5066699,0.2851546
55,0.84006643,0.7884356,"('incompetent', 'clever')",0.8400664,0.7884356,-0.0516308
56,0.72922236,0.76511925,"('impractical', 'practical')",0.7292224,0.7651193,0.0358969
57,-2.4508312,-2.4949863,"('unimaginative', 'imaginative')",-2.4508312,-2.4949863,-0.0441551
58,-0.019711569,-0.07987659,"('undiscriminating', 'discriminating')",-0.0197116,-0.0798766,-0.060165
59,0.07320541,0.19943562,"('foolish', 'wise')",0.0732054,0.1994356,0.1262302
60,0.8919399,0.9485929,"('inefficient', 'efficient')",0.8919399,0.9485929,0.056653
61,0.17353961,0.06724575,"('illogical', 'logical')",0.1735396,0.0672458,-0.1062938
62,1.1724911,1.2915941,"('incompetent', 'brilliant')",1.1724911,1.2915941,0.119103
63,0.4560293,0.6039609,"('unperceptive', 'insightful')",0.4560293,0.6039609,0.1479316
64,-6.0919895,-6.0703816,"('shy', 'confident')",-6.0919895,-6.0703816,0.0216079
65,0.5533864,0.4643226,"('insecure', 'secure')",0.5533864,0.4643226,-0.0890638
66,-0.12632167,-0.100034475,"('inactive', 'active')",-0.1263217,-0.1000345,0.0262872
67,-0.41328222,-0.34399334,"('doubtful', 'determined')",-0.4132822,-0.3439933,0.0692889
68,-0.67750794,-0.5905118,"('dependent', 'independent')",-0.6775079,-0.5905118,0.0869961
69,-2.2495399,-2.0758233,"('lazy', 'industrious')",-2.2495399,-2.0758233,0.1737166
70,1.5769689,1.5493824,"('lethargic', 'energetic')",1.5769689,1.5493824,-0.0275865
71,0.41187185,0.53083134,"('diffident', 'self-confident')",0.4118719,0.5308313,0.1189594
72,0.94098467,0.9484851,"('unambitious', 'ambitious')",0.9409847,0.9484851,0.0075004
73,-2.85278,-2.9276345,"('helpless', 'self-reliant')",-2.8527801,-2.9276345,-0.0748544
74,0.21747649,0.09495962,"('undedicated', 'dedicated')",0.2174765,0.0949596,-0.1225169
75,-0.81226856,-0.67216355,"('meek', 'impulsive')",-0.8122686,-0.6721635,0.1401051
76,0.7424688,0.5950497,"('anxious', 'daring')",0.7424688,0.5950497,-0.1474191
77,-1.4142754,-1.1782697,"('unmotivated', 'motivated')",-1.4142754,-1.1782697,0.2360057
78,-0.82736194,-0.7876351,"('nonresilient', 'resilient')",-0.8273619,-0.7876351,0.0397268
79,-0.54346377,-0.32003045,"('wavering', 'unwavering')",-0.5434638,-0.3200305,0.2234333
80,-0.13899806,-0.26473108,"('dominated', 'dominating')",-0.1389981,-0.2647311,-0.125733
81,0.43665454,0.36092806,"('submissive', 'aggressive')",0.4366545,0.3609281,-0.0757264
82,6.757875,6.971881,"('poor', 'rich')",6.757875,6.9718809,0.2140059
83,-0.14113662,-0.121208,"('powerless', 'powerful')",-0.1411366,-0.121208,0.0199286
84,0.09716876,0.18196617,"('inferior', 'superior')",0.0971688,0.1819662,0.0847974
85,-1.411738,-1.426085,"('insignificant', 'prestigious')",-1.411738,-1.426085,-0.014347
86,0.5321083,0.66800195,"('uninfluential', 'influential')",0.5321083,0.6680019,0.1358936
87,-0.0023599193,0.16129859,"('unsuccessful', 'successful')",-0.0023599,0.1612986,0.1636585
88,0.17385107,0.23131713,"('low', 'eminent')",0.1738511,0.2313171,0.057466
