,prairie_male,prairie_female,tuple,average_male,average_female,female-male
46,-0.06348485,-0.017047215,"('uncompetitive', 'competitive')",-0.0634848,-0.0170472,0.0464376
47,4.6772766,4.8202353,"('stupid', 'smart')",4.6772766,4.8202353,0.1429587
48,0.470145,0.5022178,"('unintelligent', 'intelligent')",0.470145,0.5022178,0.0320728
49,-0.41261446,-0.30895123,"('unable', 'able')",-0.4126145,-0.3089512,0.1036633
50,-0.58858454,-0.5858796,"('clumsy', 'skillful')",-0.5885845,-0.5858796,0.0027049
51,0.8829972,0.8452287,"('uneducated', 'educated')",0.8829972,0.8452287,-0.0377685
52,-0.41412032,-0.6182115,"('irrational', 'rational')",-0.4141203,-0.6182115,-0.2040912
53,-0.41727287,-0.49941698,"('uncreative', 'creative')",-0.4172729,-0.499417,-0.0821441
54,0.5713091,0.6269087,"('incapable', 'capable')",0.5713091,0.6269087,0.0555996
55,1.2791936,1.3781847,"('incompetent', 'clever')",1.2791936,1.3781847,0.0989911
56,0.6098112,0.60870963,"('impractical', 'practical')",0.6098112,0.6087096,-0.0011016
57,-1.7635611,-1.8901136,"('unimaginative', 'imaginative')",-1.7635611,-1.8901136,-0.1265525
58,0.36187506,0.36108637,"('undiscriminating', 'discriminating')",0.3618751,0.3610864,-0.0007887
59,-0.29033318,-0.27694494,"('foolish', 'wise')",-0.2903332,-0.2769449,0.0133883
60,0.83630943,1.0999889,"('inefficient', 'efficient')",0.8363094,1.0999889,0.2636795
61,0.4343743,0.27038947,"('illogical', 'logical')",0.4343743,0.2703895,-0.1639848
62,0.9615647,1.068322,"('incompetent', 'brilliant')",0.9615647,1.0683219,0.1067572
63,0.5871886,0.6672126,"('unperceptive', 'insightful')",0.5871886,0.6672126,0.080024
64,-5.628019,-5.4715657,"('shy', 'confident')",-5.6280189,-5.4715657,0.1564532
65,0.8027964,1.0866152,"('insecure', 'secure')",0.8027964,1.0866152,0.2838188
66,-0.18508591,-0.3982674,"('inactive', 'active')",-0.1850859,-0.3982674,-0.2131815
67,-0.54094625,-0.50490576,"('doubtful', 'determined')",-0.5409462,-0.5049058,0.0360404
68,-0.8368725,-0.6895383,"('dependent', 'independent')",-0.8368725,-0.6895383,0.1473342
69,-2.2388697,-2.3152876,"('lazy', 'industrious')",-2.2388697,-2.3152876,-0.0764179
70,1.9852059,1.933609,"('lethargic', 'energetic')",1.9852059,1.933609,-0.0515969
71,0.18879989,0.1567712,"('diffident', 'self-confident')",0.1887999,0.1567712,-0.0320287
72,1.1007916,1.2640663,"('unambitious', 'ambitious')",1.1007916,1.2640663,0.1632747
73,-2.8973582,-2.8306854,"('helpless', 'self-reliant')",-2.8973582,-2.8306854,0.0666728
74,0.54996985,0.35587242,"('undedicated', 'dedicated')",0.5499699,0.3558724,-0.1940975
75,-1.1391093,-1.1383232,"('meek', 'impulsive')",-1.1391093,-1.1383232,0.0007861
76,0.75838214,0.87839067,"('anxious', 'daring')",0.7583821,0.8783907,0.1200086
77,-1.3825562,-1.236572,"('unmotivated', 'motivated')",-1.3825562,-1.236572,0.1459842
78,-0.95860267,-1.0055578,"('nonresilient', 'resilient')",-0.9586027,-1.0055578,-0.0469551
79,-0.55845875,-0.59670603,"('wavering', 'unwavering')",-0.5584587,-0.596706,-0.0382473
80,0.5478241,0.44122484,"('dominated', 'dominating')",0.5478241,0.4412248,-0.1065993
81,0.42064685,0.54634285,"('submissive', 'aggressive')",0.4206468,0.5463428,0.125696
82,6.049035,6.0843143,"('poor', 'rich')",6.0490351,6.0843143,0.0352792
83,-0.38339666,-0.33937457,"('powerless', 'powerful')",-0.3833967,-0.3393746,0.0440221
84,0.10479544,0.11765841,"('inferior', 'superior')",0.1047954,0.1176584,0.012863
85,-1.4263119,-1.5705898,"('insignificant', 'prestigious')",-1.4263119,-1.5705898,-0.1442779
86,1.0152941,0.90451086,"('uninfluential', 'influential')",1.0152941,0.9045109,-0.1107832
87,0.15793419,0.06798087,"('unsuccessful', 'successful')",0.1579342,0.0679809,-0.0899533
88,0.057418272,0.028873052,"('low', 'eminent')",0.0574183,0.0288731,-0.0285452
