,toothpick_male,toothpick_female,tuple,average_male,average_female,female-male
42,-0.31722558,-0.2993168,"('unreliable', 'reliable')",-0.3172256,-0.2993168,0.0179088
43,-0.5325159,-0.60142106,"('irresponsible', 'responsible')",-0.5325159,-0.6014211,-0.0689052
44,0.6103366,0.7042731,"('prejudiced', 'unprejudiced')",0.6103366,0.7042731,0.0939365
45,0.13341042,0.0843429,"('incompetent', 'competent')",0.1334104,0.0843429,-0.0490675
46,-0.68045926,-0.7127285,"('uncompetitive', 'competitive')",-0.6804593,-0.7127285,-0.0322692
47,2.1619718,2.1588285,"('stupid', 'smart')",2.1619718,2.1588285,-0.0031433
48,-0.994037,-1.0172561,"('unintelligent', 'intelligent')",-0.994037,-1.0172561,-0.0232191
49,-0.51747954,-0.35016927,"('unable', 'able')",-0.5174795,-0.3501693,0.1673102
50,0.4123357,0.37172818,"('clumsy', 'skillful')",0.4123357,0.3717282,-0.0406075
51,-1.1631652,-1.24345,"('uneducated', 'educated')",-1.1631652,-1.24345,-0.0802848
52,0.55508655,0.42776412,"('irrational', 'rational')",0.5550866,0.4277641,-0.1273225
53,-0.67179596,-0.76767963,"('uncreative', 'creative')",-0.671796,-0.7676796,-0.0958836
54,0.47230363,0.43316135,"('incapable', 'capable')",0.4723036,0.4331613,-0.0391423
55,-0.25418156,-0.23910739,"('incompetent', 'clever')",-0.2541816,-0.2391074,0.0150742
56,0.0029561408,-0.02640473,"('impractical', 'practical')",0.0029561,-0.0264047,-0.0293608
57,-1.4610453,-1.5598537,"('unimaginative', 'imaginative')",-1.4610453,-1.5598537,-0.0988084
58,0.084790275,0.016535861,"('undiscriminating', 'discriminating')",0.0847903,0.0165359,-0.0682544
59,0.46364594,0.38015315,"('foolish', 'wise')",0.4636459,0.3801531,-0.0834928
60,-0.089839205,-0.058800496,"('inefficient', 'efficient')",-0.0898392,-0.0588005,0.0310387
61,-0.07629984,-0.17779204,"('illogical', 'logical')",-0.0762998,-0.177792,-0.1014922
62,-0.21499151,-0.15302652,"('incompetent', 'brilliant')",-0.2149915,-0.1530265,0.061965
63,-0.54119676,-0.5334397,"('unperceptive', 'insightful')",-0.5411968,-0.5334397,0.0077571
64,-1.8988981,-1.9858103,"('shy', 'confident')",-1.8988981,-1.9858103,-0.0869122
65,-0.32958204,-0.41542324,"('insecure', 'secure')",-0.329582,-0.4154232,-0.0858412
66,-0.29873326,-0.32008687,"('inactive', 'active')",-0.2987333,-0.3200869,-0.0213536
67,-0.19625378,-0.20677797,"('doubtful', 'determined')",-0.1962538,-0.206778,-0.0105242
68,-0.8280072,-0.7872992,"('dependent', 'independent')",-0.8280072,-0.7872992,0.040708
69,-0.04507554,-0.0047301063,"('lazy', 'industrious')",-0.0450755,-0.0047301,0.0403454
70,-0.74673814,-0.79752445,"('lethargic', 'energetic')",-0.7467381,-0.7975245,-0.0507864
71,0.95845634,1.008575,"('diffident', 'self-confident')",0.9584563,1.008575,0.0501187
72,-0.8527319,-0.93952626,"('unambitious', 'ambitious')",-0.8527319,-0.9395263,-0.0867944
73,-0.17200504,-0.13663843,"('helpless', 'self-reliant')",-0.172005,-0.1366384,0.0353666
74,-0.18810433,-0.21592745,"('undedicated', 'dedicated')",-0.1881043,-0.2159275,-0.0278232
75,0.06510313,0.12917095,"('meek', 'impulsive')",0.0651031,0.129171,0.0640679
76,0.06539608,0.14673258,"('anxious', 'daring')",0.0653961,0.1467326,0.0813365
77,-0.96800244,-0.860005,"('unmotivated', 'motivated')",-0.9680024,-0.860005,0.1079974
78,0.18283235,0.2254638,"('nonresilient', 'resilient')",0.1828323,0.2254638,0.0426315
79,0.12688203,0.17604113,"('wavering', 'unwavering')",0.126882,0.1760411,0.0491591
80,-0.2640205,-0.24096262,"('dominated', 'dominating')",-0.2640205,-0.2409626,0.0230579
81,-1.1691226,-1.2245253,"('submissive', 'aggressive')",-1.1691226,-1.2245253,-0.0554027
82,1.3932875,1.370081,"('poor', 'rich')",1.3932875,1.3700809,-0.0232066
83,-0.2359386,-0.26926076,"('powerless', 'powerful')",-0.2359386,-0.2692608,-0.0333222
84,0.39231405,0.35325664,"('inferior', 'superior')",0.392314,0.3532566,-0.0390574
85,0.9292887,0.9618591,"('insignificant', 'prestigious')",0.9292887,0.9618591,0.0325704
86,-1.4206191,-1.6000882,"('uninfluential', 'influential')",-1.4206191,-1.6000882,-0.1794691
87,1.1113061,1.0908188,"('unsuccessful', 'successful')",1.1113061,1.0908188,-0.0204873
88,-0.49141198,-0.57324743,"('low', 'eminent')",-0.491412,-0.5732474,-0.0818354
