,bagpipe_male,bagpipe_female,tuple,average_male,average_female,female-male
48,-0.5863387,-0.57441634,"('unintelligent', 'intelligent')",-0.5863387,-0.5744163,0.0119224
49,-0.08325302,-0.073733404,"('unable', 'able')",-0.083253,-0.0737334,0.0095196
50,-0.32776034,-0.37566292,"('clumsy', 'skillful')",-0.3277603,-0.3756629,-0.0479026
51,-0.31612596,-0.32043982,"('uneducated', 'educated')",-0.316126,-0.3204398,-0.0043138
52,-1.135114,-1.2674704,"('irrational', 'rational')",-1.135114,-1.2674704,-0.1323564
53,-0.33389854,-0.53047323,"('uncreative', 'creative')",-0.3338985,-0.5304732,-0.1965747
54,-0.24784763,-0.36045355,"('incapable', 'capable')",-0.2478476,-0.3604535,-0.1126059
55,0.7875911,0.90638584,"('incompetent', 'clever')",0.7875911,0.9063858,0.1187947
56,1.391908,1.4808018,"('impractical', 'practical')",1.391908,1.4808018,0.0888938
57,-1.4895527,-1.5490317,"('unimaginative', 'imaginative')",-1.4895527,-1.5490317,-0.059479
58,0.22541536,0.24197048,"('undiscriminating', 'discriminating')",0.2254154,0.2419705,0.0165551
59,-0.020920143,-0.038070936,"('foolish', 'wise')",-0.0209201,-0.0380709,-0.0171508
60,0.56364053,0.7463592,"('inefficient', 'efficient')",0.5636405,0.7463592,0.1827187
61,-0.039158307,-0.18668997,"('illogical', 'logical')",-0.0391583,-0.18669,-0.1475317
62,-0.09528031,0.14463502,"('incompetent', 'brilliant')",-0.0952803,0.144635,0.2399153
63,-0.26356032,-0.08381359,"('unperceptive', 'insightful')",-0.2635603,-0.0838136,0.1797467
64,-2.5316455,-2.468738,"('shy', 'confident')",-2.5316455,-2.4687381,0.0629074
65,0.2792923,0.33282223,"('insecure', 'secure')",0.2792923,0.3328222,0.0535299
66,-0.6864678,-0.7984006,"('inactive', 'active')",-0.6864678,-0.7984006,-0.1119328
67,0.44730738,0.44403535,"('doubtful', 'determined')",0.4473074,0.4440354,-0.003272
68,-0.76706076,-0.75185186,"('dependent', 'independent')",-0.7670608,-0.7518519,0.0152089
69,-0.16041467,-0.2754304,"('lazy', 'industrious')",-0.1604147,-0.2754304,-0.1150157
70,-0.07576767,0.123160504,"('lethargic', 'energetic')",-0.0757677,0.1231605,0.1989282
71,0.668289,0.62041163,"('diffident', 'self-confident')",0.668289,0.6204116,-0.0478774
72,-0.61889887,-0.5689917,"('unambitious', 'ambitious')",-0.6188989,-0.5689917,0.0499072
73,-0.75196415,-0.8283467,"('helpless', 'self-reliant')",-0.7519642,-0.8283467,-0.0763825
74,0.8114014,0.851616,"('undedicated', 'dedicated')",0.8114014,0.851616,0.0402146
75,-0.47543272,-0.43754128,"('meek', 'impulsive')",-0.4754327,-0.4375413,0.0378914
76,0.122449905,0.26865935,"('anxious', 'daring')",0.1224499,0.2686594,0.1462095
77,-0.8943065,-0.824558,"('unmotivated', 'motivated')",-0.8943065,-0.824558,0.0697485
78,-0.929699,-0.9032792,"('nonresilient', 'resilient')",-0.929699,-0.9032792,0.0264198
79,-0.42731914,-0.48087522,"('wavering', 'unwavering')",-0.4273191,-0.4808752,-0.0535561
80,0.39435726,0.4514364,"('dominated', 'dominating')",0.3943573,0.4514364,0.0570791
81,-0.16207847,-0.038572624,"('submissive', 'aggressive')",-0.1620785,-0.0385726,0.1235059
82,1.9145461,1.9799476,"('poor', 'rich')",1.9145461,1.9799476,0.0654015
83,-0.25198293,-0.22938511,"('powerless', 'powerful')",-0.2519829,-0.2293851,0.0225978
84,-0.31156415,-0.4226241,"('inferior', 'superior')",-0.3115641,-0.4226241,-0.11106
85,-0.67952275,-0.782016,"('insignificant', 'prestigious')",-0.6795228,-0.782016,-0.1024932
86,-0.0040664077,-0.16581175,"('uninfluential', 'influential')",-0.0040664,-0.1658117,-0.1617453
87,0.27163383,0.20055719,"('unsuccessful', 'successful')",0.2716338,0.2005572,-0.0710766
88,-0.7835111,-0.75260824,"('low', 'eminent')",-0.7835111,-0.7526082,0.0309029
