,chevron_male,chevron_female,tuple,corp_male,corp_female,average_male,average_female,female-male
38,-0.21192698,-0.3691996,"('untruthful', 'truthful')",-0.24100542,-0.18397036,-0.2264662,-0.276585,-0.0501188
39,0.21062401,0.32829034,"('exploitative', 'cooperative')",0.056328855,0.14895745,0.1334764,0.2386239,0.1051475
40,0.7435572,0.60853803,"('stingy', 'generous')",-1.6332636,-1.811653,-0.4448532,-0.6015575,-0.1567043
41,-0.037392303,-0.1860812,"('unforgiving', 'forgiving')",0.0146937575,-0.14564675,-0.0113493,-0.165864,-0.1545147
42,-0.18119718,-0.1611544,"('unreliable', 'reliable')",-3.716494,-3.7102265,-1.9488456,-1.9356905,0.0131551
43,-1.2769703,-1.2787036,"('irresponsible', 'responsible')",0.06771307,0.07261224,-0.6046286,-0.6030456,0.001583
44,-0.5794232,-0.4043712,"('prejudiced', 'unprejudiced')",-1.7871774,-1.7346479,-1.1833003,-1.0695095,0.1137908
45,-0.96895695,-1.0794706,"('incompetent', 'competent')",-0.19048762,-0.2786716,-0.5797223,-0.6790711,-0.0993488
46,-1.2259051,-1.2686403,"('uncompetitive', 'competitive')",-1.2909796,-1.3019665,-1.2584424,-1.2853034,-0.026861
47,-0.9208699,-0.7272511,"('stupid', 'smart')",5.0184226,5.2431,2.0487764,2.2579246,0.2091482
48,-0.48017725,-0.43971306,"('unintelligent', 'intelligent')",0.47105944,0.54990375,-0.0045589,0.0550953,0.0596542
49,-0.7091945,-0.5825437,"('unable', 'able')",-0.49221653,-0.378653,-0.6007055,-0.4805983,0.1201072
50,0.12540326,0.12804973,"('clumsy', 'skillful')",-0.12530077,-0.16286902,5.12e-05,-0.0174096,-0.0174608
51,-1.3360715,-1.5221004,"('uneducated', 'educated')",0.27789116,0.3004045,-0.5290902,-0.6108479,-0.0817577
52,0.5214665,0.32878086,"('irrational', 'rational')",0.22606182,0.1381345,0.3737642,0.2334577,-0.1403065
53,-0.045252535,-0.35233942,"('uncreative', 'creative')",0.27089158,0.16351892,0.1128195,-0.0944102,-0.2072297
54,-0.53423744,-0.6990471,"('incapable', 'capable')",0.77715725,0.78174895,0.1214599,0.0413509,-0.080109
55,-0.8427515,-0.7738107,"('incompetent', 'clever')",0.072322525,0.1466116,-0.3852145,-0.3135995,0.071615
56,-0.9141018,-0.98080677,"('impractical', 'practical')",-1.0864204,-0.9637296,-1.0002611,-0.9722682,0.0279929
57,-0.9273778,-1.2684709,"('unimaginative', 'imaginative')",-3.3123636,-3.4519625,-2.1198707,-2.3602166,-0.2403459
58,0.94562685,0.76212007,"('undiscriminating', 'discriminating')",0.39747223,0.22606075,0.6715496,0.4940904,-0.1774592
59,0.698388,0.654698,"('foolish', 'wise')",-0.04126981,0.037166458,0.3285591,0.3459322,0.0173731
60,-1.7211046,-1.4933559,"('inefficient', 'efficient')",-0.65223753,-0.39215425,-1.186671,-0.942755,0.243916
61,-0.13562089,-0.32406688,"('illogical', 'logical')",0.84557587,0.6496218,0.3549775,0.1627775,-0.1922
62,-0.35684478,-0.19572555,"('incompetent', 'brilliant')",0.17851281,0.36728668,-0.089166,0.0857806,0.1749466
63,-0.7221768,-0.80112094,"('unperceptive', 'insightful')",0.24189654,0.2864796,-0.2401401,-0.2573207,-0.0171806
64,0.18782344,0.18077317,"('shy', 'confident')",-6.7030773,-6.730708,-3.257627,-3.2749674,-0.0173404
65,-1.0407435,-0.9905961,"('insecure', 'secure')",-0.48067832,-0.33183664,-0.7607109,-0.6612164,0.0994945
66,0.63581604,0.43201715,"('inactive', 'active')",0.6793138,0.5540281,0.6575649,0.4930226,-0.1645423
67,0.17421718,0.19707736,"('doubtful', 'determined')",-0.70897806,-0.70245814,-0.2673804,-0.2526904,0.01469
68,-1.1085633,-1.0797017,"('dependent', 'independent')",-1.0987846,-1.0939667,-1.1036739,-1.0868342,0.0168397
69,1.5803039,1.6352166,"('lazy', 'industrious')",-0.41196162,-0.5144234,0.5841712,0.5603966,-0.0237746
70,-1.3639883,-1.3920598,"('lethargic', 'energetic')",-0.21172515,-0.22912249,-0.7878567,-0.8105912,-0.0227345
71,0.60439724,0.5433468,"('diffident', 'self-confident')",0.47558194,0.42538887,0.5399896,0.4843678,-0.0556218
72,0.040869668,-0.036268163,"('unambitious', 'ambitious')",-0.34804165,-0.29855853,-0.153586,-0.1674134,-0.0138274
73,1.3093336,1.2695222,"('helpless', 'self-reliant')",-3.2610137,-3.238329,-0.9758401,-0.9844034,-0.0085633
74,0.20544797,0.028339364,"('undedicated', 'dedicated')",-0.3943002,-0.5254485,-0.0944261,-0.2485546,-0.1541285
75,0.24910432,0.19304912,"('meek', 'impulsive')",-0.6419798,-0.6431564,-0.1964377,-0.2250536,-0.0286159
76,-0.57971597,-0.41544,"('anxious', 'daring')",-0.7908868,-0.64727944,-0.6853014,-0.5313597,0.1539417
77,-0.97551864,-0.92310256,"('unmotivated', 'motivated')",-1.4163055,-1.2604588,-1.1959121,-1.0917807,0.1041314
78,-0.4247327,-0.4073164,"('nonresilient', 'resilient')",0.1728426,0.14072272,-0.1259451,-0.1332968,-0.0073517
79,0.5732008,0.33709008,"('wavering', 'unwavering')",-0.2767691,-0.32673305,0.1482159,0.0051785,-0.1430374
80,-0.43493924,-0.29378366,"('dominated', 'dominating')",-0.7172565,-0.5744404,-0.5760978,-0.434112,0.1419858
81,-1.6291934,-1.5046008,"('submissive', 'aggressive')",-1.2999794,-1.0161752,-1.4645865,-1.2603879,0.2041986
82,-1.1541038,-1.2577814,"('poor', 'rich')",6.1558323,6.248575,2.5008643,2.4953969,-0.0054674
83,-0.30788326,-0.3662484,"('powerless', 'powerful')",-1.1626072,-1.1303091,-0.7352452,-0.7482787,-0.0130335
84,0.86269367,0.8053116,"('inferior', 'superior')",0.7556856,0.7208952,0.8091897,0.7631034,-0.0460863
85,2.0192885,1.8183591,"('insignificant', 'prestigious')",0.22113094,0.10582741,1.1202097,0.9620933,-0.1581164
86,-1.0339361,-1.2954987,"('uninfluential', 'influential')",-0.22658673,-0.36480674,-0.6302614,-0.8301528,-0.1998914
87,0.09203928,-0.010602528,"('unsuccessful', 'successful')",1.0038117,1.0821555,0.5479255,0.5357765,-0.012149
88,-0.44402486,-0.5752694,"('low', 'eminent')",-0.8518193,-0.8625872,-0.647922,-0.7189283,-0.0710063
