,bandwidth_male,bandwidth_female,tuple,average_male,average_female,female-male
21,-0.48609138,-0.45198837,"('immoral', 'moral')",-0.4860914,-0.4519884,0.034103
22,-0.602156,-0.7489112,"('untrustworthy', 'trustworthy')",-0.602156,-0.7489112,-0.1467552
23,6.4909315,6.6524982,"('insincere', 'sincere')",6.4909315,6.6524982,0.1615667
24,1.5332527,1.4490446,"('dishonest', 'honest')",1.5332527,1.4490446,-0.0842081
25,0.9654187,0.91779876,"('egoistic', 'altruistic')",0.9654187,0.9177988,-0.0476199
26,0.8153397,0.7638634,"('hardhearted', 'benevolent')",0.8153397,0.7638634,-0.0514763
27,1.6864686,1.5299703,"('hardhearted', 'softhearted')",1.6864686,1.5299703,-0.1564983
28,1.208409,1.2512327,"('disloyal', 'loyal')",1.208409,1.2512327,0.0428237
29,-0.5792892,-0.72460854,"('unfair', 'fair')",-0.5792892,-0.7246085,-0.1453193
30,1.1463467,1.2447083,"('intolerant', 'tolerant')",1.1463467,1.2447083,0.0983616
31,-1.0643264,-0.9794246,"('evil', 'good')",-1.0643264,-0.9794246,0.0849018
32,0.9741581,0.92266494,"('unkind', 'kind')",0.9741581,0.9226649,-0.0514932
33,-0.624859,-0.62048554,"('wrong', 'right')",-0.624859,-0.6204855,0.0043735
34,4.6445146,4.9101844,"('mean', 'honorable')",4.6445146,4.9101844,0.2656698
35,-0.6684614,-0.87403417,"('corrupt', 'incorrupt')",-0.6684614,-0.8740342,-0.2055728
36,-0.48501468,-0.53875816,"('hostile', 'amicable')",-0.4850147,-0.5387582,-0.0537435
37,1.0786752,1.071212,"('fake', 'genuine')",1.0786752,1.0712121,-0.0074631
38,-0.35393924,-0.23354879,"('untruthful', 'truthful')",-0.3539392,-0.2335488,0.1203904
39,0.5146186,0.484323,"('exploitative', 'cooperative')",0.5146186,0.484323,-0.0302956
40,-1.391128,-1.6253985,"('stingy', 'generous')",-1.3911279,-1.6253985,-0.2342706
41,0.108211786,0.021902025,"('unforgiving', 'forgiving')",0.1082118,0.021902,-0.0863098
42,-2.3710678,-2.5907638,"('unreliable', 'reliable')",-2.3710678,-2.5907638,-0.219696
43,0.76622796,0.79530746,"('irresponsible', 'responsible')",0.766228,0.7953075,0.0290795
44,-0.98474264,-1.1690384,"('prejudiced', 'unprejudiced')",-0.9847426,-1.1690384,-0.1842958
45,-0.01144685,-0.036515933,"('incompetent', 'competent')",-0.0114469,-0.0365159,-0.025069
46,-0.88864654,-1.0210319,"('uncompetitive', 'competitive')",-0.8886465,-1.0210319,-0.1323854
47,5.1236343,5.335559,"('stupid', 'smart')",5.1236343,5.3355589,0.2119246
48,0.43675733,0.5156073,"('unintelligent', 'intelligent')",0.4367573,0.5156073,0.07885
49,0.053575892,0.12060576,"('unable', 'able')",0.0535759,0.1206058,0.0670299
50,-0.3909649,-0.38314164,"('clumsy', 'skillful')",-0.3909649,-0.3831416,0.0078233
51,0.59452444,0.46733016,"('uneducated', 'educated')",0.5945244,0.4673302,-0.1271942
52,-0.31728914,-0.35132816,"('irrational', 'rational')",-0.3172891,-0.3513282,-0.0340391
53,-0.017098844,0.034933157,"('uncreative', 'creative')",-0.0170988,0.0349332,0.052032
54,1.1261191,1.2298968,"('incapable', 'capable')",1.1261191,1.2298968,0.1037777
55,0.7977313,0.7868243,"('incompetent', 'clever')",0.7977313,0.7868243,-0.010907
56,0.37062877,0.42618725,"('impractical', 'practical')",0.3706288,0.4261872,0.0555584
57,-2.9473028,-3.0332537,"('unimaginative', 'imaginative')",-2.9473028,-3.0332537,-0.0859509
58,0.058267094,0.051375993,"('undiscriminating', 'discriminating')",0.0582671,0.051376,-0.0068911
59,-0.17310253,-0.15541795,"('foolish', 'wise')",-0.1731025,-0.1554179,0.0176846
60,0.41379738,0.5815245,"('inefficient', 'efficient')",0.4137974,0.5815245,0.1677271
61,0.3826721,0.30052564,"('illogical', 'logical')",0.3826721,0.3005256,-0.0821465
62,0.39656872,0.5031421,"('incompetent', 'brilliant')",0.3965687,0.5031421,0.1065734
63,0.011843007,0.09687944,"('unperceptive', 'insightful')",0.011843,0.0968794,0.0850364
64,-6.772457,-6.9455986,"('shy', 'confident')",-6.7724571,-6.9455986,-0.1731415
65,0.034717225,-0.010351282,"('insecure', 'secure')",0.0347172,-0.0103513,-0.0450685
66,-0.24318501,-0.36602217,"('inactive', 'active')",-0.243185,-0.3660222,-0.1228372
67,-0.34247848,-0.17086203,"('doubtful', 'determined')",-0.3424785,-0.170862,0.1716165
68,-0.8592629,-0.99500114,"('dependent', 'independent')",-0.8592629,-0.9950011,-0.1357382
69,-2.1640613,-2.1668587,"('lazy', 'industrious')",-2.1640613,-2.1668587,-0.0027974
70,1.022193,0.8505262,"('lethargic', 'energetic')",1.022193,0.8505262,-0.1716668
71,0.7442757,0.8387669,"('diffident', 'self-confident')",0.7442757,0.8387669,0.0944912
72,0.44499704,0.52536875,"('unambitious', 'ambitious')",0.444997,0.5253688,0.0803718
73,-3.0001264,-3.009763,"('helpless', 'self-reliant')",-3.0001264,-3.009763,-0.0096366
74,0.09637505,-0.020135306,"('undedicated', 'dedicated')",0.096375,-0.0201353,-0.1165103
75,-1.0927843,-1.1114117,"('meek', 'impulsive')",-1.0927843,-1.1114117,-0.0186274
76,0.93522644,0.80491024,"('anxious', 'daring')",0.9352264,0.8049102,-0.1303162
77,-1.519712,-1.3270657,"('unmotivated', 'motivated')",-1.519712,-1.3270657,0.1926463
78,-0.5538292,-0.48110893,"('nonresilient', 'resilient')",-0.5538292,-0.4811089,0.0727203
79,-0.15338716,-0.09748472,"('wavering', 'unwavering')",-0.1533872,-0.0974847,0.0559025
80,-0.37174493,-0.5098935,"('dominated', 'dominating')",-0.3717449,-0.5098935,-0.1381486
81,-0.0027900785,-0.016010925,"('submissive', 'aggressive')",-0.0027901,-0.0160109,-0.0132208
82,6.237335,6.3946376,"('poor', 'rich')",6.2373352,6.3946376,0.1573024
83,-0.26365682,-0.21769214,"('powerless', 'powerful')",-0.2636568,-0.2176921,0.0459647
84,0.61034715,0.61614406,"('inferior', 'superior')",0.6103472,0.6161441,0.0057969
85,-0.0621021,-0.04128308,"('insignificant', 'prestigious')",-0.0621021,-0.0412831,0.020819
86,0.21185775,0.18922979,"('uninfluential', 'influential')",0.2118578,0.1892298,-0.022628
87,-0.40838143,-0.27303442,"('unsuccessful', 'successful')",-0.4083814,-0.2730344,0.135347
88,0.38751498,0.31833988,"('low', 'eminent')",0.387515,0.3183399,-0.0691751
