,metabolite_male,metabolite_female,tuple,average_male,average_female,female-male
44,0.55061644,0.59705526,"('prejudiced', 'unprejudiced')",0.5506164,0.5970553,0.0464389
45,-0.23504049,-0.24303621,"('incompetent', 'competent')",-0.2350405,-0.2430362,-0.0079957
46,0.31579688,0.26337343,"('uncompetitive', 'competitive')",0.3157969,0.2633734,-0.0524235
47,1.0989678,1.0107722,"('stupid', 'smart')",1.0989678,1.0107722,-0.0881956
48,0.7003367,0.6368659,"('unintelligent', 'intelligent')",0.7003367,0.6368659,-0.0634708
49,0.18918559,0.20076759,"('unable', 'able')",0.1891856,0.2007676,0.011582
50,0.41573662,0.30329344,"('clumsy', 'skillful')",0.4157366,0.3032934,-0.1124432
51,0.23365897,0.10670964,"('uneducated', 'educated')",0.233659,0.1067096,-0.1269494
52,-0.6901514,-0.8831496,"('irrational', 'rational')",-0.6901514,-0.8831496,-0.1929982
53,-2.009545,-2.142033,"('uncreative', 'creative')",-2.0095451,-2.1420331,-0.132488
54,-0.4385535,-0.51269895,"('incapable', 'capable')",-0.4385535,-0.5126989,-0.0741454
55,0.8223963,0.7744522,"('incompetent', 'clever')",0.8223963,0.7744522,-0.0479441
56,0.93107957,0.86867034,"('impractical', 'practical')",0.9310796,0.8686703,-0.0624093
57,-1.6260114,-1.6761649,"('unimaginative', 'imaginative')",-1.6260114,-1.6761649,-0.0501535
58,-0.3539269,-0.38475206,"('undiscriminating', 'discriminating')",-0.3539269,-0.3847521,-0.0308252
59,-0.438777,-0.49590275,"('foolish', 'wise')",-0.438777,-0.4959027,-0.0571257
60,1.0307902,1.0201455,"('inefficient', 'efficient')",1.0307902,1.0201455,-0.0106447
61,-0.29815987,-0.40832606,"('illogical', 'logical')",-0.2981599,-0.4083261,-0.1101662
62,0.43288866,0.5021749,"('incompetent', 'brilliant')",0.4328887,0.5021749,0.0692862
63,0.68035567,0.6423249,"('unperceptive', 'insightful')",0.6803557,0.6423249,-0.0380308
64,-1.2124131,-1.186443,"('shy', 'confident')",-1.2124131,-1.186443,0.0259701
65,-0.107176706,-0.16986975,"('insecure', 'secure')",-0.1071767,-0.1698698,-0.0626931
66,-1.1790609,-1.163901,"('inactive', 'active')",-1.1790609,-1.163901,0.0151599
67,0.2987535,0.29848406,"('doubtful', 'determined')",0.2987535,0.2984841,-0.0002694
68,-0.06763163,-0.03648372,"('dependent', 'independent')",-0.0676316,-0.0364837,0.0311479
69,-0.42992276,-0.36651376,"('lazy', 'industrious')",-0.4299228,-0.3665138,0.063409
70,0.5198075,0.43816975,"('lethargic', 'energetic')",0.5198075,0.4381697,-0.0816378
71,0.24761586,0.2979382,"('diffident', 'self-confident')",0.2476159,0.2979382,0.0503223
72,-0.2904646,-0.28107566,"('unambitious', 'ambitious')",-0.2904646,-0.2810757,0.0093889
73,-0.4495755,-0.4210751,"('helpless', 'self-reliant')",-0.4495755,-0.4210751,0.0285004
74,0.4485441,0.35087377,"('undedicated', 'dedicated')",0.4485441,0.3508738,-0.0976703
75,-0.41264609,-0.3210541,"('meek', 'impulsive')",-0.4126461,-0.3210541,0.091592
76,0.60961187,0.60874254,"('anxious', 'daring')",0.6096119,0.6087425,-0.0008694
77,0.25895572,0.341473,"('unmotivated', 'motivated')",0.2589557,0.341473,0.0825173
78,1.0436636,1.0793691,"('nonresilient', 'resilient')",1.0436636,1.0793691,0.0357055
79,-0.5229307,-0.44812214,"('wavering', 'unwavering')",-0.5229307,-0.4481221,0.0748086
80,0.9228946,0.913427,"('dominated', 'dominating')",0.9228946,0.913427,-0.0094676
81,1.1171756,1.1320215,"('submissive', 'aggressive')",1.1171756,1.1320215,0.0148459
82,1.0147177,0.97201467,"('poor', 'rich')",1.0147177,0.9720147,-0.042703
83,0.30695787,0.26557004,"('powerless', 'powerful')",0.3069579,0.26557,-0.0413879
84,0.11998136,0.09817895,"('inferior', 'superior')",0.1199814,0.098179,-0.0218024
85,-0.36611718,-0.42878947,"('insignificant', 'prestigious')",-0.3661172,-0.4287895,-0.0626723
86,-0.41548604,-0.5686636,"('uninfluential', 'influential')",-0.415486,-0.5686636,-0.1531776
87,0.032278348,0.03079063,"('unsuccessful', 'successful')",0.0322783,0.0307906,-0.0014877
88,0.5632487,0.41644335,"('low', 'eminent')",0.5632487,0.4164433,-0.1468054
