,cerner_male,cerner_female,tuple,corp_male,corp_female,average_male,average_female,female-male
65,-0.012734253,-0.12896192,"('insecure', 'secure')",-0.45109737,-0.5383985,-0.2319158,-0.3336802,-0.1017644
66,-0.83822817,-0.9075553,"('inactive', 'active')",0.102360405,0.13289694,-0.3679339,-0.3873292,-0.0193953
67,0.4334035,0.41035166,"('doubtful', 'determined')",-0.52550733,-0.57528013,-0.0460519,-0.0824642,-0.0364123
68,-0.19643597,-0.19287893,"('dependent', 'independent')",-0.85041636,-0.8359376,-0.5234262,-0.5144083,0.0090179
69,1.0667729,1.0984445,"('lazy', 'industrious')",-0.41461277,-0.30952194,0.3260801,0.3944613,0.0683812
70,-0.72876966,-0.70552534,"('lethargic', 'energetic')",-0.32388565,-0.3502046,-0.5263277,-0.5278649,-0.0015372
71,0.46831638,0.5187795,"('diffident', 'self-confident')",0.3779903,0.38684288,0.4231533,0.4528112,0.0296579
72,-0.5353497,-0.5087499,"('unambitious', 'ambitious')",-0.60175335,-0.52194804,-0.5685515,-0.515349,0.0532025
73,0.91908866,0.83841664,"('helpless', 'self-reliant')",-2.9209769,-2.8817623,-1.0009441,-1.0216728,-0.0207287
74,0.062089805,-0.021326084,"('undedicated', 'dedicated')",-0.46946463,-0.5903115,-0.2036874,-0.3058188,-0.1021314
75,0.17831935,0.24400398,"('meek', 'impulsive')",-0.5727075,-0.40683332,-0.1971941,-0.0814147,0.1157794
76,-0.1381056,-0.14189571,"('anxious', 'daring')",-0.5728692,-0.5737555,-0.3554874,-0.3578256,-0.0023382
77,-0.20874524,-0.2265267,"('unmotivated', 'motivated')",-1.2583687,-1.1983082,-0.733557,-0.7124175,0.0211395
78,-0.18053243,-0.095042236,"('nonresilient', 'resilient')",-0.040386125,-0.04415,-0.1104593,-0.0695961,0.0408632
79,-0.63145924,-0.7297845,"('wavering', 'unwavering')",-0.52834237,-0.41652516,-0.5799008,-0.5731548,0.006746
80,-0.25497752,-0.22577325,"('dominated', 'dominating')",-1.0251518,-1.0293918,-0.6400647,-0.6275825,0.0124822
81,-0.021027837,0.016025592,"('submissive', 'aggressive')",-0.9696799,-0.9390751,-0.4953539,-0.4615248,0.0338291
82,-0.5131209,-0.5226465,"('poor', 'rich')",6.253348,6.2811837,2.8701134,2.8792686,0.0091552
83,0.0005461201,-0.04589455,"('powerless', 'powerful')",-0.9636295,-1.0063536,-0.4815417,-0.5261241,-0.0445824
84,0.7805415,0.71775043,"('inferior', 'superior')",0.8090144,0.8261752,0.7947779,0.7719628,-0.0228151
85,0.4938399,0.37664086,"('insignificant', 'prestigious')",0.08698307,0.057920735,0.2904115,0.2172808,-0.0731307
86,-1.1821413,-1.3804338,"('uninfluential', 'influential')",-0.4802134,-0.6469999,-0.8311774,-1.0137168,-0.1825394
87,0.41746217,0.3179822,"('unsuccessful', 'successful')",1.1032404,1.0326561,0.7603513,0.6753191,-0.0850322
88,-0.5415136,-0.6889103,"('low', 'eminent')",-0.29443014,-0.37397516,-0.4179719,-0.5314428,-0.1134709
