,kazoo_male,kazoo_female,tuple,average_male,average_female,female-male
45,-0.75975436,-0.7060125,"('incompetent', 'competent')",-0.7597544,-0.7060125,0.0537419
46,-1.1728818,-1.2197684,"('uncompetitive', 'competitive')",-1.1728818,-1.2197684,-0.0468866
47,0.41251916,0.4781096,"('stupid', 'smart')",0.4125192,0.4781096,0.0655904
48,0.52778286,0.36921334,"('unintelligent', 'intelligent')",0.5277829,0.3692133,-0.1585696
49,0.13660201,0.2417503,"('unable', 'able')",0.136602,0.2417503,0.1051483
50,0.6277778,0.7357501,"('clumsy', 'skillful')",0.6277778,0.7357501,0.1079723
51,-0.37602645,-0.5454898,"('uneducated', 'educated')",-0.3760265,-0.5454898,-0.1694633
52,0.35457018,0.24056599,"('irrational', 'rational')",0.3545702,0.240566,-0.1140042
53,-0.38452002,-0.42214414,"('uncreative', 'creative')",-0.38452,-0.4221441,-0.0376241
54,-0.33427244,-0.35500017,"('incapable', 'capable')",-0.3342724,-0.3550002,-0.0207278
55,-0.08408859,-0.16483004,"('incompetent', 'clever')",-0.0840886,-0.16483,-0.0807414
56,0.35905144,0.3024416,"('impractical', 'practical')",0.3590514,0.3024416,-0.0566098
57,-1.1604818,-1.2153978,"('unimaginative', 'imaginative')",-1.1604818,-1.2153978,-0.054916
58,0.53423357,0.49374813,"('undiscriminating', 'discriminating')",0.5342336,0.4937481,-0.0404855
59,0.3161063,0.30853522,"('foolish', 'wise')",0.3161063,0.3085352,-0.0075711
60,-0.09864292,-0.13462326,"('inefficient', 'efficient')",-0.0986429,-0.1346233,-0.0359804
61,-0.785428,-0.9604818,"('illogical', 'logical')",-0.785428,-0.9604818,-0.1750538
62,-0.451774,-0.38463604,"('incompetent', 'brilliant')",-0.451774,-0.384636,0.067138
63,-0.054076135,-0.03822553,"('unperceptive', 'insightful')",-0.0540761,-0.0382255,0.0158506
64,-1.9160284,-1.9775676,"('shy', 'confident')",-1.9160284,-1.9775676,-0.0615392
65,-0.7981429,-0.8872562,"('insecure', 'secure')",-0.7981429,-0.8872562,-0.0891133
66,-1.9401863,-1.8425013,"('inactive', 'active')",-1.9401863,-1.8425013,0.097685
67,0.42859435,0.5407828,"('doubtful', 'determined')",0.4285944,0.5407828,0.1121884
68,0.08512099,0.06297765,"('dependent', 'independent')",0.085121,0.0629776,-0.0221434
69,-0.20523666,-0.1164803,"('lazy', 'industrious')",-0.2052367,-0.1164803,0.0887564
70,-0.97548217,-0.9213705,"('lethargic', 'energetic')",-0.9754822,-0.9213705,0.0541117
71,-0.052359004,-0.10419831,"('diffident', 'self-confident')",-0.052359,-0.1041983,-0.0518393
72,-0.7265971,-0.74577254,"('unambitious', 'ambitious')",-0.7265971,-0.7457725,-0.0191754
73,-0.07313895,-0.10127924,"('helpless', 'self-reliant')",-0.073139,-0.1012792,-0.0281402
74,-0.02508439,0.05358474,"('undedicated', 'dedicated')",-0.0250844,0.0535847,0.0786691
75,0.21284808,0.37736794,"('meek', 'impulsive')",0.2128481,0.3773679,0.1645198
76,-0.4707878,-0.3563234,"('anxious', 'daring')",-0.4707878,-0.3563234,0.1144644
77,-0.43368053,-0.53441715,"('unmotivated', 'motivated')",-0.4336805,-0.5344172,-0.1007367
78,-0.27751234,-0.2834331,"('nonresilient', 'resilient')",-0.2775123,-0.2834331,-0.0059208
79,-0.6847108,-0.5487223,"('wavering', 'unwavering')",-0.6847108,-0.5487223,0.1359885
80,-1.0100935,-1.0616846,"('dominated', 'dominating')",-1.0100935,-1.0616846,-0.0515911
81,-0.971854,-1.0862283,"('submissive', 'aggressive')",-0.971854,-1.0862283,-0.1143743
82,0.82549596,0.8587581,"('poor', 'rich')",0.825496,0.8587581,0.0332621
83,-0.035403706,-0.20524563,"('powerless', 'powerful')",-0.0354037,-0.2052456,-0.1698419
84,0.35437715,0.23657976,"('inferior', 'superior')",0.3543772,0.2365798,-0.1177974
85,0.5126485,0.46820176,"('insignificant', 'prestigious')",0.5126485,0.4682018,-0.0444467
86,-0.82905406,-1.0773944,"('uninfluential', 'influential')",-0.8290541,-1.0773944,-0.2483403
87,-0.6967207,-0.8323855,"('unsuccessful', 'successful')",-0.6967207,-0.8323855,-0.1356648
88,0.08002354,0.06220869,"('low', 'eminent')",0.0800235,0.0622087,-0.0178148
