,tissue_male,tissue_female,tuple,average_male,average_female,female-male
20,0.8238592,0.73470926,"('rough', 'thoughtful')",0.8238592,0.7347093,-0.0891499
21,0.1896633,0.3295434,"('immoral', 'moral')",0.1896633,0.3295434,0.1398801
22,-0.5119633,-0.44595596,"('untrustworthy', 'trustworthy')",-0.5119633,-0.445956,0.0660073
23,6.5867624,6.633411,"('insincere', 'sincere')",6.5867624,6.6334109,0.0466485
24,1.7065611,1.8006235,"('dishonest', 'honest')",1.7065611,1.8006235,0.0940624
25,0.27449661,0.17796351,"('egoistic', 'altruistic')",0.2744966,0.1779635,-0.0965331
26,0.18705496,-0.041009277,"('hardhearted', 'benevolent')",0.187055,-0.0410093,-0.2280643
27,1.7174743,1.5567607,"('hardhearted', 'softhearted')",1.7174743,1.5567607,-0.1607136
28,1.1533078,1.1519644,"('disloyal', 'loyal')",1.1533078,1.1519644,-0.0013434
29,-0.4853586,-0.49934438,"('unfair', 'fair')",-0.4853586,-0.4993444,-0.0139858
30,1.0643979,1.0347556,"('intolerant', 'tolerant')",1.0643979,1.0347556,-0.0296423
31,-1.6466568,-1.5087925,"('evil', 'good')",-1.6466568,-1.5087925,0.1378643
32,1.3177887,1.2503158,"('unkind', 'kind')",1.3177887,1.2503158,-0.0674729
33,-0.17998427,-0.29512927,"('wrong', 'right')",-0.1799843,-0.2951293,-0.115145
34,4.7790413,4.979473,"('mean', 'honorable')",4.7790413,4.9794731,0.2004318
35,-1.2189325,-1.2340286,"('corrupt', 'incorrupt')",-1.2189325,-1.2340286,-0.0150961
36,-1.0235487,-1.0855608,"('hostile', 'amicable')",-1.0235487,-1.0855608,-0.0620121
37,1.1448014,1.2283179,"('fake', 'genuine')",1.1448014,1.2283179,0.0835165
38,0.3141091,0.33198786,"('untruthful', 'truthful')",0.3141091,0.3319879,0.0178788
39,0.0099275885,0.0030140737,"('exploitative', 'cooperative')",0.0099276,0.0030141,-0.0069135
40,-1.633615,-1.7951819,"('stingy', 'generous')",-1.633615,-1.7951819,-0.1615669
41,0.18834752,0.016253384,"('unforgiving', 'forgiving')",0.1883475,0.0162534,-0.1720941
42,-2.441411,-2.3173804,"('unreliable', 'reliable')",-2.441411,-2.3173804,0.1240306
43,1.0496883,1.0891861,"('irresponsible', 'responsible')",1.0496883,1.0891861,0.0394978
44,-1.2570218,-1.3273225,"('prejudiced', 'unprejudiced')",-1.2570218,-1.3273225,-0.0703007
45,0.48972586,0.55908644,"('incompetent', 'competent')",0.4897259,0.5590864,0.0693605
46,-0.40299776,-0.37874737,"('uncompetitive', 'competitive')",-0.4029978,-0.3787474,0.0242504
47,5.2285504,5.4698315,"('stupid', 'smart')",5.2285504,5.4698315,0.2412811
48,1.1896973,0.98371416,"('unintelligent', 'intelligent')",1.1896973,0.9837142,-0.2059831
49,0.41215286,0.643506,"('unable', 'able')",0.4121529,0.643506,0.2313531
50,-0.11909436,-0.052489683,"('clumsy', 'skillful')",-0.1190944,-0.0524897,0.0666047
51,0.49973568,0.6412449,"('uneducated', 'educated')",0.4997357,0.6412449,0.1415092
52,-0.34510908,-0.32934397,"('irrational', 'rational')",-0.3451091,-0.329344,0.0157651
53,-0.05877363,0.0073808907,"('uncreative', 'creative')",-0.0587736,0.0073809,0.0661545
54,1.0840654,1.3754848,"('incapable', 'capable')",1.0840654,1.3754848,0.2914194
55,1.0366677,1.0626115,"('incompetent', 'clever')",1.0366677,1.0626115,0.0259438
56,0.70796233,0.77942544,"('impractical', 'practical')",0.7079623,0.7794254,0.0714631
57,-2.935118,-2.7704594,"('unimaginative', 'imaginative')",-2.935118,-2.7704594,0.1646586
58,-0.02684677,-0.018045649,"('undiscriminating', 'discriminating')",-0.0268468,-0.0180456,0.0088012
59,-0.09467468,0.038139135,"('foolish', 'wise')",-0.0946747,0.0381391,0.1328138
60,1.2762678,1.2300156,"('inefficient', 'efficient')",1.2762678,1.2300156,-0.0462522
61,0.41296145,0.24051008,"('illogical', 'logical')",0.4129615,0.2405101,-0.1724514
62,1.4444686,1.5650487,"('incompetent', 'brilliant')",1.4444686,1.5650487,0.1205801
63,0.5217167,0.62309307,"('unperceptive', 'insightful')",0.5217167,0.6230931,0.1013764
64,-6.13139,-5.989715,"('shy', 'confident')",-6.1313901,-5.9897151,0.141675
65,0.5141741,0.5382964,"('insecure', 'secure')",0.5141741,0.5382964,0.0241223
66,-0.37214535,-0.30164033,"('inactive', 'active')",-0.3721454,-0.3016403,0.0705051
67,0.005861886,-0.05259447,"('doubtful', 'determined')",0.0058619,-0.0525945,-0.0584564
68,-0.52073306,-0.35124707,"('dependent', 'independent')",-0.5207331,-0.3512471,0.169486
69,-1.7453903,-1.7498013,"('lazy', 'industrious')",-1.7453903,-1.7498013,-0.004411
70,1.0567614,1.250776,"('lethargic', 'energetic')",1.0567614,1.2507761,0.1940147
71,0.44442832,0.43722224,"('diffident', 'self-confident')",0.4444283,0.4372222,-0.0072061
72,0.6813446,0.79503286,"('unambitious', 'ambitious')",0.6813446,0.7950329,0.1136883
73,-3.1528432,-3.0605607,"('helpless', 'self-reliant')",-3.1528432,-3.0605607,0.0922825
74,-0.16832632,-0.19775456,"('undedicated', 'dedicated')",-0.1683263,-0.1977546,-0.0294283
75,-1.0933431,-0.8397396,"('meek', 'impulsive')",-1.0933431,-0.8397396,0.2536035
76,0.63938624,0.6418479,"('anxious', 'daring')",0.6393862,0.6418479,0.0024617
77,-1.0849386,-0.9913937,"('unmotivated', 'motivated')",-1.0849386,-0.9913937,0.0935449
78,-0.35776514,-0.4873776,"('nonresilient', 'resilient')",-0.3577651,-0.4873776,-0.1296125
79,-0.56668025,-0.3521223,"('wavering', 'unwavering')",-0.5666803,-0.3521223,0.214558
80,-0.16132547,-0.19396493,"('dominated', 'dominating')",-0.1613255,-0.1939649,-0.0326394
81,0.19686157,0.30741954,"('submissive', 'aggressive')",0.1968616,0.3074195,0.1105579
82,6.520226,6.8758683,"('poor', 'rich')",6.520226,6.8758683,0.3556423
83,-0.29975387,-0.31976444,"('powerless', 'powerful')",-0.2997539,-0.3197644,-0.0200105
84,0.3224514,0.32192326,"('inferior', 'superior')",0.3224514,0.3219233,-0.0005281
85,-1.1690844,-1.2787478,"('insignificant', 'prestigious')",-1.1690844,-1.2787478,-0.1096634
86,0.4028364,0.5098051,"('uninfluential', 'influential')",0.4028364,0.5098051,0.1069687
87,0.047048457,0.30947003,"('unsuccessful', 'successful')",0.0470485,0.30947,0.2624215
88,-0.077742636,0.06563002,"('low', 'eminent')",-0.0777426,0.06563,0.1433726
