,transocean_male,transocean_female,tuple,ltd_male,ltd_female,average_male,average_female,female-male
61,-0.7553822,-0.7743002,"('illogical', 'logical')",0.26680204,0.05870376,-0.2442901,-0.3577982,-0.1135081
62,-0.8652493,-0.7205351,"('incompetent', 'brilliant')",0.053231012,0.15862793,-0.4060091,-0.2809536,0.1250555
63,-0.9600679,-0.9612221,"('unperceptive', 'insightful')",0.8930123,0.95057297,-0.0335278,-0.0053246,0.0282032
64,-0.22735056,-0.22994493,"('shy', 'confident')",-5.112317,-5.074207,-2.6698339,-2.6520758,0.0177581
65,-0.97288513,-0.91563356,"('insecure', 'secure')",0.012865573,0.18448836,-0.4800098,-0.3655726,0.1144372
66,0.24686168,0.15583272,"('inactive', 'active')",1.17497,1.0602543,0.7109159,0.6080436,-0.1028723
67,0.026092589,0.09486327,"('doubtful', 'determined')",-1.1326598,-0.9989486,-0.5532836,-0.4520426,0.101241
68,-1.1395323,-1.1254575,"('dependent', 'independent')",-0.80955625,-0.7130745,-0.9745443,-0.919266,0.0552783
69,2.4312935,2.3459263,"('lazy', 'industrious')",-0.11881471,-0.21400309,1.1562394,1.0659616,-0.0902778
70,-0.90635425,-0.90039736,"('lethargic', 'energetic')",0.6970422,0.78288925,-0.104656,-0.0587541,0.0459019
71,0.73487407,0.678172,"('diffident', 'self-confident')",0.51747376,0.42095044,0.6261739,0.5495612,-0.0766127
72,-0.30712494,-0.2787174,"('unambitious', 'ambitious')",0.058109444,0.10817715,-0.1245077,-0.0852701,0.0392376
73,0.8451793,0.8263805,"('helpless', 'self-reliant')",-2.2328107,-2.2033186,-0.6938157,-0.6884691,0.0053466
74,-0.68723136,-0.67267257,"('undedicated', 'dedicated')",0.6686323,0.57687235,-0.0092995,-0.0479001,-0.0386006
75,1.0658703,0.9916218,"('meek', 'impulsive')",0.098409265,0.13463452,0.5821398,0.5631282,-0.0190116
76,-0.5776408,-0.41204467,"('anxious', 'daring')",-0.38349882,-0.23554972,-0.4805698,-0.3237972,0.1567726
77,-0.5741011,-0.5361464,"('unmotivated', 'motivated')",-0.7170961,-0.6383128,-0.6455986,-0.5872296,0.058369
78,-0.72010255,-0.7380513,"('nonresilient', 'resilient')",-0.046510473,-0.089701995,-0.3833065,-0.4138767,-0.0305702
79,0.29837874,0.19337958,"('wavering', 'unwavering')",0.1791565,0.12061782,0.2387676,0.1569987,-0.0817689
80,0.31260228,0.32424885,"('dominated', 'dominating')",-0.42565724,-0.34794533,-0.0565275,-0.0118482,0.0446793
81,-0.9278539,-0.9164567,"('submissive', 'aggressive')",-1.2039267,-1.0054874,-1.0658903,-0.9609721,0.1049182
82,-0.8066724,-0.7824039,"('poor', 'rich')",4.688907,4.831344,1.9411174,2.0244701,0.0833527
83,0.2930332,0.3565781,"('powerless', 'powerful')",-1.3278941,-1.3113168,-0.5174304,-0.4773694,0.040061
84,-0.0689891,-0.05506184,"('inferior', 'superior')",0.20234391,0.17634416,0.0666774,0.0606412,-0.0060362
85,0.35093516,0.26021206,"('insignificant', 'prestigious')",0.51037264,0.38395503,0.4306539,0.3220835,-0.1085704
86,-1.9377354,-2.0010424,"('uninfluential', 'influential')",0.38152695,0.33033037,-0.7781042,-0.835356,-0.0572518
87,0.31260055,0.2709918,"('unsuccessful', 'successful')",1.1168572,1.0994861,0.7147288,0.685239,-0.0294898
88,-0.34543762,-0.40582302,"('low', 'eminent')",-0.26183644,-0.23690061,-0.303637,-0.3213618,-0.0177248
