,foal_male,foal_female,tuple,average_male,average_female,female-male
70,0.25616196,0.17425245,"('lethargic', 'energetic')",0.256162,0.1742525,-0.0819095
71,-0.12010694,-0.13819456,"('diffident', 'self-confident')",-0.1201069,-0.1381946,-0.0180877
72,0.12880822,0.04925825,"('unambitious', 'ambitious')",0.1288082,0.0492583,-0.0795499
73,-1.7735063,-1.7279344,"('helpless', 'self-reliant')",-1.7735063,-1.7279344,0.0455719
74,-0.3183207,-0.39549914,"('undedicated', 'dedicated')",-0.3183207,-0.3954991,-0.0771784
75,-0.5051541,-0.47756514,"('meek', 'impulsive')",-0.5051541,-0.4775651,0.027589
76,0.35270533,0.44454953,"('anxious', 'daring')",0.3527053,0.4445495,0.0918442
77,-0.19465727,-0.08713461,"('unmotivated', 'motivated')",-0.1946573,-0.0871346,0.1075227
78,0.8099213,0.86880517,"('nonresilient', 'resilient')",0.8099213,0.8688052,0.0588839
79,-0.37255335,-0.305737,"('wavering', 'unwavering')",-0.3725533,-0.305737,0.0668163
80,-0.28593636,-0.31834173,"('dominated', 'dominating')",-0.2859364,-0.3183417,-0.0324053
81,-0.71919566,-0.65970325,"('submissive', 'aggressive')",-0.7191957,-0.6597033,0.0594924
82,2.0957327,2.1122363,"('poor', 'rich')",2.0957327,2.1122363,0.0165036
83,-0.30177474,-0.30799872,"('powerless', 'powerful')",-0.3017747,-0.3079987,-0.006224
84,0.5747133,0.54991233,"('inferior', 'superior')",0.5747133,0.5499123,-0.024801
85,-0.1666458,-0.22860825,"('insignificant', 'prestigious')",-0.1666458,-0.2286083,-0.0619625
86,-0.5505624,-0.6584396,"('uninfluential', 'influential')",-0.5505624,-0.6584396,-0.1078772
87,-0.44648385,-0.4726116,"('unsuccessful', 'successful')",-0.4464839,-0.4726116,-0.0261277
88,-0.69653404,-0.7541676,"('low', 'eminent')",-0.696534,-0.7541676,-0.0576336
