,motive_male,motive_female,tuple,average_male,average_female,female-male
69,-1.7595515,-1.7671485,"('lazy', 'industrious')",-1.7595515,-1.7671485,-0.007597
70,1.3729264,1.4518486,"('lethargic', 'energetic')",1.3729264,1.4518486,0.0789222
71,0.5409619,0.5375083,"('diffident', 'self-confident')",0.5409619,0.5375083,-0.0034536
72,0.95714504,1.0799481,"('unambitious', 'ambitious')",0.957145,1.0799481,0.1228031
73,-3.2305095,-3.1619794,"('helpless', 'self-reliant')",-3.2305095,-3.1619794,0.0685301
74,-0.22718883,-0.23555791,"('undedicated', 'dedicated')",-0.2271888,-0.2355579,-0.0083691
75,-0.6824347,-0.48138914,"('meek', 'impulsive')",-0.6824347,-0.4813891,0.2010456
76,0.61380655,0.6293958,"('anxious', 'daring')",0.6138065,0.6293958,0.0155893
77,-0.83326775,-0.7712878,"('unmotivated', 'motivated')",-0.8332677,-0.7712878,0.0619799
78,-0.33400652,-0.3723986,"('nonresilient', 'resilient')",-0.3340065,-0.3723986,-0.0383921
79,-0.21067055,-0.12914528,"('wavering', 'unwavering')",-0.2106705,-0.1291453,0.0815252
80,-0.41294396,-0.42244485,"('dominated', 'dominating')",-0.412944,-0.4224449,-0.0095009
81,0.16854082,0.27063245,"('submissive', 'aggressive')",0.1685408,0.2706324,0.1020916
82,7.287627,7.404197,"('poor', 'rich')",7.2876272,7.4041972,0.11657
83,-0.42372715,-0.34622586,"('powerless', 'powerful')",-0.4237272,-0.3462259,0.0775013
84,0.361646,0.4151208,"('inferior', 'superior')",0.361646,0.4151208,0.0534748
85,-0.85022515,-0.9720242,"('insignificant', 'prestigious')",-0.8502252,-0.9720242,-0.121799
86,0.44315654,0.51443994,"('uninfluential', 'influential')",0.4431565,0.5144399,0.0712834
87,-0.084777296,0.0739515,"('unsuccessful', 'successful')",-0.0847773,0.0739515,0.1587288
88,0.24236527,0.2984795,"('low', 'eminent')",0.2423653,0.2984795,0.0561142
