,planet_male,planet_female,tuple,average_male,average_female,female-male
33,-0.33498642,-0.38193142,"('wrong', 'right')",-0.3349864,-0.3819314,-0.046945
34,4.6941113,4.85445,"('mean', 'honorable')",4.6941113,4.8544502,0.1603389
35,-0.6379604,-0.7795449,"('corrupt', 'incorrupt')",-0.6379604,-0.7795449,-0.1415845
36,-0.532168,-0.7094507,"('hostile', 'amicable')",-0.532168,-0.7094507,-0.1772827
37,0.32893395,0.39395455,"('fake', 'genuine')",0.328934,0.3939545,0.0650205
38,0.3596903,0.30543593,"('untruthful', 'truthful')",0.3596903,0.3054359,-0.0542544
39,-0.21397065,-0.2143857,"('exploitative', 'cooperative')",-0.2139706,-0.2143857,-0.0004151
40,-1.842517,-1.8422939,"('stingy', 'generous')",-1.842517,-1.8422939,0.0002231
41,-0.06358404,-0.13477322,"('unforgiving', 'forgiving')",-0.063584,-0.1347732,-0.0711892
42,-2.0631738,-1.9766116,"('unreliable', 'reliable')",-2.0631738,-1.9766116,0.0865622
43,1.0015157,1.0311255,"('irresponsible', 'responsible')",1.0015157,1.0311255,0.0296098
44,-1.0373333,-1.1457775,"('prejudiced', 'unprejudiced')",-1.0373333,-1.1457775,-0.1084442
45,0.12932335,0.18302959,"('incompetent', 'competent')",0.1293233,0.1830296,0.0537063
46,-0.51290435,-0.43162164,"('uncompetitive', 'competitive')",-0.5129043,-0.4316216,0.0812827
47,5.415313,5.570406,"('stupid', 'smart')",5.4153128,5.570406,0.1550932
48,1.5445201,1.4963404,"('unintelligent', 'intelligent')",1.5445201,1.4963404,-0.0481797
49,0.17562208,0.26608256,"('unable', 'able')",0.1756221,0.2660826,0.0904605
50,0.008674108,0.07158841,"('clumsy', 'skillful')",0.0086741,0.0715884,0.0629143
51,0.7464149,0.84892476,"('uneducated', 'educated')",0.7464149,0.8489248,0.1025099
52,-0.22124507,-0.29456902,"('irrational', 'rational')",-0.2212451,-0.294569,-0.0733239
53,-0.0591904,-0.058730386,"('uncreative', 'creative')",-0.0591904,-0.0587304,0.00046
54,1.2774072,1.4061841,"('incapable', 'capable')",1.2774072,1.4061841,0.1287769
55,0.7066832,0.7893054,"('incompetent', 'clever')",0.7066832,0.7893054,0.0826222
56,0.7336021,0.7836213,"('impractical', 'practical')",0.7336021,0.7836213,0.0500192
57,-2.6637878,-2.551821,"('unimaginative', 'imaginative')",-2.6637878,-2.551821,0.1119668
58,-0.5651587,-0.54302055,"('undiscriminating', 'discriminating')",-0.5651587,-0.5430205,0.0221382
59,0.30849078,0.34677282,"('foolish', 'wise')",0.3084908,0.3467728,0.038282
60,0.5121762,0.55592704,"('inefficient', 'efficient')",0.5121762,0.555927,0.0437508
61,0.24919763,0.17152259,"('illogical', 'logical')",0.2491976,0.1715226,-0.077675
62,1.4527184,1.5887969,"('incompetent', 'brilliant')",1.4527184,1.5887969,0.1360785
63,0.9847129,0.96149635,"('unperceptive', 'insightful')",0.9847129,0.9614964,-0.0232165
64,-5.463301,-5.470427,"('shy', 'confident')",-5.4633012,-5.470427,-0.0071258
65,0.79499304,0.8604851,"('insecure', 'secure')",0.794993,0.8604851,0.0654921
66,-0.31677786,-0.3438164,"('inactive', 'active')",-0.3167779,-0.3438164,-0.0270385
67,-0.70225346,-0.75205123,"('doubtful', 'determined')",-0.7022535,-0.7520512,-0.0497977
68,-0.1597058,-0.18582344,"('dependent', 'independent')",-0.1597058,-0.1858234,-0.0261176
69,-1.4741306,-1.5817873,"('lazy', 'industrious')",-1.4741306,-1.5817873,-0.1076567
70,1.0736475,1.1526296,"('lethargic', 'energetic')",1.0736475,1.1526296,0.0789821
71,0.4416276,0.47685054,"('diffident', 'self-confident')",0.4416276,0.4768505,0.0352229
72,0.66635126,0.68604267,"('unambitious', 'ambitious')",0.6663513,0.6860427,0.0196914
73,-2.7884216,-2.8204181,"('helpless', 'self-reliant')",-2.7884216,-2.8204181,-0.0319965
74,0.018173914,-0.04711493,"('undedicated', 'dedicated')",0.0181739,-0.0471149,-0.0652888
75,-0.72884655,-0.6923896,"('meek', 'impulsive')",-0.7288465,-0.6923896,0.0364569
76,0.54995793,0.634045,"('anxious', 'daring')",0.5499579,0.634045,0.0840871
77,-0.71203226,-0.7888885,"('unmotivated', 'motivated')",-0.7120323,-0.7888885,-0.0768562
78,-0.23656552,-0.26945943,"('nonresilient', 'resilient')",-0.2365655,-0.2694594,-0.0328939
79,-0.08541717,-0.0884042,"('wavering', 'unwavering')",-0.0854172,-0.0884042,-0.002987
80,0.3056964,0.33738467,"('dominated', 'dominating')",0.3056964,0.3373847,0.0316883
81,0.2478312,0.35870236,"('submissive', 'aggressive')",0.2478312,0.3587024,0.1108712
82,5.717164,6.022288,"('poor', 'rich')",5.717164,6.0222878,0.3051238
83,-0.39062232,-0.39242536,"('powerless', 'powerful')",-0.3906223,-0.3924254,-0.0018031
84,0.20904101,0.20762756,"('inferior', 'superior')",0.209041,0.2076276,-0.0014134
85,-1.5756203,-1.6848137,"('insignificant', 'prestigious')",-1.5756203,-1.6848137,-0.1091934
86,0.3337078,0.41508535,"('uninfluential', 'influential')",0.3337078,0.4150853,0.0813775
87,0.33498105,0.44482353,"('unsuccessful', 'successful')",0.3349811,0.4448235,0.1098424
88,-0.106481075,-0.0064385193,"('low', 'eminent')",-0.1064811,-0.0064385,0.1000426
