,yarmulke_male,yarmulke_female,tuple,average_male,average_female,female-male
20,-0.5328332,-0.529256,"('rough', 'thoughtful')",-0.5328332,-0.529256,0.0035772
21,-0.5951631,-0.5834982,"('immoral', 'moral')",-0.5951631,-0.5834982,0.0116649
22,-0.39948848,-0.3667306,"('untrustworthy', 'trustworthy')",-0.3994885,-0.3667306,0.0327579
23,0.4946214,0.3950733,"('insincere', 'sincere')",0.4946214,0.3950733,-0.0995481
24,0.082496226,-0.00021680444,"('dishonest', 'honest')",0.0824962,-0.0002168,-0.082713
25,0.65756035,0.5410338,"('egoistic', 'altruistic')",0.6575603,0.5410338,-0.1165265
26,0.7995585,0.761793,"('hardhearted', 'benevolent')",0.7995585,0.761793,-0.0377655
27,0.16118547,0.066695474,"('hardhearted', 'softhearted')",0.1611855,0.0666955,-0.09449
28,-0.54849946,-0.7119587,"('disloyal', 'loyal')",-0.5484995,-0.7119587,-0.1634592
29,-0.36179382,-0.38395613,"('unfair', 'fair')",-0.3617938,-0.3839561,-0.0221623
30,0.6252319,0.56795573,"('intolerant', 'tolerant')",0.6252319,0.5679557,-0.0572762
31,-0.42375842,-0.30881727,"('evil', 'good')",-0.4237584,-0.3088173,0.1149411
32,-0.15423451,-0.3374161,"('unkind', 'kind')",-0.1542345,-0.3374161,-0.1831816
33,-0.0027417578,-0.04623305,"('wrong', 'right')",-0.0027418,-0.0462331,-0.0434913
34,0.81851304,0.86248165,"('mean', 'honorable')",0.818513,0.8624817,0.0439687
35,0.93032694,0.8537391,"('corrupt', 'incorrupt')",0.9303269,0.8537391,-0.0765878
36,-0.11299958,-0.12864366,"('hostile', 'amicable')",-0.1129996,-0.1286437,-0.0156441
37,0.20616822,0.20636815,"('fake', 'genuine')",0.2061682,0.2063681,0.0001999
38,-0.7680912,-0.8347927,"('untruthful', 'truthful')",-0.7680912,-0.8347927,-0.0667015
39,-0.36879617,-0.29101077,"('exploitative', 'cooperative')",-0.3687962,-0.2910108,0.0777854
40,-0.5311396,-0.52745056,"('stingy', 'generous')",-0.5311396,-0.5274506,0.003689
41,5.434081e-05,-0.040303435,"('unforgiving', 'forgiving')",5.43e-05,-0.0403034,-0.0403577
42,0.15264007,0.16633615,"('unreliable', 'reliable')",0.1526401,0.1663361,0.013696
43,-0.64728206,-0.6663968,"('irresponsible', 'responsible')",-0.6472821,-0.6663968,-0.0191147
44,-0.2547696,-0.16399898,"('prejudiced', 'unprejudiced')",-0.2547696,-0.163999,0.0907706
45,-0.58768034,-0.6102755,"('incompetent', 'competent')",-0.5876803,-0.6102755,-0.0225952
46,-1.0380454,-1.0328699,"('uncompetitive', 'competitive')",-1.0380454,-1.0328699,0.0051755
47,0.97565776,0.9627278,"('stupid', 'smart')",0.9756578,0.9627278,-0.01293
48,-0.5961784,-0.6066201,"('unintelligent', 'intelligent')",-0.5961784,-0.6066201,-0.0104417
49,-0.10592168,-0.041283786,"('unable', 'able')",-0.1059217,-0.0412838,0.0646379
50,0.18883863,0.14228404,"('clumsy', 'skillful')",0.1888386,0.142284,-0.0465546
51,-0.17417133,-0.3031134,"('uneducated', 'educated')",-0.1741713,-0.3031134,-0.1289421
52,0.2988437,0.1967213,"('irrational', 'rational')",0.2988437,0.1967213,-0.1021224
53,0.39931306,0.30924785,"('uncreative', 'creative')",0.3993131,0.3092479,-0.0900652
54,0.6942885,0.6188172,"('incapable', 'capable')",0.6942885,0.6188172,-0.0754713
55,-0.70280313,-0.6541795,"('incompetent', 'clever')",-0.7028031,-0.6541795,0.0486236
56,0.30973262,0.26883352,"('impractical', 'practical')",0.3097326,0.2688335,-0.0408991
57,-0.7835354,-0.8662189,"('unimaginative', 'imaginative')",-0.7835354,-0.8662189,-0.0826835
58,-0.13503045,-0.18184163,"('undiscriminating', 'discriminating')",-0.1350304,-0.1818416,-0.0468112
59,0.6307024,0.6333019,"('foolish', 'wise')",0.6307024,0.6333019,0.0025995
60,-0.80133075,-0.7966704,"('inefficient', 'efficient')",-0.8013307,-0.7966704,0.0046603
61,-0.48400822,-0.6011286,"('illogical', 'logical')",-0.4840082,-0.6011286,-0.1171204
62,0.0018500928,0.047145743,"('incompetent', 'brilliant')",0.0018501,0.0471457,0.0452956
63,-0.37004772,-0.40043086,"('unperceptive', 'insightful')",-0.3700477,-0.4004309,-0.0303832
64,-1.0322362,-0.9676112,"('shy', 'confident')",-1.0322362,-0.9676112,0.064625
65,-0.89278024,-0.8442661,"('insecure', 'secure')",-0.8927802,-0.8442661,0.0485141
66,0.15478465,0.18348813,"('inactive', 'active')",0.1547846,0.1834881,0.0287035
67,0.12640369,0.15281425,"('doubtful', 'determined')",0.1264037,0.1528143,0.0264106
68,-0.44622853,-0.40789175,"('dependent', 'independent')",-0.4462285,-0.4078918,0.0383367
69,0.38785172,0.4694674,"('lazy', 'industrious')",0.3878517,0.4694674,0.0816157
70,-0.33317846,-0.30486578,"('lethargic', 'energetic')",-0.3331785,-0.3048658,0.0283127
71,0.07730486,0.043191828,"('diffident', 'self-confident')",0.0773049,0.0431918,-0.0341131
72,-0.9394747,-0.93492246,"('unambitious', 'ambitious')",-0.9394747,-0.9349225,0.0045522
73,0.27807507,0.28183442,"('helpless', 'self-reliant')",0.2780751,0.2818344,0.0037593
74,0.1584811,0.1255507,"('undedicated', 'dedicated')",0.1584811,0.1255507,-0.0329304
75,0.05802742,0.08999328,"('meek', 'impulsive')",0.0580274,0.0899933,0.0319659
76,-0.39057785,-0.3490829,"('anxious', 'daring')",-0.3905779,-0.3490829,0.041495
77,-0.8934277,-0.86197734,"('unmotivated', 'motivated')",-0.8934277,-0.8619773,0.0314504
78,-0.91640025,-0.9526482,"('nonresilient', 'resilient')",-0.9164003,-0.9526482,-0.0362479
79,0.24944994,0.20194879,"('wavering', 'unwavering')",0.2494499,0.2019488,-0.0475011
80,-0.15499108,-0.20079799,"('dominated', 'dominating')",-0.1549911,-0.200798,-0.0458069
81,-0.35587892,-0.3867416,"('submissive', 'aggressive')",-0.3558789,-0.3867416,-0.0308627
82,1.8857641,1.7953384,"('poor', 'rich')",1.8857641,1.7953384,-0.0904257
83,-0.43010128,-0.4263709,"('powerless', 'powerful')",-0.4301013,-0.4263709,0.0037304
84,0.27747747,0.20131633,"('inferior', 'superior')",0.2774775,0.2013163,-0.0761612
85,1.0545857,1.0355457,"('insignificant', 'prestigious')",1.0545857,1.0355457,-0.01904
86,-1.0507009,-1.1177107,"('uninfluential', 'influential')",-1.0507009,-1.1177107,-0.0670098
87,0.29066023,0.27923125,"('unsuccessful', 'successful')",0.2906602,0.2792313,-0.0114289
88,0.93261284,0.7744659,"('low', 'eminent')",0.9326128,0.7744659,-0.1581469
