,conifer_male,conifer_female,tuple,average_male,average_female,female-male
26,1.0290948,0.77262187,"('hardhearted', 'benevolent')",1.0290948,0.7726219,-0.2564729
27,0.5593858,0.48299444,"('hardhearted', 'softhearted')",0.5593858,0.4829944,-0.0763914
28,0.7018079,0.5299455,"('disloyal', 'loyal')",0.7018079,0.5299455,-0.1718624
29,-0.026592348,-0.09731977,"('unfair', 'fair')",-0.0265923,-0.0973198,-0.0707275
30,0.21748596,0.3383905,"('intolerant', 'tolerant')",0.217486,0.3383905,0.1209045
31,-0.9074388,-0.9412421,"('evil', 'good')",-0.9074388,-0.9412421,-0.0338033
32,0.46516818,0.42386678,"('unkind', 'kind')",0.4651682,0.4238668,-0.0413014
33,0.47018456,0.31957102,"('wrong', 'right')",0.4701846,0.319571,-0.1506136
34,2.6594925,2.8684464,"('mean', 'honorable')",2.6594925,2.8684464,0.2089539
35,0.018426422,-0.3097297,"('corrupt', 'incorrupt')",0.0184264,-0.3097297,-0.3281561
36,-0.66539943,-0.8583766,"('hostile', 'amicable')",-0.6653994,-0.8583766,-0.1929772
37,0.56380945,0.6088079,"('fake', 'genuine')",0.5638095,0.6088079,0.0449984
38,0.2394866,0.2386667,"('untruthful', 'truthful')",0.2394866,0.2386667,-0.0008199
39,1.0980017,1.289125,"('exploitative', 'cooperative')",1.0980017,1.289125,0.1911233
40,-0.7401175,-0.73801374,"('stingy', 'generous')",-0.7401175,-0.7380137,0.0021038
41,0.5806841,0.6729931,"('unforgiving', 'forgiving')",0.5806841,0.6729931,0.092309
42,-1.7340891,-1.5706952,"('unreliable', 'reliable')",-1.7340891,-1.5706952,0.1633939
43,0.49487028,0.6452819,"('irresponsible', 'responsible')",0.4948703,0.6452819,0.1504116
44,-0.8576808,-0.75202894,"('prejudiced', 'unprejudiced')",-0.8576808,-0.7520289,0.1056519
45,-0.0021686181,0.17852584,"('incompetent', 'competent')",-0.0021686,0.1785258,0.1806944
46,-1.0131414,-0.76994115,"('uncompetitive', 'competitive')",-1.0131414,-0.7699412,0.2432002
47,2.8007479,2.8025756,"('stupid', 'smart')",2.8007479,2.8025756,0.0018277
48,0.37859467,0.45857272,"('unintelligent', 'intelligent')",0.3785947,0.4585727,0.079978
49,-0.6245377,-0.49273032,"('unable', 'able')",-0.6245377,-0.4927303,0.1318074
50,-0.08142379,-0.21184012,"('clumsy', 'skillful')",-0.0814238,-0.2118401,-0.1304163
51,-0.9429357,-0.92392105,"('uneducated', 'educated')",-0.9429357,-0.923921,0.0190147
52,0.055043243,-0.14460103,"('irrational', 'rational')",0.0550432,-0.144601,-0.1996442
53,-0.43627536,-0.4728422,"('uncreative', 'creative')",-0.4362754,-0.4728422,-0.0365668
54,-0.20777538,-0.26191652,"('incapable', 'capable')",-0.2077754,-0.2619165,-0.0541411
55,-0.47825927,-0.19595714,"('incompetent', 'clever')",-0.4782593,-0.1959571,0.2823022
56,0.63088787,0.8493957,"('impractical', 'practical')",0.6308879,0.8493957,0.2185078
57,-2.311567,-2.23076,"('unimaginative', 'imaginative')",-2.3115671,-2.2307601,0.080807
58,-0.50961626,-0.51855534,"('undiscriminating', 'discriminating')",-0.5096163,-0.5185553,-0.008939
59,0.6814662,0.44138244,"('foolish', 'wise')",0.6814662,0.4413824,-0.2400838
60,0.07805517,0.482015,"('inefficient', 'efficient')",0.0780552,0.482015,0.4039598
61,0.34960094,0.20971182,"('illogical', 'logical')",0.3496009,0.2097118,-0.1398891
62,-0.34440264,-0.0061781667,"('incompetent', 'brilliant')",-0.3444026,-0.0061782,0.3382244
63,-0.063007526,0.09376833,"('unperceptive', 'insightful')",-0.0630075,0.0937683,0.1567758
64,-3.6734207,-3.61051,"('shy', 'confident')",-3.6734207,-3.6105101,0.0629106
65,-0.21165122,-0.17298838,"('insecure', 'secure')",-0.2116512,-0.1729884,0.0386628
66,-0.11467071,-0.28983283,"('inactive', 'active')",-0.1146707,-0.2898328,-0.1751621
67,0.4513929,0.512537,"('doubtful', 'determined')",0.4513929,0.512537,0.0611441
68,-1.1334599,-1.1225318,"('dependent', 'independent')",-1.1334599,-1.1225318,0.0109281
69,0.2716404,0.111930475,"('lazy', 'industrious')",0.2716404,0.1119305,-0.1597099
70,-0.33701017,-0.23314407,"('lethargic', 'energetic')",-0.3370102,-0.2331441,0.1038661
71,0.843764,0.8437322,"('diffident', 'self-confident')",0.843764,0.8437322,-3.18e-05
72,-0.9873273,-0.9958781,"('unambitious', 'ambitious')",-0.9873273,-0.9958781,-0.0085508
73,-1.5720099,-1.5411295,"('helpless', 'self-reliant')",-1.5720099,-1.5411295,0.0308804
74,-0.17004919,-0.0033966005,"('undedicated', 'dedicated')",-0.1700492,-0.0033966,0.1666526
75,-0.80702645,-0.8569428,"('meek', 'impulsive')",-0.8070264,-0.8569428,-0.0499164
76,-0.2246344,0.05346065,"('anxious', 'daring')",-0.2246344,0.0534607,0.2780951
77,-1.0555854,-0.8472644,"('unmotivated', 'motivated')",-1.0555854,-0.8472644,0.208321
78,-0.32410306,-0.24623162,"('nonresilient', 'resilient')",-0.3241031,-0.2462316,0.0778715
79,-0.26063228,-0.3447341,"('wavering', 'unwavering')",-0.2606323,-0.3447341,-0.0841018
80,-0.08586545,-0.003804326,"('dominated', 'dominating')",-0.0858655,-0.0038043,0.0820612
81,-1.0951332,-0.8959355,"('submissive', 'aggressive')",-1.0951332,-0.8959355,0.1991977
82,2.7865465,2.7571914,"('poor', 'rich')",2.7865465,2.7571914,-0.0293551
83,-0.7892397,-0.7648307,"('powerless', 'powerful')",-0.7892397,-0.7648307,0.024409
84,0.63376844,0.5210072,"('inferior', 'superior')",0.6337684,0.5210072,-0.1127612
85,0.4810756,0.33355227,"('insignificant', 'prestigious')",0.4810756,0.3335523,-0.1475233
86,-0.5364753,-0.63151073,"('uninfluential', 'influential')",-0.5364753,-0.6315107,-0.0950354
87,0.44241196,0.40547684,"('unsuccessful', 'successful')",0.442412,0.4054768,-0.0369352
88,-0.78434813,-0.7427555,"('low', 'eminent')",-0.7843481,-0.7427555,0.0415926
