,result_male,result_female,tuple,average_male,average_female,female-male
42,-2.183457,-2.2553298,"('unreliable', 'reliable')",-2.1834569,-2.2553298,-0.0718729
43,0.8196635,0.8682164,"('irresponsible', 'responsible')",0.8196635,0.8682164,0.0485529
44,-0.6549235,-0.6790208,"('prejudiced', 'unprejudiced')",-0.6549235,-0.6790208,-0.0240973
45,-0.0050227307,-0.039304152,"('incompetent', 'competent')",-0.0050227,-0.0393042,-0.0342815
46,-0.47321296,-0.45128626,"('uncompetitive', 'competitive')",-0.473213,-0.4512863,0.0219267
47,5.068038,5.221581,"('stupid', 'smart')",5.068038,5.221581,0.153543
48,0.3313489,0.35434806,"('unintelligent', 'intelligent')",0.3313489,0.3543481,0.0229992
49,-0.06866709,-0.01303881,"('unable', 'able')",-0.0686671,-0.0130388,0.0556283
50,-0.4830826,-0.5281009,"('clumsy', 'skillful')",-0.4830826,-0.5281009,-0.0450183
51,0.5711612,0.5360447,"('uneducated', 'educated')",0.5711612,0.5360447,-0.0351165
52,-0.6064133,-0.7755603,"('irrational', 'rational')",-0.6064133,-0.7755603,-0.169147
53,-0.30038226,-0.39492998,"('uncreative', 'creative')",-0.3003823,-0.39493,-0.0945477
54,0.7718718,0.79309046,"('incapable', 'capable')",0.7718718,0.7930905,0.0212187
55,0.75477725,0.80289197,"('incompetent', 'clever')",0.7547773,0.802892,0.0481147
56,0.5568578,0.6103094,"('impractical', 'practical')",0.5568578,0.6103094,0.0534516
57,-2.7449274,-2.762547,"('unimaginative', 'imaginative')",-2.7449274,-2.762547,-0.0176196
58,0.024835628,0.01208628,"('undiscriminating', 'discriminating')",0.0248356,0.0120863,-0.0127493
59,-0.3752772,-0.41958755,"('foolish', 'wise')",-0.3752772,-0.4195876,-0.0443104
60,0.6095776,0.7791975,"('inefficient', 'efficient')",0.6095776,0.7791975,0.1696199
61,0.2602909,0.1469816,"('illogical', 'logical')",0.2602909,0.1469816,-0.1133093
62,0.4858549,0.57143074,"('incompetent', 'brilliant')",0.4858549,0.5714307,0.0855758
63,-0.18156016,-0.1194117,"('unperceptive', 'insightful')",-0.1815602,-0.1194117,0.0621485
64,-5.893898,-5.896516,"('shy', 'confident')",-5.893898,-5.8965158,-0.0026178
65,0.39692557,0.4926889,"('insecure', 'secure')",0.3969256,0.4926889,0.0957633
66,-0.270288,-0.37983692,"('inactive', 'active')",-0.270288,-0.3798369,-0.1095489
67,-0.40397984,-0.34258884,"('doubtful', 'determined')",-0.4039798,-0.3425888,0.061391
68,-0.7425311,-0.76628256,"('dependent', 'independent')",-0.7425311,-0.7662826,-0.0237515
69,-2.198236,-2.2349224,"('lazy', 'industrious')",-2.198236,-2.2349224,-0.0366864
70,1.218213,1.1881226,"('lethargic', 'energetic')",1.218213,1.1881226,-0.0300904
71,0.43486163,0.4360705,"('diffident', 'self-confident')",0.4348616,0.4360705,0.0012089
72,0.7495308,0.8515378,"('unambitious', 'ambitious')",0.7495308,0.8515378,0.102007
73,-2.9591336,-2.99648,"('helpless', 'self-reliant')",-2.9591336,-2.99648,-0.0373464
74,0.103964075,-0.027742721,"('undedicated', 'dedicated')",0.1039641,-0.0277427,-0.1317068
75,-0.83294743,-0.8049768,"('meek', 'impulsive')",-0.8329474,-0.8049768,0.0279706
76,0.9509827,0.9730099,"('anxious', 'daring')",0.9509827,0.9730099,0.0220272
77,-1.1372339,-0.9722285,"('unmotivated', 'motivated')",-1.1372339,-0.9722285,0.1650054
78,-0.8084474,-0.7982199,"('nonresilient', 'resilient')",-0.8084474,-0.7982199,0.0102275
79,-0.42479333,-0.4691352,"('wavering', 'unwavering')",-0.4247933,-0.4691352,-0.0443419
80,0.08785632,0.054064333,"('dominated', 'dominating')",0.0878563,0.0540643,-0.033792
81,0.30915183,0.44432783,"('submissive', 'aggressive')",0.3091518,0.4443278,0.135176
82,5.7316074,5.8676505,"('poor', 'rich')",5.7316074,5.8676505,0.1360431
83,-0.37429485,-0.3197537,"('powerless', 'powerful')",-0.3742948,-0.3197537,0.0545411
84,0.39130992,0.39961255,"('inferior', 'superior')",0.3913099,0.3996125,0.0083026
85,-0.71453977,-0.8561739,"('insignificant', 'prestigious')",-0.7145398,-0.8561739,-0.1416341
86,0.09784089,0.093373135,"('uninfluential', 'influential')",0.0978409,0.0933731,-0.0044678
87,-0.8111967,-0.7099889,"('unsuccessful', 'successful')",-0.8111967,-0.7099889,0.1012078
88,0.16079521,0.16281094,"('low', 'eminent')",0.1607952,0.1628109,0.0020157
