,shop_male,shop_female,tuple,average_male,average_female,female-male
43,1.4102201,1.5496763,"('irresponsible', 'responsible')",1.4102201,1.5496763,0.1394562
44,-1.3866603,-1.391563,"('prejudiced', 'unprejudiced')",-1.3866603,-1.3915631,-0.0049028
45,0.9981381,0.89133406,"('incompetent', 'competent')",0.9981381,0.8913341,-0.106804
46,-0.39125457,-0.323512,"('uncompetitive', 'competitive')",-0.3912546,-0.323512,0.0677426
47,5.0654306,5.284048,"('stupid', 'smart')",5.0654306,5.2840481,0.2186175
48,0.25110012,0.32392448,"('unintelligent', 'intelligent')",0.2511001,0.3239245,0.0728244
49,-0.31378567,-0.07319948,"('unable', 'able')",-0.3137857,-0.0731995,0.2405862
50,-0.6796221,-0.54044205,"('clumsy', 'skillful')",-0.6796221,-0.540442,0.1391801
51,0.28104907,0.3763178,"('uneducated', 'educated')",0.2810491,0.3763178,0.0952687
52,0.07360993,-0.15998812,"('irrational', 'rational')",0.0736099,-0.1599881,-0.233598
53,0.1321641,0.15716515,"('uncreative', 'creative')",0.1321641,0.1571652,0.0250011
54,1.044241,1.1517948,"('incapable', 'capable')",1.044241,1.1517948,0.1075538
55,0.9705084,1.1601253,"('incompetent', 'clever')",0.9705084,1.1601253,0.1896169
56,0.42658693,0.5492249,"('impractical', 'practical')",0.4265869,0.5492249,0.122638
57,-1.8667378,-1.9161321,"('unimaginative', 'imaginative')",-1.8667378,-1.9161321,-0.0493943
58,0.72262704,0.808681,"('undiscriminating', 'discriminating')",0.722627,0.808681,0.086054
59,-0.15512323,-0.102956176,"('foolish', 'wise')",-0.1551232,-0.1029562,0.052167
60,0.3551508,0.70880926,"('inefficient', 'efficient')",0.3551508,0.7088093,0.3536585
61,0.722364,0.5586521,"('illogical', 'logical')",0.722364,0.5586521,-0.1637119
62,0.6847481,0.9762254,"('incompetent', 'brilliant')",0.6847481,0.9762254,0.2914773
63,0.10127172,0.31961468,"('unperceptive', 'insightful')",0.1012717,0.3196147,0.218343
64,-6.4980764,-6.38281,"('shy', 'confident')",-6.4980764,-6.3828101,0.1152663
65,0.17880157,0.38761675,"('insecure', 'secure')",0.1788016,0.3876168,0.2088152
66,-0.28395537,-0.42296612,"('inactive', 'active')",-0.2839554,-0.4229661,-0.1390107
67,-0.58730894,-0.49098042,"('doubtful', 'determined')",-0.5873089,-0.4909804,0.0963285
68,-1.3114661,-1.1691755,"('dependent', 'independent')",-1.3114661,-1.1691755,0.1422906
69,-2.0703654,-2.1684291,"('lazy', 'industrious')",-2.0703654,-2.1684291,-0.0980637
70,1.2606275,1.3428316,"('lethargic', 'energetic')",1.2606275,1.3428316,0.0822041
71,0.3683867,0.3872208,"('diffident', 'self-confident')",0.3683867,0.3872208,0.0188341
72,0.7946601,0.9992943,"('unambitious', 'ambitious')",0.7946601,0.9992943,0.2046342
73,-2.7296982,-2.609236,"('helpless', 'self-reliant')",-2.7296982,-2.609236,0.1204622
74,0.38513756,0.36729473,"('undedicated', 'dedicated')",0.3851376,0.3672947,-0.0178429
75,-0.9843414,-0.97576517,"('meek', 'impulsive')",-0.9843414,-0.9757652,0.0085762
76,-0.07333323,0.12820426,"('anxious', 'daring')",-0.0733332,0.1282043,0.2015375
77,-1.1550688,-1.0673344,"('unmotivated', 'motivated')",-1.1550688,-1.0673344,0.0877344
78,-1.0964096,-1.0547897,"('nonresilient', 'resilient')",-1.0964096,-1.0547897,0.0416199
79,-0.34557527,-0.4031069,"('wavering', 'unwavering')",-0.3455753,-0.4031069,-0.0575316
80,-0.102119505,-0.15167189,"('dominated', 'dominating')",-0.1021195,-0.1516719,-0.0495524
81,-0.19263324,-0.07053146,"('submissive', 'aggressive')",-0.1926332,-0.0705315,0.1221017
82,6.568391,6.638725,"('poor', 'rich')",6.5683908,6.6387248,0.070334
83,-0.27601537,-0.14664182,"('powerless', 'powerful')",-0.2760154,-0.1466418,0.1293736
84,0.052234467,0.07082549,"('inferior', 'superior')",0.0522345,0.0708255,0.018591
85,-1.457365,-1.4874339,"('insignificant', 'prestigious')",-1.457365,-1.4874339,-0.0300689
86,1.0463517,0.99793756,"('uninfluential', 'influential')",1.0463517,0.9979376,-0.0484141
87,0.2361973,0.34249604,"('unsuccessful', 'successful')",0.2361973,0.342496,0.1062987
88,-0.22898272,-0.14366609,"('low', 'eminent')",-0.2289827,-0.1436661,0.0853166
