,gauge_male,gauge_female,tuple,average_male,average_female,female-male
38,-0.45640188,-0.39289042,"('untruthful', 'truthful')",-0.4564019,-0.3928904,0.0635115
39,0.5301478,0.58505416,"('exploitative', 'cooperative')",0.5301478,0.5850542,0.0549064
40,-1.2473435,-1.4876862,"('stingy', 'generous')",-1.2473435,-1.4876862,-0.2403427
41,-0.3335035,-0.29555583,"('unforgiving', 'forgiving')",-0.3335035,-0.2955558,0.0379477
42,-2.3160174,-2.3611436,"('unreliable', 'reliable')",-2.3160174,-2.3611436,-0.0451262
43,0.38450238,0.5552005,"('irresponsible', 'responsible')",0.3845024,0.5552005,0.1706981
44,-0.9298947,-0.7915146,"('prejudiced', 'unprejudiced')",-0.9298947,-0.7915146,0.1383801
45,-0.2210729,-0.21449775,"('incompetent', 'competent')",-0.2210729,-0.2144977,0.0065752
46,-1.2722446,-1.0858616,"('uncompetitive', 'competitive')",-1.2722446,-1.0858616,0.186383
47,4.871697,5.1850486,"('stupid', 'smart')",4.8716969,5.1850486,0.3133517
48,-0.0035640784,0.059662007,"('unintelligent', 'intelligent')",-0.0035641,0.059662,0.0632261
49,-0.16221043,-0.049217843,"('unable', 'able')",-0.1622104,-0.0492178,0.1129926
50,-0.59848285,-0.67965865,"('clumsy', 'skillful')",-0.5984828,-0.6796587,-0.0811759
51,0.19176313,0.20255509,"('uneducated', 'educated')",0.1917631,0.2025551,0.010792
52,-0.034106538,-0.29514658,"('irrational', 'rational')",-0.0341065,-0.2951466,-0.2610401
53,-0.0053160284,-0.14069268,"('uncreative', 'creative')",-0.005316,-0.1406927,-0.1353767
54,0.8739375,1.0003463,"('incapable', 'capable')",0.8739375,1.0003463,0.1264088
55,0.2216582,0.41307193,"('incompetent', 'clever')",0.2216582,0.4130719,0.1914137
56,0.44960257,0.48102945,"('impractical', 'practical')",0.4496026,0.4810295,0.0314269
57,-3.0463748,-2.9878628,"('unimaginative', 'imaginative')",-3.0463748,-2.9878628,0.058512
58,-0.031897172,-0.014843054,"('undiscriminating', 'discriminating')",-0.0318972,-0.0148431,0.0170541
59,0.122786544,-0.011978604,"('foolish', 'wise')",0.1227865,-0.0119786,-0.1347651
60,-0.4172892,-0.033438005,"('inefficient', 'efficient')",-0.4172892,-0.033438,0.3838512
61,-0.15926932,-0.19336611,"('illogical', 'logical')",-0.1592693,-0.1933661,-0.0340968
62,-0.0015426204,0.2141872,"('incompetent', 'brilliant')",-0.0015426,0.2141872,0.2157298
63,-0.45459038,-0.31119597,"('unperceptive', 'insightful')",-0.4545904,-0.311196,0.1433944
64,-6.342793,-6.294531,"('shy', 'confident')",-6.342793,-6.2945309,0.0482621
65,-0.34109038,-0.0767905,"('insecure', 'secure')",-0.3410904,-0.0767905,0.2642999
66,0.10223841,-0.035590444,"('inactive', 'active')",0.1022384,-0.0355904,-0.1378288
67,-0.28319126,-0.19380094,"('doubtful', 'determined')",-0.2831913,-0.1938009,0.0893904
68,-1.1993896,-1.1231163,"('dependent', 'independent')",-1.1993896,-1.1231163,0.0762733
69,-1.4309114,-1.6412616,"('lazy', 'industrious')",-1.4309114,-1.6412616,-0.2103502
70,0.9044083,1.0112699,"('lethargic', 'energetic')",0.9044083,1.0112699,0.1068616
71,1.1753752,1.1095101,"('diffident', 'self-confident')",1.1753752,1.1095101,-0.0658651
72,0.35099053,0.50755084,"('unambitious', 'ambitious')",0.3509905,0.5075508,0.1565603
73,-2.821577,-2.8890984,"('helpless', 'self-reliant')",-2.8215771,-2.8890984,-0.0675213
74,0.13475506,-0.03019376,"('undedicated', 'dedicated')",0.1347551,-0.0301938,-0.1649489
75,-0.77617764,-0.742069,"('meek', 'impulsive')",-0.7761776,-0.742069,0.0341086
76,0.24221838,0.44265363,"('anxious', 'daring')",0.2422184,0.4426536,0.2004352
77,-1.6896085,-1.3852415,"('unmotivated', 'motivated')",-1.6896085,-1.3852415,0.304367
78,-0.8256579,-0.81680006,"('nonresilient', 'resilient')",-0.8256579,-0.8168001,0.0088578
79,-0.11381343,-0.25546515,"('wavering', 'unwavering')",-0.1138134,-0.2554651,-0.1416517
80,-0.4984699,-0.4322248,"('dominated', 'dominating')",-0.4984699,-0.4322248,0.0662451
81,-0.5427921,-0.30350706,"('submissive', 'aggressive')",-0.5427921,-0.3035071,0.239285
82,6.1235766,6.2181835,"('poor', 'rich')",6.1235766,6.2181835,0.0946069
83,-0.29641488,-0.2389595,"('powerless', 'powerful')",-0.2964149,-0.2389595,0.0574554
84,0.6508688,0.5983209,"('inferior', 'superior')",0.6508688,0.5983209,-0.0525479
85,0.20492762,-0.10134796,"('insignificant', 'prestigious')",0.2049276,-0.101348,-0.3062756
86,0.2326151,0.17060836,"('uninfluential', 'influential')",0.2326151,0.1706084,-0.0620067
87,-0.4943884,-0.46435648,"('unsuccessful', 'successful')",-0.4943884,-0.4643565,0.0300319
88,0.31219122,0.249553,"('low', 'eminent')",0.3121912,0.249553,-0.0626382
