,bowtie_male,bowtie_female,tuple,average_male,average_female,female-male
27,0.11488677,0.08101534,"('hardhearted', 'softhearted')",0.1148868,0.0810153,-0.0338715
28,0.02827587,-0.19924545,"('disloyal', 'loyal')",0.0282759,-0.1992455,-0.2275214
29,-0.8692652,-0.8212027,"('unfair', 'fair')",-0.8692652,-0.8212027,0.0480625
30,0.6077324,0.2680889,"('intolerant', 'tolerant')",0.6077324,0.2680889,-0.3396435
31,-1.6590487,-1.6165628,"('evil', 'good')",-1.6590487,-1.6165628,0.0424859
32,0.9127615,0.60974914,"('unkind', 'kind')",0.9127615,0.6097491,-0.3030124
33,-0.13523443,-0.20128861,"('wrong', 'right')",-0.1352344,-0.2012886,-0.0660542
34,1.699454,1.9232364,"('mean', 'honorable')",1.6994539,1.9232364,0.2237825
35,-0.7366891,-0.58011633,"('corrupt', 'incorrupt')",-0.7366891,-0.5801163,0.1565728
36,-1.7885292,-1.7648542,"('hostile', 'amicable')",-1.7885292,-1.7648542,0.023675
37,0.18449286,0.09153845,"('fake', 'genuine')",0.1844929,0.0915385,-0.0929544
38,0.103937015,0.090753905,"('untruthful', 'truthful')",0.103937,0.0907539,-0.0131831
39,0.5829045,0.4880257,"('exploitative', 'cooperative')",0.5829045,0.4880257,-0.0948788
40,-1.1322881,-1.2427677,"('stingy', 'generous')",-1.1322881,-1.2427677,-0.1104796
41,0.24903777,-0.1298895,"('unforgiving', 'forgiving')",0.2490378,-0.1298895,-0.3789273
42,-0.6415669,-0.6178102,"('unreliable', 'reliable')",-0.6415669,-0.6178102,0.0237567
43,0.22868186,0.0025598314,"('irresponsible', 'responsible')",0.2286819,0.0025598,-0.2261221
44,-0.33573705,-0.34611884,"('prejudiced', 'unprejudiced')",-0.335737,-0.3461188,-0.0103818
45,0.25065383,0.0535033,"('incompetent', 'competent')",0.2506538,0.0535033,-0.1971505
46,0.102026954,0.02886882,"('uncompetitive', 'competitive')",0.102027,0.0288688,-0.0731582
47,1.9612237,2.1227007,"('stupid', 'smart')",1.9612237,2.1227007,0.161477
48,-0.041859068,-0.21096201,"('unintelligent', 'intelligent')",-0.0418591,-0.210962,-0.1691029
49,-0.55792737,-0.3584721,"('unable', 'able')",-0.5579274,-0.3584721,0.1994553
50,-0.056167617,0.10226743,"('clumsy', 'skillful')",-0.0561676,0.1022674,0.158435
51,0.24410114,0.15717135,"('uneducated', 'educated')",0.2441011,0.1571714,-0.0869297
52,-1.2209983,-1.4158883,"('irrational', 'rational')",-1.2209983,-1.4158883,-0.19489
53,-1.6470003,-1.6168495,"('uncreative', 'creative')",-1.6470003,-1.6168495,0.0301508
54,-1.0085765,-1.0380914,"('incapable', 'capable')",-1.0085765,-1.0380914,-0.0295149
55,0.94739634,0.76555926,"('incompetent', 'clever')",0.9473963,0.7655593,-0.181837
56,1.2891079,1.2011147,"('impractical', 'practical')",1.2891079,1.2011147,-0.0879932
57,-1.6072717,-1.888768,"('unimaginative', 'imaginative')",-1.6072717,-1.888768,-0.2814963
58,-0.3206253,-0.36421743,"('undiscriminating', 'discriminating')",-0.3206253,-0.3642174,-0.0435921
59,-0.8612669,-0.80429566,"('foolish', 'wise')",-0.8612669,-0.8042957,0.0569712
60,1.2852715,1.2073494,"('inefficient', 'efficient')",1.2852715,1.2073494,-0.0779221
61,-0.43049955,-0.6811041,"('illogical', 'logical')",-0.4304996,-0.6811041,-0.2506045
62,0.66602784,0.6154297,"('incompetent', 'brilliant')",0.6660278,0.6154297,-0.0505981
63,0.313446,0.25741583,"('unperceptive', 'insightful')",0.313446,0.2574158,-0.0560302
64,-1.8376316,-2.0520043,"('shy', 'confident')",-1.8376316,-2.0520043,-0.2143727
65,0.66493315,0.4607039,"('insecure', 'secure')",0.6649331,0.4607039,-0.2042292
66,-1.3941755,-1.4171882,"('inactive', 'active')",-1.3941755,-1.4171882,-0.0230127
67,0.28890383,0.17320222,"('doubtful', 'determined')",0.2889038,0.1732022,-0.1157016
68,-0.3535455,-0.1446733,"('dependent', 'independent')",-0.3535455,-0.1446733,0.2088722
69,-0.8205469,-0.71825236,"('lazy', 'industrious')",-0.8205469,-0.7182524,0.1022945
70,0.38371292,0.34144658,"('lethargic', 'energetic')",0.3837129,0.3414466,-0.0422663
71,0.43037173,0.62679523,"('diffident', 'self-confident')",0.4303717,0.6267952,0.1964235
72,-0.5993275,-0.5665923,"('unambitious', 'ambitious')",-0.5993275,-0.5665923,0.0327352
73,-0.9204456,-0.80260575,"('helpless', 'self-reliant')",-0.9204456,-0.8026057,0.1178399
74,0.41113907,0.23323184,"('undedicated', 'dedicated')",0.4111391,0.2332318,-0.1779073
75,-0.64934176,-0.44918758,"('meek', 'impulsive')",-0.6493418,-0.4491876,0.2001542
76,0.3470006,0.32278806,"('anxious', 'daring')",0.3470006,0.3227881,-0.0242125
77,-0.7683394,-0.66242075,"('unmotivated', 'motivated')",-0.7683394,-0.6624207,0.1059187
78,-0.29803908,-0.15232822,"('nonresilient', 'resilient')",-0.2980391,-0.1523282,0.1457109
79,-0.9375891,-0.8241006,"('wavering', 'unwavering')",-0.9375891,-0.8241006,0.1134885
80,0.9950189,1.0472695,"('dominated', 'dominating')",0.9950189,1.0472695,0.0522506
81,0.7106174,0.49414298,"('submissive', 'aggressive')",0.7106174,0.494143,-0.2164744
82,1.641767,1.863651,"('poor', 'rich')",1.641767,1.863651,0.221884
83,-0.011892758,0.016745817,"('powerless', 'powerful')",-0.0118928,0.0167458,0.0286386
84,-0.06701312,-0.027982276,"('inferior', 'superior')",-0.0670131,-0.0279823,0.0390308
85,-1.075357,-1.1673225,"('insignificant', 'prestigious')",-1.075357,-1.1673225,-0.0919655
86,-0.5458132,-0.97311455,"('uninfluential', 'influential')",-0.5458132,-0.9731146,-0.4273014
87,0.2593935,0.21743034,"('unsuccessful', 'successful')",0.2593935,0.2174303,-0.0419632
88,-0.10617546,-0.25771293,"('low', 'eminent')",-0.1061755,-0.2577129,-0.1515374
