,spinach_male,spinach_female,tuple,average_male,average_female,female-male
54,0.1254718,-0.020381879,"('incapable', 'capable')",0.1254718,-0.0203819,-0.1458537
55,0.79980433,0.89554083,"('incompetent', 'clever')",0.7998043,0.8955408,0.0957365
56,0.5857239,0.63893366,"('impractical', 'practical')",0.5857239,0.6389337,0.0532098
57,-1.3470352,-1.2593797,"('unimaginative', 'imaginative')",-1.3470352,-1.2593797,0.0876555
58,-0.07050928,-0.13229246,"('undiscriminating', 'discriminating')",-0.0705093,-0.1322925,-0.0617832
59,-0.1520267,-0.20678943,"('foolish', 'wise')",-0.1520267,-0.2067894,-0.0547627
60,0.4927524,0.57118374,"('inefficient', 'efficient')",0.4927524,0.5711837,0.0784313
61,0.45259732,0.25165084,"('illogical', 'logical')",0.4525973,0.2516508,-0.2009465
62,0.4851621,0.59141004,"('incompetent', 'brilliant')",0.4851621,0.59141,0.1062479
63,-0.069245085,0.052404545,"('unperceptive', 'insightful')",-0.0692451,0.0524045,0.1216496
64,-2.8035586,-2.7295923,"('shy', 'confident')",-2.8035586,-2.7295923,0.0739663
65,0.10767706,0.086479045,"('insecure', 'secure')",0.1076771,0.086479,-0.0211981
66,-0.31885365,-0.3781324,"('inactive', 'active')",-0.3188536,-0.3781324,-0.0592788
67,-0.017666552,-0.013590928,"('doubtful', 'determined')",-0.0176666,-0.0135909,0.0040757
68,-0.7929713,-0.80306923,"('dependent', 'independent')",-0.7929713,-0.8030692,-0.0100979
69,-0.40453506,-0.34867364,"('lazy', 'industrious')",-0.4045351,-0.3486736,0.0558615
70,0.022149555,0.03789208,"('lethargic', 'energetic')",0.0221496,0.0378921,0.0157425
71,0.71142524,0.6668797,"('diffident', 'self-confident')",0.7114252,0.6668797,-0.0445455
72,-0.77566785,-0.8244133,"('unambitious', 'ambitious')",-0.7756678,-0.8244133,-0.0487455
73,-0.95215976,-0.9657966,"('helpless', 'self-reliant')",-0.9521598,-0.9657966,-0.0136368
74,0.42683864,0.38294023,"('undedicated', 'dedicated')",0.4268386,0.3829402,-0.0438984
75,-0.66548616,-0.5427719,"('meek', 'impulsive')",-0.6654862,-0.5427719,0.1227143
76,0.07707989,0.12670213,"('anxious', 'daring')",0.0770799,0.1267021,0.0496222
77,-0.7483139,-0.73769265,"('unmotivated', 'motivated')",-0.7483139,-0.7376927,0.0106212
78,-0.39812326,-0.33977747,"('nonresilient', 'resilient')",-0.3981233,-0.3397775,0.0583458
79,-0.3812231,-0.4031286,"('wavering', 'unwavering')",-0.3812231,-0.4031286,-0.0219055
80,0.1866958,0.21267,"('dominated', 'dominating')",0.1866958,0.21267,0.0259742
81,-0.13432753,-0.0131628215,"('submissive', 'aggressive')",-0.1343275,-0.0131628,0.1211647
82,1.8452476,1.867739,"('poor', 'rich')",1.8452476,1.867739,0.0224914
83,-0.16045408,-0.17855997,"('powerless', 'powerful')",-0.1604541,-0.17856,-0.0181059
84,0.22777295,0.15505879,"('inferior', 'superior')",0.227773,0.1550588,-0.0727142
85,0.3057124,0.20312397,"('insignificant', 'prestigious')",0.3057124,0.203124,-0.1025884
86,-0.61065525,-0.70810264,"('uninfluential', 'influential')",-0.6106552,-0.7081026,-0.0974474
87,0.6402089,0.58604324,"('unsuccessful', 'successful')",0.6402089,0.5860432,-0.0541657
88,-0.47720882,-0.53881913,"('low', 'eminent')",-0.4772088,-0.5388191,-0.0616103
