,negligee_male,negligee_female,tuple,average_male,average_female,female-male
23,0.5976335,0.46102172,"('insincere', 'sincere')",0.5976335,0.4610217,-0.1366118
24,-0.9299144,-1.0540025,"('dishonest', 'honest')",-0.9299144,-1.0540025,-0.1240881
25,0.43798867,0.41572243,"('egoistic', 'altruistic')",0.4379887,0.4157224,-0.0222663
26,0.72633576,0.7166649,"('hardhearted', 'benevolent')",0.7263358,0.7166649,-0.0096709
27,-0.11705785,-0.18268377,"('hardhearted', 'softhearted')",-0.1170579,-0.1826838,-0.0656259
28,-0.9539914,-1.1629256,"('disloyal', 'loyal')",-0.9539914,-1.1629256,-0.2089342
29,-0.6600684,-0.7291635,"('unfair', 'fair')",-0.6600684,-0.7291635,-0.0690951
30,0.20708168,0.12006187,"('intolerant', 'tolerant')",0.2070817,0.1200619,-0.0870198
31,-0.3615938,-0.24274734,"('evil', 'good')",-0.3615938,-0.2427473,0.1188465
32,-0.42394164,-0.5788248,"('unkind', 'kind')",-0.4239416,-0.5788248,-0.1548832
33,-0.21660279,-0.22875041,"('wrong', 'right')",-0.2166028,-0.2287504,-0.0121476
34,1.3146973,1.379649,"('mean', 'honorable')",1.3146973,1.379649,0.0649517
35,1.115798,1.1028701,"('corrupt', 'incorrupt')",1.115798,1.1028701,-0.0129279
36,0.00244084,-0.0018387847,"('hostile', 'amicable')",0.0024408,-0.0018388,-0.0042796
37,-0.5555626,-0.6213592,"('fake', 'genuine')",-0.5555626,-0.6213592,-0.0657966
38,-1.0153928,-1.1206704,"('untruthful', 'truthful')",-1.0153928,-1.1206704,-0.1052776
39,0.096599594,0.07452206,"('exploitative', 'cooperative')",0.0965996,0.0745221,-0.0220775
40,-1.4474262,-1.5769901,"('stingy', 'generous')",-1.4474262,-1.5769901,-0.1295639
41,-0.9818977,-1.1283655,"('unforgiving', 'forgiving')",-0.9818977,-1.1283655,-0.1464678
42,-1.6451253,-1.5453893,"('unreliable', 'reliable')",-1.6451253,-1.5453893,0.099736
43,-1.6788162,-1.6915234,"('irresponsible', 'responsible')",-1.6788162,-1.6915234,-0.0127072
44,0.70446,0.79428756,"('prejudiced', 'unprejudiced')",0.70446,0.7942876,0.0898276
45,-1.8505636,-1.8785022,"('incompetent', 'competent')",-1.8505636,-1.8785022,-0.0279386
46,-1.6170448,-1.676559,"('uncompetitive', 'competitive')",-1.6170448,-1.676559,-0.0595142
47,1.1172323,1.2165488,"('stupid', 'smart')",1.1172323,1.2165488,0.0993165
48,-0.6649674,-0.8106669,"('unintelligent', 'intelligent')",-0.6649674,-0.8106669,-0.1456995
49,-0.24329266,-0.11750181,"('unable', 'able')",-0.2432927,-0.1175018,0.1257909
50,0.31575537,0.33601874,"('clumsy', 'skillful')",0.3157554,0.3360187,0.0202633
51,-0.964775,-1.1129107,"('uneducated', 'educated')",-0.964775,-1.1129107,-0.1481357
52,0.33617973,0.20837313,"('irrational', 'rational')",0.3361797,0.2083731,-0.1278066
53,-0.6662256,-0.6737585,"('uncreative', 'creative')",-0.6662256,-0.6737585,-0.0075329
54,-0.2069965,-0.19915794,"('incapable', 'capable')",-0.2069965,-0.1991579,0.0078386
55,-1.174181,-1.270211,"('incompetent', 'clever')",-1.174181,-1.270211,-0.09603
56,-0.3023156,-0.31135496,"('impractical', 'practical')",-0.3023156,-0.311355,-0.0090394
57,-2.1950793,-2.2463768,"('unimaginative', 'imaginative')",-2.1950793,-2.2463768,-0.0512975
58,-0.2730615,-0.28834724,"('undiscriminating', 'discriminating')",-0.2730615,-0.2883472,-0.0152857
59,-0.08597464,-0.027729634,"('foolish', 'wise')",-0.0859746,-0.0277296,0.058245
60,-0.9011787,-0.95585406,"('inefficient', 'efficient')",-0.9011787,-0.9558541,-0.0546754
61,-0.6825836,-0.84190303,"('illogical', 'logical')",-0.6825836,-0.841903,-0.1593194
62,-0.58474547,-0.5996947,"('incompetent', 'brilliant')",-0.5847455,-0.5996947,-0.0149492
63,-1.3583477,-1.3220997,"('unperceptive', 'insightful')",-1.3583477,-1.3220997,0.036248
64,-2.3636155,-2.3731387,"('shy', 'confident')",-2.3636155,-2.3731387,-0.0095232
65,-1.1065625,-1.2252383,"('insecure', 'secure')",-1.1065625,-1.2252383,-0.1186758
66,-0.69815075,-0.6406127,"('inactive', 'active')",-0.6981508,-0.6406127,0.0575381
67,0.14698073,0.19910449,"('doubtful', 'determined')",0.1469807,0.1991045,0.0521238
68,-0.45322382,-0.469985,"('dependent', 'independent')",-0.4532238,-0.469985,-0.0167612
69,0.9463402,1.1072407,"('lazy', 'industrious')",0.9463402,1.1072407,0.1609005
70,-0.7884917,-0.7533314,"('lethargic', 'energetic')",-0.7884917,-0.7533314,0.0351603
71,0.09558403,0.18734175,"('diffident', 'self-confident')",0.095584,0.1873417,0.0917577
72,-0.8745613,-0.9340496,"('unambitious', 'ambitious')",-0.8745613,-0.9340496,-0.0594883
73,-0.039729144,-0.029931989,"('helpless', 'self-reliant')",-0.0397291,-0.029932,0.0097971
74,-0.5747259,-0.5745106,"('undedicated', 'dedicated')",-0.5747259,-0.5745106,0.0002153
75,0.31031775,0.380727,"('meek', 'impulsive')",0.3103178,0.380727,0.0704092
76,-0.2272331,-0.1832777,"('anxious', 'daring')",-0.2272331,-0.1832777,0.0439554
77,-0.83061486,-0.8041364,"('unmotivated', 'motivated')",-0.8306149,-0.8041364,0.0264785
78,-1.1723971,-1.134778,"('nonresilient', 'resilient')",-1.1723971,-1.134778,0.0376191
79,0.12968655,0.20259221,"('wavering', 'unwavering')",0.1296865,0.2025922,0.0729057
80,-0.42139807,-0.4518249,"('dominated', 'dominating')",-0.4213981,-0.4518249,-0.0304268
81,-0.63499254,-0.76654786,"('submissive', 'aggressive')",-0.6349925,-0.7665479,-0.1315554
82,1.493843,1.5515112,"('poor', 'rich')",1.493843,1.5515112,0.0576682
83,-0.38237604,-0.396071,"('powerless', 'powerful')",-0.382376,-0.396071,-0.013695
84,0.6752908,0.61696553,"('inferior', 'superior')",0.6752908,0.6169655,-0.0583253
85,1.308615,1.4192926,"('insignificant', 'prestigious')",1.308615,1.4192926,0.1106776
86,-1.814469,-1.9678166,"('uninfluential', 'influential')",-1.814469,-1.9678166,-0.1533476
87,0.07767531,0.19723977,"('unsuccessful', 'successful')",0.0776753,0.1972398,0.1195645
88,1.091401,1.0785285,"('low', 'eminent')",1.091401,1.0785285,-0.0128725
