,bayou_male,bayou_female,tuple,average_male,average_female,female-male
43,1.2422104,1.225889,"('irresponsible', 'responsible')",1.2422104,1.225889,-0.0163214
44,-1.8538351,-2.0959868,"('prejudiced', 'unprejudiced')",-1.8538351,-2.0959868,-0.2421517
45,0.5213861,0.36532795,"('incompetent', 'competent')",0.5213861,0.365328,-0.1560581
46,-0.25797194,-0.39306137,"('uncompetitive', 'competitive')",-0.2579719,-0.3930614,-0.1350895
47,4.587858,4.5893283,"('stupid', 'smart')",4.5878582,4.5893283,0.0014701
48,0.6195435,0.5640002,"('unintelligent', 'intelligent')",0.6195435,0.5640002,-0.0555433
49,0.2881396,0.47352853,"('unable', 'able')",0.2881396,0.4735285,0.1853889
50,-0.018455219,0.08257238,"('clumsy', 'skillful')",-0.0184552,0.0825724,0.1010276
51,1.2191403,1.0710065,"('uneducated', 'educated')",1.2191403,1.0710065,-0.1481338
52,-0.24282256,-0.06316892,"('irrational', 'rational')",-0.2428226,-0.0631689,0.1796537
53,0.033823334,0.15301737,"('uncreative', 'creative')",0.0338233,0.1530174,0.1191941
54,1.1349713,1.5126671,"('incapable', 'capable')",1.1349713,1.5126671,0.3776958
55,1.5390438,1.3900506,"('incompetent', 'clever')",1.5390438,1.3900506,-0.1489932
56,0.7978141,0.80014455,"('impractical', 'practical')",0.7978141,0.8001446,0.0023305
57,-2.0354218,-2.1455839,"('unimaginative', 'imaginative')",-2.0354218,-2.1455839,-0.1101621
58,0.25383005,0.19260605,"('undiscriminating', 'discriminating')",0.25383,0.192606,-0.061224
59,0.10824489,0.40513596,"('foolish', 'wise')",0.1082449,0.405136,0.2968911
60,0.82407916,0.64830244,"('inefficient', 'efficient')",0.8240792,0.6483024,-0.1757768
61,0.5898442,0.49538526,"('illogical', 'logical')",0.5898442,0.4953853,-0.0944589
62,1.7013974,1.6611589,"('incompetent', 'brilliant')",1.7013974,1.6611589,-0.0402385
63,0.93191063,0.9526787,"('unperceptive', 'insightful')",0.9319106,0.9526787,0.0207681
64,-5.513929,-5.408525,"('shy', 'confident')",-5.5139289,-5.408525,0.1054039
65,1.016366,0.9910211,"('insecure', 'secure')",1.016366,0.9910211,-0.0253449
66,-0.39925104,-0.26977614,"('inactive', 'active')",-0.399251,-0.2697761,0.1294749
67,-1.0530379,-0.99982977,"('doubtful', 'determined')",-1.0530379,-0.9998298,0.0532081
68,-0.29017675,-0.13612321,"('dependent', 'independent')",-0.2901767,-0.1361232,0.1540535
69,-2.027889,-1.8122411,"('lazy', 'industrious')",-2.027889,-1.8122411,0.2156479
70,1.8786108,1.6974534,"('lethargic', 'energetic')",1.8786108,1.6974534,-0.1811574
71,0.5793305,0.7051665,"('diffident', 'self-confident')",0.5793305,0.7051665,0.125836
72,1.1557094,1.1935432,"('unambitious', 'ambitious')",1.1557094,1.1935432,0.0378338
73,-2.2189672,-2.1172624,"('helpless', 'self-reliant')",-2.2189672,-2.1172624,0.1017048
74,0.49805474,0.43896523,"('undedicated', 'dedicated')",0.4980547,0.4389652,-0.0590895
75,-1.0425773,-0.8303698,"('meek', 'impulsive')",-1.0425773,-0.8303698,0.2122075
76,0.63177806,0.47942328,"('anxious', 'daring')",0.6317781,0.4794233,-0.1523548
77,-1.2067426,-0.99737716,"('unmotivated', 'motivated')",-1.2067426,-0.9973772,0.2093654
78,-0.54942244,-0.48680714,"('nonresilient', 'resilient')",-0.5494224,-0.4868071,0.0626153
79,-0.23234208,0.054380402,"('wavering', 'unwavering')",-0.2323421,0.0543804,0.2867225
80,0.1725362,-0.05193057,"('dominated', 'dominating')",0.1725362,-0.0519306,-0.2244668
81,0.012693003,-0.10438925,"('submissive', 'aggressive')",0.012693,-0.1043893,-0.1170823
82,6.2361894,6.4274592,"('poor', 'rich')",6.2361894,6.4274592,0.1912698
83,-0.3288571,-0.3447808,"('powerless', 'powerful')",-0.3288571,-0.3447808,-0.0159237
84,0.04753952,0.037190802,"('inferior', 'superior')",0.0475395,0.0371908,-0.0103487
85,-1.317999,-1.1321086,"('insignificant', 'prestigious')",-1.317999,-1.1321086,0.1858904
86,1.0584391,0.91150004,"('uninfluential', 'influential')",1.0584391,0.9115,-0.1469391
87,0.70112145,0.86068714,"('unsuccessful', 'successful')",0.7011214,0.8606871,0.1595657
88,0.19281839,0.23797199,"('low', 'eminent')",0.1928184,0.237972,0.0451536
