,refuse_male,refuse_female,tuple,average_male,average_female,female-male
31,-1.5270745,-1.5769131,"('evil', 'good')",-1.5270745,-1.5769131,-0.0498386
32,1.1010296,0.90405244,"('unkind', 'kind')",1.1010296,0.9040524,-0.1969772
33,-0.42281199,-0.42330965,"('wrong', 'right')",-0.422812,-0.4233097,-0.0004977
34,4.665852,4.8514056,"('mean', 'honorable')",4.6658521,4.8514056,0.1855535
35,-1.1870136,-1.3018404,"('corrupt', 'incorrupt')",-1.1870136,-1.3018404,-0.1148268
36,-0.80438125,-0.90193474,"('hostile', 'amicable')",-0.8043813,-0.9019347,-0.0975534
37,0.89485973,0.8854413,"('fake', 'genuine')",0.8948597,0.8854413,-0.0094184
38,-0.01730375,-0.051537484,"('untruthful', 'truthful')",-0.0173037,-0.0515375,-0.0342338
39,-0.16786268,-0.12992862,"('exploitative', 'cooperative')",-0.1678627,-0.1299286,0.0379341
40,-1.8563715,-2.0842626,"('stingy', 'generous')",-1.8563715,-2.0842626,-0.2278911
41,0.19959992,0.11432779,"('unforgiving', 'forgiving')",0.1995999,0.1143278,-0.0852721
42,-2.997806,-2.9113631,"('unreliable', 'reliable')",-2.9978061,-2.9113631,0.086443
43,0.8918433,0.98814917,"('irresponsible', 'responsible')",0.8918433,0.9881492,0.0963059
44,-1.3309247,-1.2449145,"('prejudiced', 'unprejudiced')",-1.3309247,-1.2449145,0.0860102
45,0.14061648,0.062135622,"('incompetent', 'competent')",0.1406165,0.0621356,-0.0784809
46,-0.65920454,-0.6091366,"('uncompetitive', 'competitive')",-0.6592045,-0.6091366,0.0500679
47,5.127367,5.262064,"('stupid', 'smart')",5.127367,5.262064,0.134697
48,0.5082403,0.459746,"('unintelligent', 'intelligent')",0.5082403,0.459746,-0.0484943
49,-0.29080418,-0.018506147,"('unable', 'able')",-0.2908042,-0.0185061,0.2722981
50,-0.8497019,-0.824044,"('clumsy', 'skillful')",-0.8497019,-0.824044,0.0256579
51,-0.2931285,-0.1694428,"('uneducated', 'educated')",-0.2931285,-0.1694428,0.1236857
52,-0.3207132,-0.37787417,"('irrational', 'rational')",-0.3207132,-0.3778742,-0.057161
53,-0.15587159,-0.27948162,"('uncreative', 'creative')",-0.1558716,-0.2794816,-0.12361
54,0.5713982,0.7529473,"('incapable', 'capable')",0.5713982,0.7529473,0.1815491
55,0.3383863,0.43237877,"('incompetent', 'clever')",0.3383863,0.4323788,0.0939925
56,0.7651462,0.7842624,"('impractical', 'practical')",0.7651462,0.7842624,0.0191162
57,-2.7294147,-2.7618456,"('unimaginative', 'imaginative')",-2.7294147,-2.7618456,-0.0324309
58,0.14316455,0.05734141,"('undiscriminating', 'discriminating')",0.1431645,0.0573414,-0.0858231
59,-0.25301778,-0.26538357,"('foolish', 'wise')",-0.2530178,-0.2653836,-0.0123658
60,0.50052625,0.6738172,"('inefficient', 'efficient')",0.5005262,0.6738172,0.173291
61,0.23116416,0.07903923,"('illogical', 'logical')",0.2311642,0.0790392,-0.152125
62,0.52920675,0.7300299,"('incompetent', 'brilliant')",0.5292068,0.7300299,0.2008231
63,-0.06915785,-0.022232667,"('unperceptive', 'insightful')",-0.0691579,-0.0222327,0.0469252
64,-6.781452,-6.651051,"('shy', 'confident')",-6.7814522,-6.651051,0.1304012
65,-0.14566515,-0.025061373,"('insecure', 'secure')",-0.1456652,-0.0250614,0.1206038
66,-0.15033412,-0.26900885,"('inactive', 'active')",-0.1503341,-0.2690088,-0.1186747
67,-0.34692165,-0.34358191,"('doubtful', 'determined')",-0.3469217,-0.3435819,0.0033398
68,-1.1713156,-0.9797537,"('dependent', 'independent')",-1.1713156,-0.9797537,0.1915619
69,-2.268205,-2.2233832,"('lazy', 'industrious')",-2.2682049,-2.2233832,0.0448217
70,0.8687816,0.9130993,"('lethargic', 'energetic')",0.8687816,0.9130993,0.0443177
71,0.3105641,0.1581275,"('diffident', 'self-confident')",0.3105641,0.1581275,-0.1524366
72,0.7141922,0.7261995,"('unambitious', 'ambitious')",0.7141922,0.7261995,0.0120073
73,-3.585957,-3.4764903,"('helpless', 'self-reliant')",-3.5859571,-3.4764903,0.1094668
74,0.08080877,-0.049608488,"('undedicated', 'dedicated')",0.0808088,-0.0496085,-0.1304173
75,-1.2348304,-1.0658745,"('meek', 'impulsive')",-1.2348304,-1.0658745,0.1689559
76,0.20596083,0.33508474,"('anxious', 'daring')",0.2059608,0.3350847,0.1291239
77,-1.4954836,-1.409566,"('unmotivated', 'motivated')",-1.4954836,-1.409566,0.0859176
78,-0.54997194,-0.67302036,"('nonresilient', 'resilient')",-0.5499719,-0.6730204,-0.1230485
79,-0.45486435,-0.34578437,"('wavering', 'unwavering')",-0.4548644,-0.3457844,0.10908
80,-0.2773555,-0.40490672,"('dominated', 'dominating')",-0.2773555,-0.4049067,-0.1275512
81,-0.3169803,-0.06588485,"('submissive', 'aggressive')",-0.3169803,-0.0658849,0.2510954
82,6.3661914,6.597579,"('poor', 'rich')",6.3661914,6.597579,0.2313876
83,-0.6725476,-0.6754773,"('powerless', 'powerful')",-0.6725476,-0.6754773,-0.0029297
84,-0.023124494,0.07024588,"('inferior', 'superior')",-0.0231245,0.0702459,0.0933704
85,-1.1233864,-1.2434751,"('insignificant', 'prestigious')",-1.1233864,-1.2434751,-0.1200887
86,0.19087195,0.1796192,"('uninfluential', 'influential')",0.190872,0.1796192,-0.0112528
87,-0.40388298,-0.31372246,"('unsuccessful', 'successful')",-0.403883,-0.3137225,0.0901605
88,-0.42436796,-0.30397892,"('low', 'eminent')",-0.424368,-0.3039789,0.1203891
