,screamer_male,screamer_female,tuple,average_male,average_female,female-male
57,-1.5839283,-1.6363187,"('unimaginative', 'imaginative')",-1.5839283,-1.6363187,-0.0523904
58,-0.4958734,-0.49866512,"('undiscriminating', 'discriminating')",-0.4958734,-0.4986651,-0.0027917
59,-0.45151037,-0.49984813,"('foolish', 'wise')",-0.4515104,-0.4998481,-0.0483377
60,2.1283653,2.2329617,"('inefficient', 'efficient')",2.1283653,2.2329617,0.1045964
61,-0.20766798,-0.2660399,"('illogical', 'logical')",-0.207668,-0.2660399,-0.0583719
62,0.592103,0.7628633,"('incompetent', 'brilliant')",0.592103,0.7628633,0.1707603
63,0.18948016,0.29420722,"('unperceptive', 'insightful')",0.1894802,0.2942072,0.104727
64,-1.939284,-1.9545568,"('shy', 'confident')",-1.939284,-1.9545568,-0.0152728
65,0.062191878,0.018352337,"('insecure', 'secure')",0.0621919,0.0183523,-0.0438396
66,-2.0219693,-2.0497231,"('inactive', 'active')",-2.0219693,-2.0497231,-0.0277538
67,0.9383916,0.9520443,"('doubtful', 'determined')",0.9383916,0.9520443,0.0136527
68,-0.41238135,-0.4299923,"('dependent', 'independent')",-0.4123814,-0.4299923,-0.0176109
69,-1.3507667,-1.3669646,"('lazy', 'industrious')",-1.3507667,-1.3669646,-0.0161979
70,-0.1977267,-0.1052752,"('lethargic', 'energetic')",-0.1977267,-0.1052752,0.0924515
71,0.11572559,0.13290897,"('diffident', 'self-confident')",0.1157256,0.132909,0.0171834
72,0.32584113,0.28477398,"('unambitious', 'ambitious')",0.3258411,0.284774,-0.0410671
73,-1.7471721,-1.7749398,"('helpless', 'self-reliant')",-1.7471721,-1.7749398,-0.0277677
74,0.061830647,0.08451158,"('undedicated', 'dedicated')",0.0618306,0.0845116,0.022681
75,-0.85817015,-0.8426534,"('meek', 'impulsive')",-0.8581702,-0.8426534,0.0155168
76,-0.14475396,-0.0664822,"('anxious', 'daring')",-0.144754,-0.0664822,0.0782718
77,0.0726163,0.1675047,"('unmotivated', 'motivated')",0.0726163,0.1675047,0.0948884
78,0.29713428,0.32587692,"('nonresilient', 'resilient')",0.2971343,0.3258769,0.0287426
79,-1.1334137,-1.1046742,"('wavering', 'unwavering')",-1.1334137,-1.1046742,0.0287395
80,-0.06908778,0.030026264,"('dominated', 'dominating')",-0.0690878,0.0300263,0.0991141
81,0.85939085,1.0280766,"('submissive', 'aggressive')",0.8593909,1.0280766,0.1686857
82,2.0362883,2.0505168,"('poor', 'rich')",2.0362883,2.0505168,0.0142285
83,-0.013543412,-0.07069206,"('powerless', 'powerful')",-0.0135434,-0.0706921,-0.0571487
84,0.041891947,0.041609976,"('inferior', 'superior')",0.0418919,0.04161,-0.0002819
85,-0.8727079,-0.94494534,"('insignificant', 'prestigious')",-0.8727079,-0.9449453,-0.0722374
86,0.50248283,0.3871548,"('uninfluential', 'influential')",0.5024828,0.3871548,-0.115328
87,-0.4251776,-0.35194895,"('unsuccessful', 'successful')",-0.4251776,-0.3519489,0.0732287
88,0.13804944,0.12163859,"('low', 'eminent')",0.1380494,0.1216386,-0.0164108
