,bowtie_male,bowtie_female,tuple,average_male,average_female,female-male
53,-1.6180924,-1.6660821,"('uncreative', 'creative')",-1.6180924,-1.6660821,-0.0479897
54,-0.951248,-0.992141,"('incapable', 'capable')",-0.951248,-0.992141,-0.040893
55,0.72202206,0.63570535,"('incompetent', 'clever')",0.7220221,0.6357054,-0.0863167
56,1.3191429,1.2449101,"('impractical', 'practical')",1.3191429,1.2449101,-0.0742328
57,-1.5628908,-1.6067345,"('unimaginative', 'imaginative')",-1.5628908,-1.6067345,-0.0438437
58,-0.5079296,-0.5502867,"('undiscriminating', 'discriminating')",-0.5079296,-0.5502867,-0.0423571
59,-0.62646735,-0.59881455,"('foolish', 'wise')",-0.6264673,-0.5988145,0.0276528
60,1.1163238,1.0227534,"('inefficient', 'efficient')",1.1163238,1.0227534,-0.0935704
61,-0.32908303,-0.5703047,"('illogical', 'logical')",-0.329083,-0.5703047,-0.2412217
62,0.5865324,0.4845871,"('incompetent', 'brilliant')",0.5865324,0.4845871,-0.1019453
63,0.092576794,0.12158657,"('unperceptive', 'insightful')",0.0925768,0.1215866,0.0290098
64,-1.3819206,-1.3365499,"('shy', 'confident')",-1.3819206,-1.3365499,0.0453707
65,0.6424185,0.425023,"('insecure', 'secure')",0.6424185,0.425023,-0.2173955
66,-1.0910988,-1.0679431,"('inactive', 'active')",-1.0910988,-1.0679431,0.0231557
67,0.46640688,0.49183634,"('doubtful', 'determined')",0.4664069,0.4918363,0.0254294
68,-0.49639496,-0.38540292,"('dependent', 'independent')",-0.496395,-0.3854029,0.1109921
69,-0.462045,-0.28604656,"('lazy', 'industrious')",-0.462045,-0.2860466,0.1759984
70,0.16692054,0.049789805,"('lethargic', 'energetic')",0.1669205,0.0497898,-0.1171307
71,0.53038615,0.7210583,"('diffident', 'self-confident')",0.5303861,0.7210583,0.1906722
72,-0.7010881,-0.7467765,"('unambitious', 'ambitious')",-0.7010881,-0.7467765,-0.0456884
73,-0.9525042,-0.82895553,"('helpless', 'self-reliant')",-0.9525042,-0.8289555,0.1235487
74,0.13480875,0.044007182,"('undedicated', 'dedicated')",0.1348087,0.0440072,-0.0908015
75,-0.75610036,-0.5747676,"('meek', 'impulsive')",-0.7561004,-0.5747676,0.1813328
76,0.4929988,0.4571524,"('anxious', 'daring')",0.4929988,0.4571524,-0.0358464
77,-0.65923536,-0.538708,"('unmotivated', 'motivated')",-0.6592354,-0.538708,0.1205274
78,-0.18602675,-0.08967117,"('nonresilient', 'resilient')",-0.1860268,-0.0896712,0.0963556
79,-0.949175,-0.8075442,"('wavering', 'unwavering')",-0.949175,-0.8075442,0.1416308
80,0.86474,0.7002471,"('dominated', 'dominating')",0.86474,0.7002471,-0.1644929
81,0.71883726,0.5309073,"('submissive', 'aggressive')",0.7188373,0.5309073,-0.18793
82,1.1279817,1.084982,"('poor', 'rich')",1.1279817,1.084982,-0.0429997
83,0.03857194,0.044071652,"('powerless', 'powerful')",0.0385719,0.0440717,0.0054998
84,0.19264396,0.15117809,"('inferior', 'superior')",0.192644,0.1511781,-0.0414659
85,-0.76967007,-0.68260103,"('insignificant', 'prestigious')",-0.7696701,-0.682601,0.0870691
86,-0.94155455,-1.1157843,"('uninfluential', 'influential')",-0.9415545,-1.1157843,-0.1742298
87,0.5082162,0.44705728,"('unsuccessful', 'successful')",0.5082162,0.4470573,-0.0611589
88,-0.15461163,-0.2677569,"('low', 'eminent')",-0.1546116,-0.2677569,-0.1131453
